Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,10734,2
100675732413915,Anketci.Net,Anketci.Net,2339,3
103375823077684,Kurukahveci Mehmet Efendi Mahdumları 1871,Evren Noyan Kalay,1163,1
115219274900927,Smatip1_cinar,Emrah Bilaloglu,1052,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1013,6
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,935,1
105376981385020,Referandom,Referandom,889,3
146234755411446,Mirasımız Derneği,(MİRASIMIZ) Kudüs ve Civarındaki Osmanlı Mirasını Koruma ve Yaşatma Derneği,887,3
226410901315304,Areda Survey,Areda Survey,785,16
210636876843,Türkiye Gençlik Birliği (TGB),Türkiye Gençlik Birliği-TGB,766,4
319726958236378,Turan Yaldır,Turan Yaldır,683,2
191453580768,Yeni Şafak,Yeni Şafak,660,17
210993622366044,TVNET,TVNET,626,8
1409018725794784,Bağcılar Kültür Sanat,These ads ran without a disclaimer,620,1
118738861159955,Ömer Keskin,Ömer Keskin,541,3
100701695747178,Usta Kasap,Şenpiliç Gıda Sanayi A.Ş.,540,3
842962915908391,Seçim Oyunu,These ads ran without a disclaimer,515,2
120266711045676,Başka Açıdan Tv,Başka Açıdan TV,491,2
119909314408721,Yenilmeyen Lider,Yenilmeyen Lider,418,21
1933548116865796,Türkiye Yüzyılı,Türkiye Yüzyılı,380,20
284929605317819,Son Başkomutan,Son Başkomutan,379,20
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,360,22
1706624339582436,Tüsiar Araştırma Danışmanlık Ltd.Şti,TÜSİAR ARAŞTIRMA DANIŞMANLIK LTD ŞTİ,339,14
199303673445174,Setur,These ads ran without a disclaimer,312,1
116305474775733,Vernopolop,These ads ran without a disclaimer,300,1
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,274,3
110520562019015,Demokrasi ve Özgürlükler Adası,Demokrasi ve Özgürlükler Adası,254,1
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,252,1
172312959454958,Mustafa Sarıgül,Mustafa Sarıgül,243,1
1364483043567794,Commeetment,These ads ran without a disclaimer,242,1
1604958276192112,Alper Taban,Alper Taban,237,2
1493744950841097,Kınık Belediyesi,Sadik Dogruer,231,1
