Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
65929129383,Røde Kors,Røde Kors,9279,40
59143726810,Psykiatrifonden,Psykiatrifonden,3300,8
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3032,41
26458152911,SOS Børnebyerne,SOS Børnebyerne,3002,21
12787473132,Berlingske,Berlingske,2992,24
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2985,23
72672361910,Børns Vilkår,Børns Vilkår,2728,14
399210657232918,PlanBørnefonden,PlanBørnefonden,2660,15
167891603415958,Lederne,Lederne,2502,12
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2420,17
55365680705,Greenpeace Danmark,Greenpeace Danmark,2264,35
17428770950,RÆSON,RÆSON,1681,3
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,1284,3
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1128,44
133707013355759,Danner,Danner,1015,1
178362315106,European Parliament,European Parliament,923,13
102154048301476,Lederstof.dk,Lederne,856,32
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,779,4
144965885963,Oxfam Danmark,Oxfam Danmark,779,9
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,717,18
304554445813,Videncentret Bolius,Videncentret Bolius,688,12
36664432940,Amnesty International Danmark,Amnesty International Danmark,687,9
304554445813,Videncentret Bolius,Bolius,680,3
867877683280051,Weekendavisen,Weekendavisen,610,13
41459763029,Socialdemokratiet,Socialdemokratiet,598,12
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,566,10
246977185497434,Plastic Change,Plastic Change,560,21
63691965101,UNICEF Danmark,UNICEF Danmark,541,2
748887235210811,Obton Forvaltning A/S,Obton A/S,529,7
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,501,3
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,474,8
287306323369,Børnecancerfonden,Børnecancerfonden,457,2
529124290474705,Nikolaj Villumsen,Enhedslisten,397,1
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,382,14
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,330,8
369336273158091,Land of Hope,Land of Hope,321,13
144098125661833,Nordea Invest,Nordea Invest,290,10
1685020095059164,MOLSLINJEN,These ads ran without a disclaimer,277,1
494902077334290,Tuborgfondet,Tuborgfondet,274,4
852608988134698,Tikko,Tikko,274,4
533315386692100,DRC - Danmarks Restauranter & Caféer,DRC - Danmarks Restauranter & Caféer,249,3
356520931077196,Europabevægelsen,Europabevægelsen,220,5
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,215,2
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,199,1
264009771074617,Niels Fuglsang,Niels Fuglsang,190,6
105511328705392,HØRT,Børns Vilkår,185,5
118948271632865,Henrik Dahl,Henrik Dahl,184,1
1522666927799763,BCG in Denmark,Boston Consulting Group,158,2
110560691837684,SolCompagniet,SolCompagniet,148,12
246097715413231,Alkohol & Samfund,Alkohol & Samfund,136,5
167891603415958,Lederne,These ads ran without a disclaimer,135,1
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,121,2
437410226312057,Københavns Kommune,Københavns Kommune,114,2
