Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,3204,32
101589645013040,Thrive by Five,Thrive By Five,3087,64
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2925,145
213476079972,Essential Workers Deserve Better,Mark Morey,1759,58
682268945137255,Chris Minns,Chris Minns MP,1454,9
10113538711,WWF-Australia,WWF-Australia,1289,6
447447719391089,Health Care Providers Association,Health Care Providers Association,1072,8
1776727752614025,Glencore,Glencore Australia,997,8
308746806571901,Advance Australia,Advance Australia,950,92
92824008332,Plan International Australia,Plan International Australia,885,26
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,873,11
182564410468,Australia for UNHCR,Australia for UNHCR,756,108
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,651,11
575557119153505,Department of Planning and Environment,"NSW Department of Planning, Industry and Environment",613,14
345960425540557,The Climate Council,The Climate Council,529,84
494820897261439,Bank Australia,Bank Australia,526,38
8422338499,The Wilderness Society,The Wilderness Society,423,144
102329728050606,From the Heart,Cape York Institute,384,5
149648047339,Save the Children Australia,Save the Children Australia,375,29
105931422364976,Jacqui Scruby,Jacqui Scruby,371,14
352953834815624,Jason Wood MP,Jason Wood MP,363,7
101934832754638,Joeline Hackman,Joeline Pty Ltd,342,8
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,339,5
146307378744087,The Victorian Electoral Commission,Victorian Electoral Commission,319,1
107765634022348,Henry Pike MP,Henry Pike MP,306,6
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,278,12
496680983729627,Chifley Research Centre,Chifley Research Centre,269,2
316480331783930,Australian Unions,Australian Unions,261,41
105193414903922,Australian Values,Department of Home Affairs,259,10
329777267205680,ACT Government,ACT Government,258,6
100157751855023,Wayne Farnham,Wayne R Farnham,242,4
106572145637277,Helen Conway for North Shore,Helen Conway,242,5
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,236,26
694832627392516,Prime Super,Prime Super,235,152
159487260807787,Tindo Solar,Tindo Solar,230,2
504855933190931,Time for Change - Change Aged Care,United Workers Union,230,67
10852627380,World Animal Protection Australia,World Animal Protection Australia,218,10
1498097880485549,Tara Cheyne MLA,Tara Cheyne for ACT Labor,210,1
479405598755720,Women NSW,Women NSW,208,12
328245481103110,Senator Alex Antic,Alex Antic,201,7
135933556447881,Australian Republic Movement,Australian Republic Movement,200,14
157481181070130,Indigenous Employment Australia,Access,200,93
1407148622837316,Empowered Communities,Empowered Communities,190,1
103669462490977,Alyssa Weaver - Greens for Narracan,Victorian Greens,186,4
36002998891,City of Sydney,City of Sydney,185,6
710266392358023,Future Super,Future Super,185,6
