Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,4044,17
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,3353,6
145505648808327,Resala Charity Organization - جمعية رسالة للاعمال الخيرية,These ads ran without a disclaimer,1403,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1104,2
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,820,4
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,716,5
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,711,1
2035593490055091,النائب عمرو القطامي,سيد أحمد,655,4
106135122279350,Sushasan Nepal,These ads ran without a disclaimer,565,1
112132621789349,Support Youssef - عشان يوسف,Support Youssef - عشان يوسف,560,2
110877857406073,المهندس حسام لبن,المهندس حسام لبن,456,5
555470847990930,سبق الإخبارية  - Sabaq News,سبق الإخبارية  - Sabaq News,409,1
470335656419585,Saden Travel - سادن ترافيل,These ads ran without a disclaimer,402,1
707511176015990,علاء حمدى قريطم - Alaa Hamdy Koraitem,علاء حمدى قريطم - Alaa Hamdy Koraitem,400,4
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,395,4
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,Mahmoud Samy,389,2
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,307,2
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,300,3
104198795953934,جمعية أصدقاء مرضى الأورام بالشرقية,Mohamed Basher,297,1
663508057123324,جمعية رسالة للأعمال الخيرية بالدقهلية,جمعية رسالة للأعمال الخيرية بالدقهلية,293,3
117690156743688,النائب حافظ عمران,Shôükrý Ömrãñ,285,3
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,278,1
103315778193642,الصفقة,Kareem Ahmed Abdul Ghani,247,1
319044774889435,المركز الإعلامي للنائب هاني خضر,النائب هاني خضر,239,2
103591834853142,Hamoda Mohamed Hamoda - حموده محمد حموده,Mahmoud Raafat Idris,239,3
1916894871881712,يونس عبدالرازق - Younes abdelrazek,يونس عبدالرازق - Younes abdelrazek,236,6
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,225,6
532134937722830,النائبة أميرة بهاء الدين أبو شقة,Gehad Ali,220,1
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,214,6
109366127595756,Ahmed dandash    الصفحه الرسميه للدكتور احمد دندش عضو مجلس النواب,Ahmed dandash    الصفحه الرسميه للدكتور احمد دندش عضو مجلس النواب,208,2
103004372363887,عماد الصباغ,عماد الصباغ,207,3
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,203,3
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,201,5
101516486048536,CDIS - Egypt Cybersecurity & Data Intelligence Systems Conference & Expo,CDIS Cybersecurity and Data Intelligence Conference and Expo,200,8
101361307958442,Mohamad ElGarhy,محمد السيد عبد الستار,200,1
1424610401122573,هاني العتال - Hany Alattal,محمد السيد عبد الستار,200,1
109093158038193,Mohamed El Manzalawi - محمد المنزلاوي,Mohamed El Manzalawi - محمد المنزلاوي,200,2
106586485351141,صفحة النائب اشرف الشبراوي ابو العلا,Elsayed Mohamed Ali,190,1
666470146818916,مؤسسة جبر القلوب,Mohamed Elsafty,181,2
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,178,3
115624390565599,جمعية مصر والحضارات والسلام,Abtsam F. Abdalla,177,2
100210385187886,الصفحة الرسمية للنائب الدكتور ايهاب وهبة عضو مجلس الشيوخ عن محافظة القاهرة,Karim Ahmed Abd Alghany,177,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,162,2
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,148,2
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,136,2
110031078652299,جمعية البر والتقوى المصرية - الصعيد,جمعية البر والتقوى المصرية - الصعيد,134,1
101985661610385,Annahar Al Arabi,These ads ran without a disclaimer,134,1
308088503057656,النائب محمود عصام,النائب محمود عصام,131,3
1994786354105727,النائب أحمد فرغلى,احمد فرغلى,129,1
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,128,6
113794737127366,الصفحه الرسميه  للنائب المهندس عبدالسميع يوسف  عضو مجلس الشيوخ,Abdallah Qandeel,125,1
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,125,2
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,117,2
105322721599496,الدكتور محمد زكي الوحش,الدكتور محمد زكي الوحش,103,1
