Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
384511478794856,Thndr ثاندر,These ads ran without a disclaimer,6248,8
271661282955174,Egy Compounds,These ads ran without a disclaimer,3095,3
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,2017,4
550280998481446,Rasha Kelej,Rasha Kelej,1674,11
663508057123324,جمعية رسالة للأعمال الخيرية بالدقهلية,جمعية رسالة للأعمال الخيرية بالدقهلية,963,4
308088503057656,النائب محمود عصام,النائب محمود عصام,902,3
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,691,4
110877857406073,المهندس حسام لبن,المهندس حسام لبن,579,5
285141818193260,معهد الاتصالات لعلوم الحاسب الالي واللاسلكي,These ads ran without a disclaimer,531,1
112884131660592,أسامة جاويش-Osama Gaweesh,These ads ran without a disclaimer,497,11
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,483,4
963424467011784,أحمد فتحي - Ahmed Fathy,أحمد فتحي - Ahmed Fathy,476,6
192320965049184,الإعلامية نيفين منصور,الإعلامية نيفين منصور,472,5
189999018361997,هيثم حسين,These ads ran without a disclaimer,375,1
532134937722830,النائبة أميرة بهاء الدين أبو شقة,النائبة أميرة بهاء الدين أبو شقة,309,2
112709551678127,الصفحة الرسمية لبرنامج آخر كلام,These ads ran without a disclaimer,273,11
176956519017843,الحزب المصري الديمقراطي الاجتماعي,الحزب المصري الديمقراطي الاجتماعي,250,4
137375666332415,Paper Middle East Exhibition,These ads ran without a disclaimer,248,1
798673866859390,ETC TV,ETC TV,240,13
104020192686610,ARKAN,These ads ran without a disclaimer,234,1
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,229,1
900337800058784,برنامج الو مكملين,These ads ran without a disclaimer,192,5
109219350934165,النائب محمود هشام توشكى,النائب محمود هشام توشكى,169,1
666470146818916,مؤسسة جبر القلوب - GabrAlqulub,مؤسسة جبر القلوب - GabrAlqulub,168,3
106633301506504,النائب الدكتور علي مهران,النائب الدكتور علي مهران,164,1
1012904038778488,سامح فتحي حبيب,سامح فتحي حبيب,158,3
102117062841057,الصفحه الرسميه للنائبه الدكتوره حنان عمار,الصفحه الرسميه للنائبه الدكتوره حنان عمار,152,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,151,4
199703440927711,Print Shop,These ads ran without a disclaimer,149,1
121565980915958,سلسلة تأسيس The best start,These ads ran without a disclaimer,148,1
102765221685871,كشف فساد مجلس اداره قريه ذهبيه,كشف فساد مجلس اداره قريه ذهبيه,143,3
117197414641940,أحمد سمير - الصفحــة الرسمية,These ads ran without a disclaimer,138,4
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,136,4
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,122,2
102742355232970,النائب صلاح السعودى,النائب صلاح السعودى,121,1
105872082337085,النائب أحمد عبدالجواد,النائب أحمد عبدالجواد,119,1
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,116,3
298138254162621,النادي الليبرالي بالقاهرة,النادي الليبرالي بالقاهرة,110,2
