Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
110627367235865,Australian Government,Australian Government,7378,25
334563333634959,Australian Government Department of Education,Australian Government Department of Education,4470,3
102329728050606,Yes23,Yes23,4017,65
532962446729390,Australian Families,Department of Social Services,3866,49
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3548,243
101589645013040,Thrive by Five,Thrive By Five,3238,21
299753643444311,AEC,Australian Electoral Commission,2870,22
182564410468,Australia for UNHCR,Australia for UNHCR,1848,79
494820897261439,Bank Australia,Bank Australia,1829,72
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,1601,12
225761522187219,Turning Point Australia,Turning Point Australia Pty Ltd,1597,69
1622506634677043,Senator Jacinta Nampijinpa Price,Jacinta Nampijinpa Price,1464,24
160054227468,World Vision Australia,World Vision Australia,1174,12
1776727752614025,Glencore,Glencore Australia,1160,12
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1095,39
171208803080734,Simon Birmingham,Simon Birmingham,1080,20
108695110952294,Greens MPs,Greens MPs,1080,16
92824008332,Plan International Australia,Plan International Australia,1016,49
89794331215,Oxfam,Oxfam Australia,999,86
104180525925926,Fair Australia,Advance Australia,968,31
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,912,13
256684855281573,James Stevens MP,James Stevens MP,846,16
36002998891,City of Sydney,City of Sydney,808,14
362805317148988,Keith Pitt,Keith Pitt,747,6
117806591312470,Not Enough,Advance Australia,689,18
105140971475089,Chuffed.org - Australia,Chuffed.org,620,4
666041500505740,IBAC Victoria's Independent Broad-based Anti-corruption Commission,IBAC,572,1
101791315693,Destiny Rescue,Destiny Rescue,557,21
161854162881,Greenfleet,Greenfleet,550,55
174666115898903,Jerome Laxale MP,Jerome Laxale,515,13
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,515,28
1125047917526728,Murray Watt - Senator for Queensland,Murray Watt - Senator for Queensland,502,20
2094721964134949,Senator Paul Scarr,Senator Paul Scarr,500,1
12173141558,Amanda Rishworth MP,Amanda Rishworth MP,499,25
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,470,2
8422338499,The Wilderness Society,The Wilderness Society,457,33
101160305416982,The Cheap Seats,Network 10,457,1
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,450,15
10852627380,World Animal Protection Australia,World Animal Protection Australia,436,15
231341250224498,Australian Ethical Investment,Australian Ethical Investment,428,66
471390022952217,APPEA - Our Natural Advantage,APPEA,378,99
103793788825307,Dr Monique Ryan,Monique Ryan,375,18
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,374,127
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),373,95
33463928664,International Women's Development Agency - IWDA,IWDA,372,21
90728602000,Greening Australia,Greening Australia,364,13
418405098224592,350.org Australia,350.org Australia,334,30
149648047339,Save the Children Australia,Save the Children Australia,327,23
536780606335962,Michelle Landry,Michelle Landry,325,4
135933556447881,Australian Republic Movement,Australian Republic Movement,316,1
125812604095801,Invasive Species Council,Invasive Species Council,294,90
275866669090583,South Australian Liberal Party,South Australian Liberals,290,6
1466035070293582,Alex Hawke MP,Alex Hawke MP,287,2
49991482906,Tearfund Australia,Tearfund Australia,278,47
423722634317667,Scott Buchholz MP,Scott Buchholz MP,265,6
2232624883416629,Melissa McIntosh MP,Melissa McIntosh MP,263,12
936147539773859,Great Barrier Reef Foundation,Great Barrier Reef Foundation,262,4
104936088727424,Sam Birrell MP,Sam Birrell MP,260,3
200819325600,ActionAid Australia,ActionAid Australia,254,35
387624131383295,Dept of Communities and Justice NSW - stronger together,Department of Communities and Justice,251,3
694832627392516,Prime Super,Prime Super,251,90
948595148496917,Andrew Hastie,Andrew Hastie,248,13
107492935010781,Kylea Tink for North Sydney,Kylea Tink,246,4
117058357932949,Constitutional Equality,Constitutional Equality,236,13
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,234,3
59024478936,Monash University,Monash University,230,5
272757739102,Engineers Australia,Engineers Australia,228,13
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,227,12
250009418677191,Aged Rights Advocacy Service,Aged Rights Advocacy Service,217,7
105348385388237,Senator Babet,Ralph E D Babet,207,3
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,205,26
552968198133394,Peter Dutton,Peter Dutton MP,198,3
107765634022348,Henry Pike MP,Henry Pike MP,196,16
845410525497100,Launch Housing,Launch Housing,196,58
373523642668552,Energy - Queensland,Department of Energy and Public Works,196,48
157812980921536,Environmental Defenders Office,Environmental Defenders Office,194,33
133570433378147,Roger Cook,WA Labor,193,7
1734173853529152,Queensland Family and Child Commission,Queensland Family and Child Commission,188,4
218519706184,NSW Police Force,NSW Police Force,185,4
100492139310916,Australian Assange Campaign,Australian Assange Campaign,182,3
54879226285,Teach For Australia,Teach For Australia,178,33
266250683397747,Queensland Treasury,Queensland Treasury,178,4
104910384328602,Binge,Streamotion Pty Ltd,175,4
1989373424630784,Bridging the Gap Foundation,Bridging the Gap Foundation,175,5
160021291752,Environment Victoria,Environment Victoria,173,7
