Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,11869449,69
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,3675255,2
68793499001,UNICEF,UNICEF with Facebook Ad Credits,1983417,7
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1223411,16
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,941506,9
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,800365,5
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,743815,7
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,691846,1
257708510916897,Dea Tunggaesti,Dea Tunggaesti,555530,3
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,475727,24
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,441881,1
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,440480,2
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,420832,1
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,391590,5
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,367114,2
100395159482292,Bizhare Securities Crowdfunding,These ads ran without a disclaimer,308969,1
106758122177598,Sahabat Sejati Reglow,These ads ran without a disclaimer,296936,22
173776079818775,Saiful Mujani,Saidiman,274592,1
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,259167,1
106559844743969,kumparanplus,PT. Dynamo Media Network,236353,2
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,230169,1
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,218633,13
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,204578,11
197545083607941,Harian Kompas,Harian Kompas,200037,2
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,184053,7
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,183342,4
103292932453775,GP Tapal Kuda,Ganjar Nusantara Indonesia,182689,6
101932009361489,G24 Golkar Aceh,Golkar Institute SPKP,178264,1
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,175352,8
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,174686,7
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,173964,6
