Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
11449543593,Carlos Ocariz,an advertiser in Venezuela,54306344,246
564188034075673,Roberto Enriquez,an advertiser in Venezuela,32250000,3
112759588312679,cesaralmeida2024,an advertiser in Venezuela,6250000,14
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,4714200,1
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,3750000,1
116093674518,César Pérez Vivas,an advertiser in Venezuela,3500000,2
102120339346762,Daniela Castro,an advertiser in Venezuela,1750000,1
113635513877623,_somosmerida,These ads ran without a disclaimer,1250000,1
105971132265220,Luis Fernando Guerra O,an advertiser in Venezuela,837482,1
100357715349653,Noticias del Oso,These ads ran without a disclaimer,436016,5
131314590235972,DW Español,These ads ran without a disclaimer,258113,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,250000,2
102901055579612,Alcaldia Alberto Adriani,an advertiser in Venezuela,250000,1
188140874572413,Charles Darwin Foundation,These ads ran without a disclaimer,250000,1
108411264756947,consultable_,These ads ran without a disclaimer,102498,1
104091038449997,Ademacoach,These ads ran without a disclaimer,72275,1
104013541845788,Xinchen-Gerald Xu,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
34440108608,Net Impact,These ads ran without a disclaimer,≤100,2
147109888636038,Netafim,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,4
918318338180165,CHINT GROUP,These ads ran without a disclaimer,≤100,1
