Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
935263586487050,Corona,Ambev,27289,6
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,24439,10
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,10163,167
255804437808407,Vale,Vale,8318,13
425215080864180,Pfizer Brasil,Pfizer,7316,6
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,4850,43
301774903545521,Brasil Paralelo,Brasil Paralelo,4706,40
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,4085,21
157912844276400,Governo da Bahia,Governo da Bahia,3738,5
465235726843103,Ambev,Ambev,3429,4
104625758942119,Siga Antenado,Siga Antenado,3392,17
159103797542,Greenpeace Brasil,Greenpeace Brasil,3150,215
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,2312,6
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,2074,18
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,1989,15
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1720,300
101189854802059,Revista Oeste,Revista Oeste,1538,6
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,1536,3
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",1473,13
239977579362882,Blue3 Investimentos,Blue3 Investimentos,1424,5
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1152,15
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1090,3
1573742939554561,Deputado Botelho,Deputado Botelho,1077,2
2209636419286152,Elismar Prado,Elismar Fernandes Prado,986,20
197698930267127,Alana,Instituto Alana,970,177
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,949,32
224021551012451,Gerando Falcões,Gerando Falcões,826,38
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,810,126
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,802,5
165175370206522,Citi Brasil,Citi Brasil,717,3
330379553673497,Oxfam Brasil,Oxfam Brasil,657,68
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,655,6
108815381586120,Ricardo Salles MMA,Ricardo Salles MMA,654,1
393466617381710,Vetor Brasil,Vetor Brasil,633,23
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",620,27
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,583,33
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,574,28
196613427043958,Fiesp,FEDERACAO DAS INDUSTRIAS DO ESTADO DE SAO PAULO,569,5
113165042099382,Brasil 61,Brasil 61,562,23
