Location name,Amount spent (EUR)
Attica (region),4111
Central Greece (region),371
Central Macedonia,1614
Crete,635
Eastern Macedonia and Thrace,511
Epirus (region),224
Ionian Islands (region),170
Northern Aegean,130
Peloponnese (region),402
Southern Aegean,300
Thessaly,621
Unknown,≤100
Western Greece,641
Western Macedonia,208
