Location name,Amount spent (EUR)
Aruba,≤100
Curaçao,≤100
Drenthe,294
Flevoland,237
Friesland,373
Gelderland,1161
Groningen,346
Limburg,615
Noord-Holland,1786
North Brabant,1258
Overijssel,624
Sint Maarten,≤100
Unknown,≤100
Utrecht,746
Zeeland,207
Zuid-Holland,2360
