Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,83921,12
14312764639,Atiku Abubakar,The Atiku Campaign,43534,5
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,29386,12
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,23014,2
111353874017544,Mukhail Adetokunbo Abiru,Mukhail Adetokunbo Abiru,15456,8
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,13792,6
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,8607,4
103018869332378,BantuPage,Ikechukwu Orji,7132,8
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,6659,5
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,5512,8
163415157011050,Elevation NG,The Elevation Church,4952,1
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4825,2
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",4611,3
120346118099706,BrandPower,BrandPower,4611,3
100519749481655,Labour Party Ogun State,Ajibola Adeboye,4535,3
754967464564993,Youth Alive Foundation,Youth Alive Foundation,4150,1
654180731859809,T-Police,T-Police,4037,2
215863191948778,Frank Nweke Jr,Frank Nweke Ii,3669,3
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,3511,7
102126542194217,Reps Aspirants Forum -RAF,Reps Aspirants Forum -RAF,3474,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,3376,5
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,3187,1
103177569070325,Ibrahim Babajide Obanikoro,adeToyan Adeniji-Adele,2852,1
878141452335886,The Hope For Nigeria,Kerry Kenu,2783,2
100362299262985,Yerwa Express News,Yerwa Express News,2396,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2306,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,2306,4
606800679765375,Voice2RepNg,Accountability Lab Nigeria,2142,1
126460284139483,Nigerianeye,NigerianEye,2038,2
114899590230768,Hon. Rahman Owokoniran,Nature Of God Foundation,2025,3
100202924924063,Page 36,Page 36,1953,10
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1798,8
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,1770,1
1598205703573433,Senator Uba Sani,Uba Sani Media,1701,2
103479562082984,Frontline Youth Creativity Initiative,Frontline Youth Creativity Initiative,1654,2
171885956874687,Because Of Our Tomorrow,BOOT Party,1613,1
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1569,3
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1365,3
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,1279,3
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,999,1
101622722635138,Advocacy For Good Governance,Nnadi Sunny,992,4
376152472413239,Kwara State Government,Fafoluyi Olayinka Micheal,985,1
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",924,4
106355637651765,Gombe Media & Publicity,Gombe Media & Publicity,870,1
105756478574505,Stears,Stears,858,1
101823079342344,Gani Akokhia,Gani Akokhia,820,1
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,810,2
110115410861584,Gombe Geographic Information Systems,Gombe Geographic Information Systems,804,1
600402833721886,Erumura David 4 DTHA Uvwie Constituency,David Erumura Enawore,780,1
108917982105526,KT For Jino 2023,Ashir Ahmad El-rufa'i,702,1
104301685797883,New sokoto with Ahmad Aliyu FCNA,New sokoto with Ahmad Aliyu FCNA,649,1
104316382480437,Atiku Reporters,Atiku Reporters,551,2
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,524,1
941085862654619,Raising Star Crew,Raising Star Crew,494,1
103983572995108,RoboForex,These ads ran without a disclaimer,488,2
299567433503314,SDN,Stakeholder Democracy Network,482,1
103406122482412,Barr Ibrahim Khalid Soba,Ahmad Mustapha,462,1
105997422320113,Ambassador. Onijala4Senate Kwara South,Olutola Onijala,461,1
102835755970763,NN19,NN19,461,2
238902259556388,Nigerian Women Trust Fund,The Nigerian Women Trust Fund,456,1
119921809408007,Don King Media,Don King Media,424,1
100871452883866,acekidelerecords,These ads ran without a disclaimer,397,1
105593088697252,SDD Prosperity Marathon,These ads ran without a disclaimer,378,1
1818808125006067,Safiyanu Danladi Mairiga,Safiyanu Danladi Mairiga,377,1
101696942515078,Hon. Ahmed Nda,Hon. Ahmed Nda,351,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,343,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,302,1
109752333774968,Bishop Dr Emeka Nwankpa support Group,Chinaza Somtochukwu Ibeofokile,271,5
1841994102729383,D.S. Belcon Limited,These ads ran without a disclaimer,221,1
111961345082981,Solomon O Agbanoma Edward,These ads ran without a disclaimer,192,3
303624683019094,HACEY's Health Initiative,These ads ran without a disclaimer,184,1
112015191108359,Inside Port Harcourt,Inside Port Harcourt,166,2
271309586327419,Ticiatowns,These ads ran without a disclaimer,163,1
104546115164416,The Ethical Dilemma,These ads ran without a disclaimer,120,1
106684228815847,Africa's Green Economy Summit,These ads ran without a disclaimer,108,2
294028687695265,Inclusive Friends Association,These ads ran without a disclaimer,107,1
101118819542653,Kenneth Gbagi,These ads ran without a disclaimer,≤100,1
174117810049570,Inkfall Arts Academy,These ads ran without a disclaimer,≤100,1
102146282789292,Nwa Ogwugwu,These ads ran without a disclaimer,≤100,1
448483069224090,Mustapha Maigonjo,These ads ran without a disclaimer,≤100,1
117645434555342,Majio Dut Com,These ads ran without a disclaimer,≤100,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,≤100,1
101354969535230,ملتقى التصوف العرفاني العالمي,These ads ran without a disclaimer,≤100,1
243385523091421,Competent Boards,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100,2
100291359635999,ilduemilamagazine,These ads ran without a disclaimer,≤100,1
124285820927337,Durham University Business School,These ads ran without a disclaimer,≤100,1
105208458849768,Zav Reading,These ads ran without a disclaimer,≤100,1
101440909371344,Royalhill Attorneys,These ads ran without a disclaimer,≤100,1
309466402812554,Seen Stories,These ads ran without a disclaimer,≤100,3
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,≤100,1
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100,1
102940636002001,Seth O Lartey International,These ads ran without a disclaimer,≤100,1
108341105409731,Golf Guys 2,These ads ran without a disclaimer,≤100,1
56632622313,U.S. Mission Vienna,These ads ran without a disclaimer,≤100,1
56777943052,One Young World,These ads ran without a disclaimer,≤100,1
