Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,7964,8
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",4941,3
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,4083,15
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs,3412,2
111041662264882,ČSSD,ČSSD,3247,2
251656685576,KDU-ČSL,KDU-ČSL,1886,6
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1549,4
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1528,10
579215965436046,JSNS,"Člověk v tísni, o.p.s.",1423,6
100602322206023,Radka Maxová,Radka Maxová,1331,2
107898832590939,European Commission,European Commission,1271,4
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,1089,24
169065407139584,Tilt,European Greens,993,13
356451014434612,Marian Jurečka,KDU-ČSL,886,4
495496033796328,Stanislav Blaha,Stanislav Blaha,835,7
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,824,5
147547541961576,Council of the European Union,Council of the European Union,730,4
1477535869227488,Vít Rakušan,Starostové a nezávislí,714,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",647,8
112832651308203,Stejná odměna,Česká rada sociálních služeb,638,7
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,620,3
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,603,1
90002267161,TOP 09,TOP 09,599,3
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,558,7
139379141293,Paměť národa,"Post Bellum, z.ú.",542,5
693725074166331,Naše zdravotnictví,Naše zdravotnictví,536,5
108726857444837,České zájmy v EU,DFMG,501,1
100201752249169,Spolu21,Občanská demokratická strana,476,4
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",436,3
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,433,1
257529307701966,Jiří Pospíšil,TOP 09,424,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,423,3
424114981002397,Český rozhlas Plus,Český rozhlas,409,25
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,380,2
178362315106,European Parliament,European Parliament,339,9
460558621177512,Zálohujme.cz,Zálohujme,337,2
1956144064659620,BlueTV,Aliance pro budoucnost,336,1
1570680696523246,Institut pro politiku a společnost,Institut pro politiku a společnost,332,4
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,324,7
102355962823703,Vysočina je nejvíc,Občanská demokratická strana,317,2
461430503957309,TOP 09 - Praha 6,TOP 09,303,1
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",299,2
124212050978293,Kverulant org,Kverulant org,289,2
1797988800487493,eLegal advokátní kancelář,eLegal advokátní kancelář,287,2
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,280,1
711658465662315,XTV,XTV,272,7
101279652413889,SPOLU pro Prahu,SPOLU Praha,266,1
1797185020366096,Scale,Scale,262,2
100713699374019,Richard Brabec,Richard Brabec,262,2
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,259,2
386408828527231,Mirek Adámek,Mirek Adámek,254,1
217321919134666,Kuba náměstek Rychtecký - Žijeme Pardubice,Jakub Rychtecký,251,1
107733504431288,CEVRO ARENA,Jiří Cieslar,249,1
2242877092705890,Adam Zábranský - pražský radní,Česká pirátská strana - Praha,249,1
267751653384029,Pardubický kraj,Pardubický kraj,244,1
287724754662359,HateFree Culture,HateFree Culture,243,4
