Page ID,Page name,Disclaimer,Amount spent (FJD),Number of ads in Library
1726517690956007,CLAL.it Agrifood,These ads ran without a disclaimer,≤100,1
189232005248268,CTG,These ads ran without a disclaimer,≤100,1
461484337565161,Pacific Island Food Revolution,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
522040488002422,Babbel,These ads ran without a disclaimer,≤100,1
