Location name,Amount spent (USD)
Akmola Region,3730
Aktobe Region,696
Almaty Region,2872
Atyrau Region,571
East Kazakhstan Region,794
Jambyl Region,385
Karaganda Region,834
Kostanay Region,404
Kyzylorda Region,358
Mangystau Region,531
North Kazakhstan Region,425
Pavlodar Region,529
South Kazakhstan Region,1044
Unknown,≤100
West Kazakhstan Region,449
