Page ID,Page name,Disclaimer,Amount spent (KES),Number of ads in Library
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,2831,2
1506723769658512,Susan Kihika,Susan Kihika,1035,3
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,457,2
100835685957727,PRO PEACE KENYA,Brenda Kananu,330,1
1759891824069653,The Kenyan Heralds,Peris Wambui Mugi,313,1
693849871003458,KENYA HOT TODAY,Peris Wambui Mugi,289,2
106829488891345,Hon Sakimba Parashina,These ads ran without a disclaimer,265,2
1913963825321863,Kenya Insights,Peris Wambui Mugi,255,1
2126427410954944,Newspaper Review,Peris Wambui Mugi,167,1
1743520282644325,National Security Watch,Peris Wambui Mugi,137,1
106620807391911,Roche,These ads ran without a disclaimer,136,1
437332373358668,Hon. Gideon Kimaiyo Sonko,These ads ran without a disclaimer,≤100,1
106827194681183,Africa Equity Media,These ads ran without a disclaimer,≤100,2
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,1
116308369063243,Kambria,These ads ran without a disclaimer,≤100,1
107257035486242,Airspace World - by CANSO,These ads ran without a disclaimer,≤100,1
109113120512808,हरियाणवी STAGE,These ads ran without a disclaimer,≤100,1
111829092211956,CNBC Africa,These ads ran without a disclaimer,≤100,1
152292984850728,International Monetary Fund,These ads ran without a disclaimer,≤100,1
110333931764735,Smile Papers,These ads ran without a disclaimer,≤100,2
102332692382428,preshankworld,These ads ran without a disclaimer,≤100,1
124285820927337,Durham University Business School,These ads ran without a disclaimer,≤100,1
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
113140878347396,faraon.es,These ads ran without a disclaimer,≤100,1
9394693002,Bloomberg,These ads ran without a disclaimer,≤100,1
