Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
112759588312679,cesaralmeida2024,an advertiser in Venezuela,31500000,8
11449543593,Carlos Ocariz,an advertiser in Venezuela,19447442,81
564188034075673,Roberto Enriquez,an advertiser in Venezuela,17750000,2
110530401611698,real.termometronacional,an advertiser in Venezuela,6250000,2
105971132265220,Luis Fernando Guerra O,an advertiser in Venezuela,1054997,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,250000,1
455756068320371,Litefilos,These ads ran without a disclaimer,9043,1
1039675682714205,스브스뉴스,These ads ran without a disclaimer,3034,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,2
121307931254043,Econlib,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,4
105741532048451,Fluffy Worldwide,These ads ran without a disclaimer,≤100,1
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,1
102799117789648,Raimundo Santamarta,These ads ran without a disclaimer,≤100,1
131857626888341,Aceprensa,These ads ran without a disclaimer,≤100,1
