Location name,Amount spent (EUR)
Baden-Württemberg,9852
Bayern,12308
Berlin,4710
Brandenburg,1513
Bremen,2182
Hamburg,2293
Hessen,6512
Mecklenburg-Vorpommern,988
Niedersachsen,6802
Nordrhein-Westfalen,16833
Rheinland-Pfalz,3948
Saarland,1066
Sachsen,3029
Saxony-Anhalt,1432
Schleswig-Holstein,3710
Thüringen,1391
Unknown,≤100
