Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,35140,3
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,29159,19
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,5972,23
117787408240075,Radim Fiala - SPD,Svoboda a přímá demokracie (SPD),4419,1
251656685576,KDU-ČSL,KDU-ČSL,3807,11
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,3715,9
2214398435317853,CNN Prima NEWS,FTV Prima,2878,1
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,2485,16
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,2091,7
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,1507,24
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1479,1
143332019059223,DOC Mercury,Jakub Lorenc,1224,1
424114981002397,Český rozhlas Plus,Český rozhlas,1188,45
1956144064659620,BlueTV,Aliance pro budoucnost,1027,1
103059308644099,Replastuj.cz,Replastuj.cz,982,5
169946526003,Nadace Partnerství,Nadace Partnerství,897,5
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,852,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,765,5
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,724,4
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,693,2
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",660,9
356451014434612,Marian Jurečka,KDU-ČSL,654,6
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,617,6
460558621177512,Zálohujme.cz,Zálohujme,609,5
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,572,2
107341405343516,Mise Ukrajina,Mise Ukrajina,560,5
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,558,2
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,518,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,509,4
52479821102,Týdeník Respekt,Týdeník Respekt,501,3
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,488,3
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,480,9
137301989386,Aktuálně.cz,Aktuálně.cz,477,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,447,2
58864692622,Český rozhlas Vltava,Český rozhlas,428,2
103040038310065,Bidhannagar Town 1 Trinamool Chhatra Parishad,These ads ran without a disclaimer,399,4
220953819920676,Ministr Zdraví,Ministr Zdraví Z.U.,390,2
109323929038,Česká pirátská strana,Česká pirátská strana,384,4
113743658978459,Meltingpot,Meltingpot,380,5
120648641992185,Petr Letocha,STAROSTOVÉ A NEZÁVISLÍ,380,2
102999919385577,Ти як?,These ads ran without a disclaimer,377,1
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,364,3
287724754662359,HateFree Culture,HateFree Culture,357,6
378723137406,Český rozhlas Pardubice,Český rozhlas,354,1
104635828989286,Teplator,"TEPLÁTOR, a.s.",342,1
1469427909957890,Reportér magazín,Reportér magazín,338,1
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,336,3
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,315,4
996724667073669,Piráti Ostrava,Dedek Jakub,304,5
104343035856974,"Pavel Studeník, radní Brno-střed",Pavel Studenik,294,1
461430503957309,TOP 09 - Praha 6,TOP 09,289,1
178362315106,European Parliament,European Parliament,282,4
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,282,5
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,272,6
109501160564065,Mariana Čapková - místostarostka Prahy 6,PRAHA SOBĚ,271,1
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",263,2
2355870998014543,Sázíme budoucnost,Nadace Partnerství,227,1
206284412716963,Plzeňský kraj,Plzeňský kraj,219,1
257529307701966,Jiří Pospíšil,TOP 09,216,1
1451909405021929,Applifting Česko,Applifting s.r.o.,208,1
101792415727112,Tomáš Morávek,Tomáš Morávek,201,1
799083753454179,Voxpot,Voxpot z. ú.,199,4
226094674156058,Oživení,"Oživení, z.s.",191,1
321762510282,Michal Kučera,Michal Kučera,191,3
206630153142726,Marek Výborný,KDU,190,2
109494305284893,Tomáš Halva - radní Prahy 2,Halva Tomas,184,3
2156599824411421,"Vojtěch Kos, starosta Prahy 12",Vojtěch Kos,183,2
2106629662903134,Brno Brňankám a Brňanům,Tom Ulrich,182,2
101279652413889,SPOLU pro Prahu,SPOLU Praha,178,1
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,175,5
116297078073069,,These ads ran without a disclaimer,167,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,166,3
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,165,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,164,2
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,163,4
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,163,2
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,163,2
192791664777731,Hana Žáková,Hana Žáková,163,1
102176319150440,Aleš Tolar - kandidát na primátora Plzně,STAROSTOVÉ A NEZÁVISLÍ,158,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,157,1
205472656316937,Třebíč Občanům,Jaromír Barák,156,1
378827025796132,Peak.cz,Peak.cz,152,12
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,149,1
284944781875,EURACTIV.cz,EURACTIV.cz,146,6
103890452433335,Konvalinka Vladislav - radní města Slaný,Konvalinka Vladislav,141,2
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,141,3
237673056405666,Piráti Opava,Dedek Jakub,138,3
107592225626983,,These ads ran without a disclaimer,137,1
100647378751279,Pavla Pivoňka Vaňková STAN,Pavla Pivoňka Vaňková,137,1
112832651308203,Stejná odměna,Česká rada sociálních služeb,132,2
565024890311148,"Advokátní kancelář Sokol, Novák, Trojan, Doleček a partneři",These ads ran without a disclaimer,128,1
100609955039699,Corrency,Corrency,123,2
124212050978293,Kverulant org,Kverulant org,120,1
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",120,1
111041662264882,ČSSD,ČSSD,116,1
578342809023884,Jsme fér,Prague Pride,112,3
106725941551702,Daniela Kovářová,Anna Pocnarová,112,1
711658465662315,XTV,XTV,109,10
310744935780286,Petr Veselka-starosta MOaP,Petr Veselka,106,1
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100,5
837256169624106,MS ODS Slaný,Ondrej Hradecký,≤100,3
101665658414937,Špeky pralinkové tety,Tereza Franková,≤100,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100,1
105692521913578,David Šimek,KDU-ČSL,≤100,3
164024787880257,Adapterra,Nadace Partnerství,≤100,1
105439002511368,,These ads ran without a disclaimer,≤100,1
235595916475660,"Prev-Centrum, z.ú.","Prev-Centrum, z.ú.",≤100,1
110858965631193,Klimatická koalice,"Centrum pro dopravu a energetiku, z.s.",≤100,1
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,≤100,1
234562447282992,Koalice pro Cheb,Martin Tůma,≤100,1
1410403182565683,Petr Hladík,KDU-ČSL,≤100,1
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš,≤100,2
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100,2
205997892828769,Jeden svět Ostrava,Jeden svět Ostrava,≤100,2
161396423900274,Piráti Pardubický kraj,Česká pirátská strana,≤100,2
863704530313828,Nezávislá volba Šumperk,Filip Valenta,≤100,1
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100,3
105998488267274,Robert Teleky,KDU-ČSL,≤100,3
273367223021327,Veronika Vrecionová,Veronika Vrecionová,≤100,1
101720818609240,Vlna pomoci,"Vlna pomoci, z. s.",≤100,3
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,≤100,1
317530692148022,Evropa v datech,Evropa v datech,≤100,1
271054846258904,Praha 3,Městská část Praha 3,≤100,1
441371052635518,Peter Harvánek - veřejný profil,Peter Harvánek,≤100,1
2198949580361251,Marek Viskot,Marek Viskot,≤100,1
1824133914469306,Ženy.cz,CZECH NEWS CENTER a. s.,≤100,2
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,≤100,2
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,≤100,1
662196877287140,Tomáš Třetina,PRodukujeme,≤100,1
