Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
110627367235865,Australian Government,Australian Government,6909,20
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,5266,427
532962446729390,Australian Families,Department of Social Services,4258,49
101589645013040,Thrive by Five,Thrive By Five,3690,16
299753643444311,AEC,Australian Electoral Commission,3468,30
102329728050606,Yes23,Yes23,3181,38
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,2855,43
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2769,77
494820897261439,Bank Australia,Bank Australia,1885,68
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,1859,8
425487554863185,First Peoples' Assembly of Victoria,First Peoples' Assembly of Victoria,1658,50
10113538711,WWF-Australia,WWF-Australia,1600,11
160054227468,World Vision Australia,World Vision Australia,1481,12
1776727752614025,Glencore,Glencore Australia,1415,12
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1396,42
345960425540557,The Climate Council,The Climate Council,1323,24
171208803080734,Simon Birmingham,Simon Birmingham,1185,20
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1155,13
225761522187219,Turning Point Australia,Turning Point Australia Pty Ltd,1146,42
845410525497100,Launch Housing,Launch Housing,1089,37
108695110952294,Greens MPs,Greens MPs,1066,12
89794331215,Oxfam,Oxfam Australia,1060,101
59024478936,Monash University,Monash University,927,10
125686330922725,Western Power,Western Power Corporation,915,4
134712696593275,Dan Andrews,Daniel Andrews MP,914,4
352953834815624,Jason Wood MP,Jason Wood MP,844,11
174666115898903,Jerome Laxale MP,Jerome Laxale,834,16
1621692424754301,Minderoo Foundation,Minderoo Foundation,811,15
113998151684022,Referendum News,Advance Australia,793,36
104180525925926,Fair Australia,Advance Australia,772,15
117806591312470,Not Enough,Advance Australia,728,30
182564410468,Australia for UNHCR,Australia for UNHCR,725,76
119271104477423,Essential Medicine Shortages,The Pharmacy Guild of Australia,712,13
362805317148988,Keith Pitt,Keith Pitt,660,6
101791315693,Destiny Rescue,Destiny Rescue,639,35
125812604095801,Invasive Species Council,Invasive Species Council,617,166
231341250224498,Australian Ethical Investment,Australian Ethical Investment,592,63
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,587,5
666041500505740,IBAC Victoria's Independent Broad-based Anti-corruption Commission,IBAC,568,2
355207511197076,Yarra Valley Water,Yarra Valley Water,568,5
126755754702938,Respect Victoria,These ads ran without a disclaimer,471,2
157812980921536,Environmental Defenders Office,Environmental Defenders Office,466,106
536780606335962,Michelle Landry,Michelle Landry,452,5
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,436,22
105140971475089,Chuffed.org - Australia,Chuffed.org,434,3
161854162881,Greenfleet,Greenfleet,426,43
423722634317667,Scott Buchholz MP,Scott Buchholz MP,425,6
10852627380,World Animal Protection Australia,World Animal Protection Australia,417,16
106867582081714,"Department of Climate Change, Energy, the Environment and Water","Department of Climate Change, Energy, the Environment and Water",412,4
101317875732604,Dr Sophie Scamps,Sophie Scamps,411,4
149648047339,Save the Children Australia,Save the Children Australia,387,23
948595148496917,Andrew Hastie,Andrew Hastie,386,23
2095657470702857,Senator Susan McDonald,Senator Susan McDonald,365,4
129819533748295,Andrew Leigh MP,Andrew Leigh MP,364,2
279645455502809,Ross Vasta MP,Ross Vasta MP,351,6
90728602000,Greening Australia,Greening Australia,342,40
12173141558,Amanda Rishworth MP,Amanda Rishworth MP,334,11
8422338499,The Wilderness Society,The Wilderness Society,328,49
156271657717715,Nature NSW,Nature Conservation Council of NSW,317,67
157481181070130,Indigenous Employment Australia,Indigenous Employment Australia,310,104
147373667055,Senator Nick McKim,Senator Nick McKim,301,2
135933556447881,Australian Republic Movement,Australian Republic Movement,299,3
536223530633109,Freedom Property Investors,These ads ran without a disclaimer,279,2
92824008332,Plan International Australia,Plan International Australia,270,53
694832627392516,Prime Super,Prime Super,261,117
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,248,2
22936848857,Institute of Public Affairs,Institute of Public Affairs,240,26
49991482906,Tearfund Australia,Tearfund Australia,236,94
395201170875812,Colin Boyce MP,Colin Boyce MP,232,8
103793788825307,Dr Monique Ryan,Monique Ryan,226,18
373523642668552,Energy - Queensland,Department of Energy and Public Works,222,65
21591025194,The University of Melbourne,The University of Melbourne,221,9
708439212837712,Tasmanian Government,Department of Premier and Cabinet,211,3
102453932266472,Aaron Violi MP,Aaron Violi MP,208,7
2232624883416629,Melissa McIntosh MP,Melissa McIntosh MP,207,23
145262132264710,Angus Taylor MP,Angus Taylor MP,205,4
107765634022348,Henry Pike MP,Henry Pike MP,202,16
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,198,148
316480331783930,Australian Unions,Australian Unions,194,35
1766598643576242,Place Score,PLACESCORE,194,54
1989373424630784,Bridging the Gap Foundation,Bridging the Gap Foundation,192,5
1855851714645497,Grata Fund,Grata Fund,189,5
504855933190931,Time for Change - Change Aged Care,United Workers Union,184,39
54879226285,Teach For Australia,Teach For Australia,180,41
418405098224592,350.org Australia,350.org Australia,179,37
200819325600,ActionAid Australia,ActionAid Australia,179,33
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),166,20
105348385388237,Senator Babet,Ralph E D Babet,163,6
276061352415442,The Australian Institute of Architects,The Australian Institute of Architects,163,12
100385049145414,Allegra Spender,Allegra Spender MP,156,8
1466035070293582,Alex Hawke MP,Alex Hawke MP,154,2
1408935539376139,Mark Bailey MP,Mark Bailey MP,153,1
119931654696956,Victorian Greens,Victorian Greens,148,3
113174381629359,Alcoa Australia,Alcoa Australia,148,13
11775531229,The Chaser,The Chaser,147,3
471482422908270,Australian Association of Social Workers,Australian Association of Social Workers,146,13
936147539773859,Great Barrier Reef Foundation,Great Barrier Reef Foundation,145,74
60587854164,Starlight Children's Foundation Australia,Starlight Children's Foundation Australia,139,11
274102972728043,Matt Keogh,Matt Keogh MP,137,6
559939434521035,Be Groundwater Wise,These ads ran without a disclaimer,136,1
147412438775033,Disaster & Emergency Management Conference,AST Management,136,3
150698155004187,Senator Louise Pratt,Senator Louise Pratt,135,3
328245481103110,Senator Alex Antic,Alex Antic,134,8
