Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
123405501008524,Mercedes-Benz India,Mercedes-Benz India,431865,22
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),185919,50
143609916516,Naukri.com,These ads ran without a disclaimer,67398,1
547354238619670,Dr. Ashwath Narayan,Vijay S,59100,42
404746486258732,Project Nanhi Kali,Project Nanhi Kali,56937,24
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,33865,28
107395897271506,Kutumb,Swatantra Verma,24865,38
1954072204870360,NEWJ,Anant Bhardwaj,22352,2
104516512296314,Kartikeya Sharma,Kartikeya Sharma,22129,34
330760810293224,HelpAge India,HelpAge India,19235,20
102379519139483,जल जीवन मिशन महाराष्ट्र,जल जीवन मिशन महाराष्ट्र,18202,32
100593272504732,Brand Flex : Business Post & Festival Images,These ads ran without a disclaimer,18109,7
103782051383159,School of Politics,School of Politics,15157,27
104211439033799,Jagane Kavali,Jagane Kavali,12813,41
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,12582,50
642996226201566,Sudhakar Shrangare,Aslam Afroz Kazi,12476,1
111525635603133,C T Ravi,Vijay S,12445,10
104819985853284,V6 Digital News,V6 Digital News,12367,3
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Abinash Moharana,12135,2
438732172878624,Aravind Limbavali,Aravind Limbavali,11613,1
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,11306,2
111527528465749,Rao Prem Singh,Rao Prem Singh,11078,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,10935,2
101284456085904,Team Jagananna,Team Jagananna,10399,16
100907784722781,QR 678,QR 678,10375,10
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,10048,4
109470364774303,Ellorum Nammudan,Ellorum Nammudan,9834,18
107567748879463,Surendra Saraf,Surendra Saraf,9459,6
158304157570734,Mahindra Group,These ads ran without a disclaimer,8074,12
108080828884036,Gehlot Phir Se,DesignBoxed,7797,18
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,7632,37
102584546049699,Kamal Nahi Kamalnath,Indirakalaalpurepanchsaal,7188,32
1471581409720618,BJP Uttar Pradesh,Bharatiya Janata Party (BJP),6829,73
615406458624175,Duroflex,Duroflex Pvt Ltd,6756,6
109354741887336,Youth For Udhay Anna,Youth For Udhay Anna,6108,7
326102339565,Oxfam India,Oxfam India,6012,18
1927351340858687,ಬಿ ಪಿ ಹರೀಶ್,Gowda Basavana,5877,4
317329425063626,Rakesh Daultabad,Rakesh Daultabad,5686,2
