Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,5589,59
102639461303190,Fair Pay For All,Fair Pay For All,5558,124
311627208673,WWF UK,WWF UK,4336,73
10677003998,Shelter,Shelter,3288,251
7715002593,UNICEF UK,Unicef UK,2891,8
9250349228,Greenpeace UK,Greenpeace UK,2429,33
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2283,60
124295177616347,Trades Union Congress (TUC),Trades Union Congress (TUC),2186,4
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1873,36
799576543492660,The Week Junior,The Week Junior,1762,49
7527864602,WaterAid UK,WaterAid UK,1522,61
121936349543,World Vision UK,World Vision UK,1119,31
7214031395,Oxfam Great Britain,Oxfam Great Britain,1099,8
61863318139,World Resources Institute,World Resources Institute with Facebook ad credits,1008,4
112712550420527,Sumofus UK,SumOfUs,879,2
35671512696,World Animal Protection UK,World Animal Protection UK,851,41
220543443746,International Rescue Committee - UK,International Rescue Committee UK,799,9
158077247591710,Refuge,Refuge,795,145
1613092172114946,DWP Digital,Department for Work and Pensions,775,4
117476785190,Save the Children UK,Save the Children UK,748,12
108951391565231,Help to Heat,Huw John Llewellyn,734,24
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,678,9
13047522725,Crimestoppers,Crimestoppers,630,49
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,620,15
166335402260,Scottish Water,Scottish Water,608,21
59367068326,The Ramblers,The Ramblers,602,11
165099760197787,Welsh Government,Welsh Government,596,164
18168505158,The Woodland Trust,Woodland Trust,553,58
105325515394672,Local Recovery,Local Recovery,531,38
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,523,3
841894835830532,Electoral Commission UK,Electoral Commission UK,481,15
177855115588808,The Week UK,The Week UK,481,32
348366988862054,Oxfam Campaigns,Oxfam Great Britain,481,6
394936823930287,Age International,Age International,475,12
1738524969810037,Mission India UK,Mission India UK,445,9
241312696375349,National Education Union,National Education Union,408,10
514212165305248,Leigh Day,Leigh Day,401,21
106946654868342,Water's Worth Saving,Water UK,395,93
7043497714,Christian Aid,Christian Aid,378,2
6233536938,War Child UK,War Child UK,348,40
18044497940,Plan International UK,Plan International UK,345,53
7624294394,Amnesty International UK,Amnesty International UK,333,24
249209468838241,Good Law Project,Good Law Project,327,59
208573062515662,Freedom from Torture,Freedom from Torture,312,43
39605200520,ActionAid UK,ActionAid UK,297,13
10986039307,VSO,VSO,292,39
274651352565844,Oltco Ltd,Oltco Ltd,282,120
158077247591710,Refuge,Refuge with Facebook ad credits,246,7
47612991154,Dignity in Dying,Dignity in Dying,240,9
490007667679401,Hugh James,Hugh James,235,3
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,234,8
167770553778,Hospice UK,Hospice UK,220,2
107310464728068,Britain Remade,BRM Futures Limited,214,11
110647840532680,Merge Mayor,These ads ran without a disclaimer,213,2
18933990398,Stonewall,Stonewall UK,210,12
358706239805,Scope,Scope,206,2
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,205,4
211614899544570,Long Live The Local,British Beer & Pub Association,205,14
246872175166,Action Against Hunger UK,Action Against Hunger UK,193,38
238394282845251,The Big Issue,The Big Issue,192,3
912590792245688,NHS Negligence Claims,Online Legal Limited,191,1
698773137204706,Give My View,Built-ID,186,12
6708565748,CBM UK,CBM UK,178,8
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,175,9
195754307110390,Right To Life UK,Right To Life UK,174,4
110538548040758,Care2 UK,John Ayling & Associates,173,16
164362913586214,Womankind Worldwide,Womankind Worldwide,172,51
11965205188,Practical Action,Practical Action,170,9
1645963095654688,Healthier Scotland,The Scottish Government,168,4
534501720220577,Transform Trade,Transform Trade,165,8
7950759473,Cancer Research UK,Cancer Research UK,157,3
103835971750,Orbis UK,Orbis UK,156,26
547761111920012,Anglian Water - Love Every Drop,Anglian Water,156,4
101255718164248,350 UK,350.org,144,3
432044906844540,Thames Reach,Thames Reach,144,2
290498754454402,European Movement UK,European Movement UK,144,8
435090079867122,The Wildlife Trust for Birmingham and the Black Country,The Wildlife Trust for Birmingham and the Black Country,143,5
109088285010415,Stefan Voloseniuc,Jinesh Pravinchandra Shah,142,2
442816382865338,Social Security Scotland,Social Security Scotland,141,6
1660600037490738,Guardian Labs,Guardian Labs,138,16
10114144851,NSPCC,NSPCC,135,8
1046117708754519,Care4Calais,Care4Calais,133,5
106858339345084,North Yorkshire County Council,North Yorkshire County Council,128,3
63451405593,NFU Online,NFU Online,128,7
18366996074,War on Want,War on Want,127,17
139695000173,Good Energy,Good Energy,124,13
53108467689,National Lottery Good Causes,The National Lottery,122,2
25749647410,The Labour Party,The Labour Party,120,233
287501884208,Met Office,Met Office,119,2
1586251881644270,Keir Starmer,The Labour Party,115,226
352254431506201,Shout Out UK,Shout Out UK,104,13
131265408250,Holocaust Memorial Day Trust,Holocaust Memorial Day Trust,103,1
13533633585,National Trust,National Trust,102,2
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,102,2
112845639376,Refugee Action,Refugee Action,≤100,20
358706239805,Scope,Scope,≤100,21
319720638145510,NatureScot,NatureScot,≤100,4
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100,1
94978880994,Worcestershire Wildlife Trust,Worcestershire Wildlife Trust,≤100,6
2047806148766050,Animal Equality UK,Animal Equality UK,≤100,2
260012884055691,Metropolitan Police Service,Metropolitan Police Service,≤100,2
81751285098,West Midlands Police,West Midlands Police,≤100,8
104117508042217,Spitting Image,Fifty Technology Ltd.,≤100,3
6707857033,Global Justice Now,Global Justice Now,≤100,2
59304777880,YMCA England & Wales,YMCA England & Wales,≤100,84
147064371974492,nibusinessinfo.co.uk,Invest Northern Ireland,≤100,2
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100,10
320344981331677,Net Zero Scotland,The Scottish Government,≤100,1
9695206314,Sustrans,Sustrans,≤100,6
601388547012748,Ecologi,Ecologi,≤100,28
404114017051274,The Proud Trust,The Proud Trust,≤100,6
535040816685041,West Midlands Combined Authority,West Midlands Combined Authority,≤100,5
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,11
138007436233900,Public Health Agency,Public Health Agency,≤100,4
166917856704286,Essex County Council,Essex County Council,≤100,36
246973468695197,Pan Macmillan,Pan Macmillan,≤100,15
346684596111093,KinKind,KinKind Ltd,≤100,7
137385490131,Electoral Reform Society,Electoral Reform Society,≤100,6
8422578815,Soil Association,Soil Association,≤100,6
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,24
326115837721445,GUNNA,Gunna,≤100,9
71409503111,Manchester City Council,Manchester City Council,≤100,9
157492274367801,Cruelty Free International,Cruelty Free International,≤100,11
174730252601013,Robert Halfon MP,Simon Carter,≤100,1
107582715996851,SPUC (Society for the Protection of Unborn Children),SPUC (Society for the Protection of Unborn Children),≤100,5
1701849696765542,Prysmian UK,Prysmian UK,≤100,1
215907465093956,Somerset County Council,Somerset County Council,≤100,3
113277290454039,Common Seas,Common Seas,≤100,1
7231383046,RSPCA (England & Wales),RSPCA,≤100,10
603389616739829,Bite Back 2030,Bite Back 2030,≤100,7
1536244863288071,Terravesta,Terravesta,≤100,5
107424475417111,Unite For A Workers' Economy,Unite the Union,≤100,2
193317391840,London Borough of Richmond upon Thames,London Borough of Richmond upon Thames,≤100,3
353224381469808,ifaw,IFAW,≤100,2
107095708915479,Support Jimmy Lai,Electica ltd,≤100,4
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100,8
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,≤100,1
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,≤100,11
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,≤100,2
6406164817,Viva!,Viva! Vegan Charity,≤100,8
64955332909,Sage,Sage,≤100,6
730993880393394,Michelle O'Neill,Sinn Féin,≤100,34
323967924444168,YesCymru,YesCymru,≤100,7
130691686966490,See Me Scotland,SAMH,≤100,3
349596960793,Leeds City Council,Leeds City Council,≤100,2
111659155059527,Is This OK? - Greater Manchester Gender-Based Violence Campaign,Greater Manchester Combined Authority,≤100,2
101078319487563,Discovering Quakers,Discovering Quakers,≤100,8
303381303198329,Local Government Boundary Commission for England,LGBCE,≤100,4
222893987721388,Lancashire Police and Crime Commissioner,Lancashire Police and Crime Commissioner,≤100,6
37981137361,The Children's Society,The Children's Society,≤100,6
104721687944552,Ashley Dalton,Ashley Dalton,≤100,25
100651718058538,The Commitment,The Commitment,≤100,8
26321373907,AKT,akt (Albert Kennedy Trust),≤100,1
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100,6
569834799727730,National Grid UK,National Grid UK,≤100,2
61950489543,Labour North West,The Labour Party,≤100,8
138975109451461,Free Tibet,Free Tibet,≤100,1
231560673534071,The Institute of Art and Ideas,The Institute of Art and Ideas,≤100,3
137491719653536,Governors for Schools,Governors for Schools,≤100,2
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,≤100,116
134271016653249,World Jewish Relief,World Jewish Relief,≤100,2
1591920221104299,More Than A Score,National Education Union,≤100,3
97708339756,Action for Children,Action for Children,≤100,4
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100,2
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100,21
158525844191005,Suffolk County Council,Suffolk County Council,≤100,2
108995912015327,Energy Advice London,Energy Advice London,≤100,14
48243507113,Darlington Borough Council,Darlington Borough Council,≤100,4
