Location name,Amount spent (EUR)
Aveiro District,150
Azores,≤100
Beja District,≤100
Braga District,179
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,≤100
Faro District,129
Guarda District,≤100
Leiria District,103
Lisbon District,764
Madeira,≤100
Portalegre District,≤100
Porto District,464
Santarém District,102
Setúbal District,267
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
