Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
109784241737504,A Closer Look,Fincastle Media Group,≤100,3
111026898242419,Senator Michela Barnett-Ellis,Michela Elaine Ellis,≤100,1
23596074088,Dazed and Confused Magazine,These ads ran without a disclaimer,≤100,12
241664783089008,Xin,These ads ran without a disclaimer,≤100,1
174806462881204,Medical News,These ads ran without a disclaimer,≤100,2
