Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
102467002671611,Jorge Heisecke,Jorge Heisecke,1270287,56
109626041763537,Natalicio Chase,Global Agencia,1093863,12
102266292553995,Sucia Política,Diego Ricardo Ramírez,761722,9
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,631960,21
150229055012487,UNICEF Paraguay,UNICEF Paraguay,571440,6
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,560412,11
325540631525675,En La Tecla,En la Tecla,557382,7
102963512483270,PyElige,PY Elige,496656,7
103771265752808,Vysokolán,Stephan Vysokolán,484454,3
1547194582252394,Denis Lichi,Global Agencia,376765,9
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,372290,2
943824938962084,Luis Fernando,Luis Fernando,354692,6
113351910838827,Alma Cívica,Alma Cívica,257963,15
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,246692,7
517426394969535,Ricardo Canese,Ricardo Canese,234944,4
153958777947957,Paulo Reichardt,Paulo Reichardt,221089,4
102109369350535,Christa Rivas,Christa Violeta Rivas Caballero,205254,2
100959471597014,José Antonio Galeano,José Antonio Galeano,189981,10
1753251591598763,Dani Mujica,Dani Mujica,187754,13
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,186284,9
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,164333,1
647864758888200,Seba Garcia,Sebastian Garcia,156861,7
725834240910220,Noticiero Paraguay,Noticiero Paraguay,149081,9
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,147893,8
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,147814,4
1468570519872644,Santiago Peña,PRANA SA,129863,8
1441704549436832,Regina Rios,Regina Rios Irala,128634,3
303795153430459,Capitán Apodaca - Gobernador,logicodesarrollodigital,116775,3
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,114705,2
483666425147964,Richard Ramirez,Richard Ramirez,110028,4
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,105241,3
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,104982,5
1150055398455917,C9N Paraguay,C9N Paraguay,103109,1
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,100681,1
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,100122,3
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,96524,4
613444678793192,Josías Escobar Concejal 2023,Josía Eliezer Escobar Fernandez,93680,1
176941749043831,YAMIL ESGAIB,Yamil Esgaib,88753,4
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,88507,1
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,86768,3
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,86768,2
111531544527571,"Luis Silva, Gobernador","Luis Silva, Gobernador",82173,4
102649292598442,Senador Hugo Richer,Senador Hugo Richer,80939,4
106506085341990,Raúl Portillo,Rodney Zorrilla Ortiz,79644,1
103759862278474,Victor Miranda Py,Clicnovo,79537,2
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,77375,9
102804492578710,Legalmente Hablando,Nueva Tecno,63760,1
104762035619626,Randy Soto Sachelaridi,Randy Soto,62391,1
103373961784268,Giani Ramírez,Giani Ramírez,61192,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,57744,4
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,57649,4
100566575581065,Ramón Montanía,Ramón Montania Fernandez,55821,1
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,50615,2
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,50000,1
110258800564741,Ing. Luis Riveros,Luis Riveros,49813,3
2153366651445517,Líder Radio Tv Online,Líder Radio Tv Online,49415,2
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,46559,1
1094373423935985,German Solinger,Grissel Zárate Sotelo,43384,2
403381163132494,Pro Comunidades Indígenas,Pro Comunidades Indígenas,43384,1
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,40854,2
100272188033018,Marcos Rojas Concejal Departamental 2023,Marcos Sebastian Rojas Madrigal,39668,3
1659775060937880,Guido González,Rosa Agustin Gonzalez,38621,1
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,36477,4
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,36354,3
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,36012,1
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,35919,2
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,35033,2
105947518752311,Agustin Saguier,These ads ran without a disclaimer,33809,1
614795685343483,Belén Maldonado,Belén Maldonado,33787,1
108824810612735,Ing. Jorge Palazón,Jorge Palazon,32398,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,31969,1
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,30679,10
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,28923,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,28771,1
413305998874911,Ing. Digno Caballero Ruiz,Derlis Damián Talavera,26524,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,25270,4
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,24879,1
842006342844392,Pautas Políticas Py,Pautas Políticas Py,24707,1
881571071938611,Radar Social TV,Armando Daniel Urbieta,23999,3
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,23260,2
101557432041474,Levi Leguizamón,Levi Leguizamón,20741,2
104143542486856,Ya Paraguay,Ya Paraguay,19688,1
100778482648263,Cerini 2023,DGWorld Consultoría Digital,19104,1
110259408342427,Walter Garcia,Walter Garcia,18349,1
451746952056165,Gustavo Acosta,Gustavo Joaquin Acosta Fonseca,17790,1
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,17709,1
104302659010976,Ismael Rojas Concejal por Central 2023,Ismael Rojas,17207,1
178681336046139,Gabino Delvalle Diputado,Partido de la Participación Ciudadana,16928,1
124476131441330,Partido Hagamos,Partido Hagamos,16818,1
103067808746490,Omar Velázquez,Omar Velazquez,16486,2
501786636589565,Rocio Vallejo,Hilda Maria Del Rocio Vallejo Avalos,15197,1
550298315040554,Marcelo Soto,Marcelo Soto,15046,1
100975932038932,Carol González-Concejal,Graciela Carolina Gonzalez Perez,14771,2
108726068722756,Narciso Castillo,Narciso Castillo,14717,1
1903045496681398,Celeste Diputada,Celeste Josefina Amarilla De Boccia,13548,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,13296,1
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,12380,1
107280817646184,Estefi Careaga,Estefanía Maria Careaga Cacace,11893,1
1614185262209913,Noelia Lambaré Junta Departamental,Partido de la Participación Ciudadana,11589,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,11418,2
112866004765581,Taurino González,Elias Escobar Fernández,10804,1
1380412252091502,Luis Maidana - Concejal Departamental,Andres Antonio Gonzalez Gonzalez,10691,1
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,10484,1
769841676551533,Mirta González,KaiAriel,10328,1
109041755331821,Esther Roa,Maria Esther Roa De Espinola,10286,1
109490458518494,Ariel Franco,Ariel Franco,10175,1
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,9764,1
103557321384387,Blanca Ríos-Moroti,Ricardo Arial Martinez Arquello,9701,1
114942217077404,Robert Piñanez Concejal Departamental,Andrea Carolina Piñánez Saldivar,9030,1
102141339262288,Eligio Colmán,Mario Alberto Velázquez Duarte,8817,1
107706177740738,Periodismo 29,Periodismo 29,8449,1
