Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
100994765608411,INN WORD Revival Now,These ads ran without a disclaimer,≤100,1
733936229988099,Adriana Bignagni Lesca Mezzo & contralto,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
110117274084931,Seydine De Phila,These ads ran without a disclaimer,≤100,1
100339112933404,Baga1402_04,These ads ran without a disclaimer,≤100,1
102896729338425,Baga1402_03,These ads ran without a disclaimer,≤100,1
108653994819801,CNBM Nigeria,These ads ran without a disclaimer,≤100,1
192092260811678,AlCircle Pte Ltd,These ads ran without a disclaimer,≤100,1
113072838400699,,These ads ran without a disclaimer,≤100,1
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,≤100,1
