Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,454828,17
919479674872321,Báo Nghệ An,Báo Nghệ An,116506,1
105494042386482,"Việc Tử Tế Phạm Văn Thanh - Điều Trị U Bướu U tuyến Giáp, Basedow U Nang",These ads ran without a disclaimer,91408,5
1820544304881818,Thiệp Cưới Thanh Trang,These ads ran without a disclaimer,80407,1
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,70182,4
134257131705906,27Germs - Tâm Linh Tinh Hoa - Phong Thuỷ cải vận,These ads ran without a disclaimer,60000,1
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,51329,1
101865258169428,ĐEN Secondhand,ĐEN Secondhand,47791,3
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,46788,4
1698723730389591,Moon ESL - Phát âm tiếng Anh,These ads ran without a disclaimer,43315,1
1779555198971521,Wappokay,These ads ran without a disclaimer,37609,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,27402,1
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,25562,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,7442,2
831304670221434,僑務委員會 OCAC,These ads ran without a disclaimer,1561,1
866772423405424,国务院新闻办公室,These ads ran without a disclaimer,≤100,1
116308369063243,Kambria,These ads ran without a disclaimer,≤100,2
556266534498748,DS Smith,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
40775064593,Microsoft Cloud Partner Program,These ads ran without a disclaimer,≤100,2
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,≤100,1
111508197374332,ADB Southeast Asia Development Solutions - SEADS,These ads ran without a disclaimer,≤100,3
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100,1
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100,2
986013844824671,In Zhejiang,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,2
