Location name,Amount spent (USD)
Berat County,101
Dibër County,≤100
Durrës County,333
Elbasan County,233
Fier County,198
Gjirokastër County,≤100
Korçë County,171
Kukës County,≤100
Lezhë County,111
Shkodër County,175
Tirana County,2041
Unknown,≤100
Vlorë County,≤100
