Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
109637397268775,Nyugati Pályán,Splendidea Communications Kft,236504,4
298090296092,Orbán Viktor,Fidesz,148350,30
1880809845328535,Dobrev Klára,Demokratikus Koalíció,147353,3
543788999005363,ORIGO,Mediaworks Hungary Zrt.,77589,12
191461774219575,hirado.hu,hirado.hu,77030,25
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,72495,16
108346693873484,Győrffy Balázs,Balazs Gyorffy,60021,6
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,59993,9
248172631940,Mandiner,Mediaworks Hungary Zrt.,57062,13
592204747588011,Momentum Mozgalom,Momentum Mozgalom,51625,10
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,50658,1
1534911313439123,Ripost,Ripost,50586,13
2221255224761829,Együtt Újpestért Összefogás,Polgári Újpestért Alapítvány,35701,5
110435704162069,V. gr. Molnár-Gazsó János,Vitezi Rend,35679,1
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,33844,6
594088897289853,Alapjogokért Központ,Alapjogokért Központ,33303,7
178362315106,European Parliament,European Parliament,31629,4
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,31296,1
104173410954523,Oroján Sándor,Oroján Sándor,30359,8
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,26390,6
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,23779,67
131283758531,HVG,HVG Kiadó ZRt.,23706,16
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,20920,1
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,19398,5
100505208108482,Budapest Városháza,Budapest Főváros Önkormányzat,19108,2
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,18649,4
447204268797621,RTL.hu,RTL.HU,17033,6
101645666099188,Dr. Besenyi Orsolya  - Jászberény polgármesterjelöltje,Dr. Besenyi Orsolya,15564,15
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,15515,2
100905288315705,Jelen hetilap,Liberty Press Kft.,15182,2
109414841321682,Magyar Falu Program,Magyar Falu Program,14526,2
451844608304228,Metropol,Metropol,13833,6
537817739693723,Brain Bar,Brain Bar,13663,4
113375923695023,Fidesz Budapest,Fidesz Budapest,12620,6
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,11943,30
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,11879,6
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,11875,16
1869511526651884,Zsigmond Barna Pál,Fidesz,11468,9
100299381703981,Ps TV,PestiSrácok.hu,10577,3
115230488549915,Political Capital (HU),Political Capital (HU),10267,6
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,10094,4
482780535095319,Budapesti Vállalkozásfejlesztési Közalapítvány (BVK),Budapesti Vállalkozásfejlesztési Közalapítvány,9964,2
851784814892644,Simicskó István,KDNP frakció,9824,1
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,9669,3
85568463466,Mérce,Mérce,9413,11
345496092135627,Hír TV,Mediaworks Hungary Zrt.,9327,5
762305787130420,Józsefvárosi Fidesz,Józsefvárosi Fidesz,9129,1
108248022589754,Bosch Magyarország,Bosch Magyarország,8897,7
1926735160968885,Válasz Online,Válasz Online,8729,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,8679,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,8631,2
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,8521,2
142116653162328,Márki-Zay Péter,Márki-Zay Péter,8436,8
129255963785124,Heol.hu,Heol.hu,8296,2
125953004085398,Kemma.hu,Kemma.hu,8289,2
116905388345518,veol.hu,Mediaworks Hungary Zrt.,8182,2
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,8068,3
109844717848217,Klímapolitikai Intézet,Klímapolitikai Intézet,7843,1
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,7784,4
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",7736,1
213165542087259,Magyarországi Református Egyház,Magyarországi Református Egyház,7623,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,7612,2
109651004719614,Szol24,Esélyegyenlőség és Fenntarthatóság Egyesület,7459,4
111796787083837,Protect Our Future Too,These ads ran without a disclaimer,7375,1
386132578063762,Balaicz Zoltán,Balaicz Zoltán,7270,4
506244332746545,TEOL.hu,TEOL.hu,7257,2
308871671705,BAON Bács-Kiskun Megyei Online,Mediaworks Hungary Zrt.,7228,2
276554411147,Szabolcs Online,Szabolcs Online,7102,2
126539424061030,Háttér Társaság,Háttér Társaság,7011,2
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,6851,2
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,6760,2
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,6756,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,6679,6
1767688026844895,Zalaegerszeg Megyei Jogú Város,Zalaegerszegi Televízió és Rádió Kft,6649,3
203158929827,Beol.hu Békés Megyei Online,Mediaworks Hungary Zrt.,6642,2
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,6627,4
326763130286,Borsod Online,Borsod Online,6310,2
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,6232,1
116609705085092,BP18,BP18,5840,3
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,5813,1
