Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
101589645013040,Thrive by Five,Thrive By Five,7194,18
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,6099,297
532962446729390,Australian Families,Department of Social Services,4178,49
299753643444311,AEC,Australian Electoral Commission,3390,30
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2280,21
10113538711,WWF-Australia,WWF-Australia,2116,23
494820897261439,Bank Australia,Bank Australia,1822,51
119271104477423,Essential Medicine Shortages,The Pharmacy Guild of Australia,1716,8
514475628623089,Our Watch,Our Watch,1628,2
104180525925926,Fair Australia,Advance Australia,1587,11
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1313,14
1776727752614025,Glencore,Glencore Australia,1284,12
845410525497100,Launch Housing,Launch Housing,1193,55
376006035816016,Storyworth,These ads ran without a disclaimer,1148,8
160054227468,World Vision Australia,World Vision Australia,1056,19
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1008,31
108695110952294,Greens MPs,Greens MPs,875,16
113998151684022,Referendum News,Advance Australia,833,24
1621692424754301,Minderoo Foundation,Minderoo Foundation,803,11
100542623037993,New Zealand Labour Party in Australia,NZ Parliamentary Service on behalf of New Zealand Labour Party,750,2
118601381509264,Public Transport Victoria,Public Transport Victoria,702,2
798754616870434,Libby Coker MP,Libby Coker MP,664,6
182564410468,Australia for UNHCR,Australia for UNHCR,637,85
102329728050606,Yes23,Yes23,623,25
89794331215,Oxfam,Oxfam Australia,591,54
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,546,34
1766598643576242,Place Score,PLACESCORE,519,24
149648047339,Save the Children Australia,Save the Children Australia,497,40
332509390785960,Angie Bell MP,Angie Bell MP,485,2
231341250224498,Australian Ethical Investment,Australian Ethical Investment,443,58
105140971475089,Chuffed.org - Australia,Chuffed.org,434,2
157481181070130,Indigenous Employment Australia,Indigenous Employment Australia,389,81
127045912874975,Dr Michelle Ananda-Rajah MP,Dr Michelle Ananda-Rajah MP,381,3
8422338499,The Wilderness Society,The Wilderness Society,378,45
110456094190032,Changing Aged Care,HSU National,376,14
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,337,3
10852627380,World Animal Protection Australia,World Animal Protection Australia,331,9
92824008332,Plan International Australia,Plan International Australia,310,14
157812980921536,Environmental Defenders Office,Environmental Defenders Office,305,41
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,299,3
194784127232544,SBS Arabic24,SBS Arabic24,298,4
106781541738067,Verve Money,Verve Money,289,19
145262132264710,Angus Taylor MP,Angus Taylor MP,285,7
135933556447881,Australian Republic Movement,Australian Republic Movement,271,4
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,269,14
54879226285,Teach For Australia,Teach For Australia,263,30
125812604095801,Invasive Species Council,Invasive Species Council,259,203
104389532222332,Solutions,Solutions for Australia,256,6
279645455502809,Ross Vasta MP,Ross Vasta MP,256,4
362805317148988,Keith Pitt,Keith Pitt,251,4
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,251,5
22746335927,Bob Brown Foundation,Bob Brown Foundation,238,2
694832627392516,Prime Super,Prime Super,231,95
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,230,15
104419985146228,Ekō Australia,Ekō Australia,221,2
1125047917526728,Murray Watt - Senator for Queensland,Murray Watt - Senator for Queensland,217,8
121559765177981,Senator Slade Brockman,Senator Slade Brockman,215,4
144975872321975,Market Forces,Market Forces,202,1
107939487783753,Garth Hamilton MP,Garth Hamilton MP,198,13
504855933190931,Time for Change - Change Aged Care,United Workers Union,197,37
387624131383295,Dept of Communities and Justice NSW - stronger together,Department of Communities and Justice,197,4
150698155004187,Senator Louise Pratt,Senator Louise Pratt,194,8
936147539773859,Great Barrier Reef Foundation,Great Barrier Reef Foundation,189,98
200480966638039,Supremacy 1914,These ads ran without a disclaimer,186,1
105084998845350,BPH Energy,BPH ENERGY LTD,181,78
21591025194,The University of Melbourne,The University of Melbourne,180,6
317158175535179,BitLife,These ads ran without a disclaimer,178,4
486290621414640,Australian Government Department of Health and Aged Care,Australian Government Department of Health,178,2
2063329587276680,Anika Wells MP,Anika Wells MP,171,6
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,171,12
272757739102,Engineers Australia,Engineers Australia,171,6
325083185784,Minus18,Minus18,170,24
161107919341,Save Our Marine Life (Australia),Save Our Marine Life (Australia),169,19
117058357932949,Constitutional Equality,Constitutional Equality,167,14
100153092799100,Solar Incentives Aus,These ads ran without a disclaimer,164,5
98673036962,ROLDA,These ads ran without a disclaimer,163,5
100162559396,The Australia Institute,The Australia Institute,162,2
290190314438,The West Australian,The West Australian,161,7
353909191473562,Darren Chester MP,Darren Chester MP,159,4
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,155,7
32799215298,Animals Australia,Animals Australia,154,16
118388888197666,Ed Husic MP,Ed Husic MP,143,4
424864151385105,Gavin Pearce MP,Gavin Pearce MP,141,1
101791315693,Destiny Rescue,Destiny Rescue,139,4
49453745631,Amnesty International Australia,Amnesty International Australia,134,29
385546494895133,"UNSW Arts, Design & Architecture",These ads ran without a disclaimer,132,1
100356216050100,Family First Party Australia,Family First Party Australia Ltd,131,6
328245481103110,Senator Alex Antic,Alex Antic,130,8
948595148496917,Andrew Hastie,Andrew Hastie,124,22
1483396328456198,Acciona.Australia,ACCIONA Australia,124,11
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,122,3
345960425540557,The Climate Council,The Climate Council,120,12
101791443183,Melbourne Water,Melbourne Water,114,2
100642886236811,It's Happening Here,It's Happening Here,111,1
1449964695240375,Ethiopiaid Australia,Ethiopiaid Australia,111,8
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,110,18
160021291752,Environment Victoria,Environment Victoria,108,4
101594851651707,The Affordable Housing Party,Matthew Peter Osland,104,2
21145917717,Powerhouse Museum,Powerhouse Museum,104,2
11775531229,The Chaser,The Chaser,103,3
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,103,7
200819325600,ActionAid Australia,ActionAid Australia,101,17
107765634022348,Henry Pike MP,Henry Pike MP,≤100,16
117241141903,Barnardos Australia,Barnardos Australia,≤100,10
328287840654244,Grace Grace MP,Grace Grace MP,≤100,2
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,19
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,14
256684855281573,James Stevens MP,James Stevens MP,≤100,2
102453932266472,Aaron Violi MP,Aaron Violi MP,≤100,3
