Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
176114889652,Kancelaria Premiera,Kancelaria Premiera,21798,25
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,4076,44
339855706171439,Dobra Fabryka,Dobra Fabryka,2702,15
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,1447,10
57544755889,Amnesty International Polska,Amnesty International Polska,1432,31
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1309,1
174848285894374,Nie Wstydzę Się Jezusa,Nie Wstydzę Się Jezusa,1244,1
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1219,20
104442609633150,Lubuskie,Lubuskie,1022,4
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,985,5
228168274881,wysokieobcasy,wysokieobcasy,969,12
178362315106,European Parliament,European Parliament,868,4
199877710116314,Patryk Jaki,GRUPA EKR - Patryk Jaki MEP,794,5
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,762,23
391098174296294,Super Express,se.pl,732,8
185265414715,Onet,Onet,685,7
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,669,1
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,582,4
513969188677442,Compassion Polska,Compassion Polska,572,18
366479557203706,Sylwia Majcher,Sylwia Majcher,528,4
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,462,3
273827962690526,Otwarte Klatki,Otwarte Klatki,447,8
250926873365,Komisja Europejska w Polsce,Komisja Europejska w Polsce,435,2
100302862419697,"Wielkopolska, tej",UMWW,425,8
142614625077,WWF Polska,WWF Polska,388,6
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,386,3
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,361,11
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,357,1
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,349,1
102146208361697,Myśl Suwerenna,Instytut Suwerennej,339,8
109218848183780,Marek Woźniak,UMWW,313,8
115883558423028,Volvo Car Poland,These ads ran without a disclaimer,298,3
50063176484,TVN24,TVN,293,17
95661128574,Radio ESKA,Radio ESKA,264,2
1646168595688590,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,261,3
293429704566340,Ryszard Świlski,Łukasz Kacper Bejm,258,1
130752780291804,Fundacja Geremka,"Fundacja ""Centrum im. prof. Bronisława Geremka""",245,3
100345201929993,Born in EU,Fundacja Centrum im. prof. Bronisława Geremka,245,3
269793963930687,Koalicja Obywatelska w Radzie Miasta Gdańska,Łukasz Kacper Bejm,238,1
311278685609822,Fundacja Centaurus,Fundacja Centaurus,220,5
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,219,6
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,197,77
1683534065241470,OKO.press,OKO.press,196,6
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,196,1
