Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,15614,5
265843867173714,La Revista,La Revista,9981,6
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,9469,2
100433147997366,Carlos Calderón - Regidor Goicoechea 2020,Carlos Calderón - Regidor Goicoechea 2020,5370,1
100508562815254,Juan Diego González Picado,Juan Diego González Picado,2691,1
1564830553770208,Encuentro Municipal,Jose Luis Jimenez Robleto,2683,3
114217998201885,Carlos Sequeira,SEPROGO,2179,1
107981158439405,PLP Atenas,PLP Atenas,964,1
264790507544247,Alianza por Sarchí,These ads ran without a disclaimer,757,1
269896979745792,Programa Estado de la Nación,Programa Estado de la Nación,545,1
110967886929196,That's ENT,These ads ran without a disclaimer,≤100,1
114112935077556,Iulhjf,These ads ran without a disclaimer,≤100,1
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,≤100,1
106375945766381,Los amo a todos.KK,These ads ran without a disclaimer,≤100,1
166696645047489,Fundación Marcelíno Muñoz,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
