Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
1595135787365287,Dansk Retursystem,Dansk Retursystem,8337,3
65929129383,Røde Kors,Røde Kors,7703,45
132755243459426,I love øko,Økologisk Landsforening,7649,25
26458152911,SOS Børnebyerne,SOS Børnebyerne,4815,27
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3910,9
63691965101,UNICEF Danmark,UNICEF Danmark,3566,40
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,3523,23
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3351,20
116269191760882,DSB,DSB,3253,6
12787473132,Berlingske,Berlingske,2945,21
55365680705,Greenpeace Danmark,Greenpeace Danmark,2752,48
72672361910,Børns Vilkår,Børns Vilkår,2752,15
59143726810,Psykiatrifonden,Psykiatrifonden,2695,5
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2431,18
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2223,27
67571270393,Red Barnet,Red Barnet,1968,7
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1378,2
250994288337708,Sex og Samfund,Sex og Samfund,1233,4
144965885963,Oxfam Danmark,Oxfam Danmark,1208,13
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1138,49
101875098313543,Andel,Andel,1051,3
304554445813,Videncentret Bolius,Videncentret Bolius,998,12
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,965,2
126543540781090,Ældre Sagen,Ældre Sagen,961,35
133707013355759,Danner,Danner,938,1
36664432940,Amnesty International Danmark,Amnesty International Danmark,821,14
102154048301476,Lederstof.dk,Lederne,814,25
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,769,10
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,768,4
87468072466,Copenhagen Pride,Copenhagen Pride,712,1
437410226312057,Københavns Kommune,Københavns Kommune,665,4
304554445813,Videncentret Bolius,Bolius,650,3
867877683280051,Weekendavisen,Weekendavisen,610,16
41459763029,Socialdemokratiet,Socialdemokratiet,571,12
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,544,7
399210657232918,PlanBørnefonden,PlanBørnefonden,529,5
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,496,1
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,491,3
167891603415958,Lederne,Lederne,484,7
748887235210811,Obton Forvaltning A/S,Obton A/S,470,7
529124290474705,Nikolaj Villumsen,Enhedslisten,468,1
287306323369,Børnecancerfonden,Børnecancerfonden,440,2
246977185497434,Plastic Change,Plastic Change,436,15
167891603415958,Lederne,These ads ran without a disclaimer,394,3
144098125661833,Nordea Invest,Nordea Invest,390,13
178362315106,European Parliament,European Parliament,376,4
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,302,1
105511328705392,HØRT,Børns Vilkår,290,5
852608988134698,Tikko,Tikko,289,10
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,246,5
533315386692100,DRC - Danmarks Restauranter & Caféer,DRC - Danmarks Restauranter & Caféer,239,4
356520931077196,Europabevægelsen,Europabevægelsen,215,5
106952222676974,Liberal Alliance,These ads ran without a disclaimer,191,1
