Location name,Amount spent (EUR)
Central Finland,232
Central Ostrobothnia,≤100
Etelä-Savo,114
Kainuu,≤100
Kymenlaakso,152
Lapland (Finland),131
North Karelia,≤100
Northern Ostrobothnia,373
Ostrobothnia (region),148
Pirkanmaa,459
Pohjois-Savo,186
Päijät-Häme,260
Satakunta,142
South Karelia,121
Southern Ostrobothnia,148
Southwest Finland,416
Tavastia Proper,194
Unknown,≤100
Uusimaa,1579
Åland Islands,≤100
