Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,372
Guria,≤100
Imereti,398
Kakheti,101
Kvemo Kartli,156
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,208
Samtskhe-Javakheti,≤100
Shida Kartli,157
Tbilisi,1738
Unknown,≤100
