Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1164719,42
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,158612,40
112495102121367,Gobierno de la Provincia de Buenos Aires,Gobierno de la Provincia de Buenos Aires,144660,10
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,120630,10
525334380868858,Martín Lousteau,Martín Lousteau,79740,24
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,49806,31
362204533804292,Municipio de Río Grande,Municipio de Río Grande,49291,8
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,47923,50
563457753861426,Fernando Gray,Asociación Civil Casa de la Comunidad Organizada Esteban Echeverría,41495,3
103088924366000,Noticias d,Noticias d,38818,157
1547396068885036,Ushuaia Municipalidad,Ushuaia Municipalidad,35580,34
174970176018,Horacio Rodríguez Larreta,Fundación Pensar Argentina,32240,11
106057368882648,El caudillo online,El caudillo online,29868,2
109287948479430,Diario 9️⃣,diario 9,27708,11
104377591978898,Compacto Córdoba,Compacto Córdoba,27042,20
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,27006,2
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,25721,29
20906273675,Greenpeace Argentina,Greenpeace Argentina,25134,9
109612858472866,FM Capital,Radio la capital,24493,3
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,22104,16
782697941744883,Catamarca Capital,Catamarca Capital,21791,26
110746414660916,Lomas Noticias,Nicolas Orona,19585,1
61279025897,Gerardo Morales,Gerardo Morales,18488,2
1662250880709156,Lanús Municipio,Lanús Municipio,18086,3
465558466800210,Maxi Pullaro,Maxi Pullaro,15767,31
107787349381054,Pablo Alaniz,Pablo Alaniz,15389,7
191946537833,SAN LORENZO EL MAS GRANDE...,Siempre San Lorenzo,14343,10
480129710135,Municipio de Tigre,Municipalidad de Tigre,14084,48
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,13262,7
101996084777901,Mariela Belski,Mariela Belski,13194,15
102305658071845,Uthgra Córdoba,Julian Rousselot,12969,2
451835641522345,Marcelo Rodio,Marcelo Rodio,12285,3
113122186717848,Emiliano Estrada,Emiliano Estrada,12100,3
107631983989726,Argentina Federal,Argentina Federal,12057,12
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,11834,2
1575553356099879,Soher El Sukaria,Fundación Hacer Córdoba,11597,8
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,11578,11
103622275493308,Espacio Canaya,Espacio Canaya,10161,5
110806461830762,El Sol Web,El Sol Web,9817,5
104417732484057,El Independiente Noticias,El Independiente,9336,6
2296112127071539,Feedback encuestas,Feedback Encuestas Online,9136,6
253898394637965,Luciana Echevarría,MST,9107,2
132275286851048,Luis Alfredo Juez,Frente Cívico de Córdoba,9089,3
705172499580470,Gustavo Martinez,Gustavo Martinez,9085,9
680986725302906,Roberto Mirabella,Hacemos Santa Fe,8808,1
317140548314140,San Fernando Municipio,San Fernando Municipio,8663,2
171330806277312,Diego Santilli,Fundación Pensar Argentina,8600,2
341449295874456,SEOhoy,Momentum SEO,8522,11
369181306485506,Patricia Cubria,showercomunicacion,8203,6
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,7790,13
699758330894365,Actualidad Argentina,Actualidad Argentina,7491,5
109423227543495,Carlos Banacloy,Carlos Banacloy,7474,6
805670376206651,Ramón Lanús,Ramón Lanús,7428,4
100729482879934,Todos Unidos por Sampacho,Mónica Susana Grassi,7004,4
101001089479742,Cipriano Presidente San Lorenzo de Almagro,Cipriano Fernando Pommies,6917,15
307661541236,Grupo La Provincia,GLP,6902,35
110276628358382,El Autónomo,El Autónomo,6894,7
131314590235972,DW Español,These ads ran without a disclaimer,6883,1
352615254878672,Fabián Soria,Walter Fabián Soria,6873,1
105716442346264,Conurnarnia,Conurnarnia,6839,6
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,6625,4
284302505110931,Juntos Tigre,JUNTOS TIGRE,6596,2
107919011974055,Hoy Sur,Hoy Sur,6576,8
304176325478,La Política Online,La Política Online,6351,9
141472172555994,Sole Martinez,Sole Martinez,6176,1
113288233452533,Nancy Picón,Nancy Picón,6088,2
363825283650115,Vicente López,Vicente López,6039,2
862393870465260,Fabian Martin,Fabian Martin Intendente,5792,3
1604553363177691,Concejal von der Thusen,Raul Von Der Thusen,5581,3
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,5479,7
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,5468,12
1318086821643955,Daniel Pablo Bensusán,Daniel Pali Bensusan,5249,5
811490865528770,Guillermo Viñuales,Guillermo Viñuales,5029,1
137107953065412,Edición Séptima,Noticias de mi barrio,4918,7
362315123823816,Municipalidad de San Miguel de Tucumán,Municipalidad de SM de Tucumán,4843,4
102289782502796,Prensa Digital,Prensa Digital,4789,4
145806262649419,Fer Miño,Patria de Todos,4705,14
111600998225620,Noticias Zero,Noticias Zero,4694,4
452525851510103,Nicolás del Caño,Frente de Izquierda,4613,2
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,4522,6
103322152538185,La Verdad Noticias,La verdad noticias,4333,5
1782770091995310,Mariano Castagnaro,Mariano Lucas Castagnaro,4256,1
443594262328472,Lisandro Enrico,Lisandro Enrico,4224,15
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,4223,3
544640985878621,Argentinos Online,Argentinos Online,4216,7
100804091452223,Ministerio de Conectividad y Modernización de La Pampa,Ministerio de Conectividad y Modernización de La Pampa,4177,9
1033484550055433,Ministerio de Seguridad,Ministerio de Seguridad de La Pampa,4159,7
1960408947531757,Germán Alfaro,Municipalidad de San Miguel de Tucumán,4122,2
335926266503071,7D,7D,4090,6
100781262773132,Un San Martín Distinto,Un San Martín distinto,4079,1
125183747539071,Noticias Argentinas,Noticias Argentinas,3902,47
1340267732693465,Susana Rueda,Susana Rueda,3865,3
227513130941976,Ignacio Torres,Pro Chubut,3833,5
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,3793,4
386830351387514,InfoSanLuis.com,InfoSanLuis.com,3733,5
105933872199149,Mística,Mística,3718,3
155326881225340,Cristian Ritondo,Hablen de a uno,3697,2
233734300112003,Juan Monteverde,Ciudad Futura,3664,4
141991679847091,Taquion,Taquion,3660,4
126410234048229,Fundación Pensar,Fundación Pensar Argentina,3630,1
542137185925627,Atilio Basualdo Intendente,Victor Pablo Basualdo,3629,2
416391221875769,Ruben Manzi,Rubén Manzi,3593,2
1642712085944827,Alejandro Vilca,Frente de Izquierda,3534,1
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,3527,2
106716278920168,Noticias Argentinas,Noticias Argentinas Web,3517,2
192108560832888,Luis Petri,Mendocinos por el futuro,3515,2
103846469204203,La Ola Noticias,La Ola Noticias,3514,2
411231642263185,Rolo Figueroa,Rolo Figueroa,3508,22
111669735076988,Hora Cero,Hora Cero Noticias,3494,2
621662804554294,Florencia Lopez,Maria Florencia López,3462,2
940189439371623,Municipalidad de Presidente Perón,Municipalidad de Presidente Perón,3439,2
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,3409,17
141472172555994,Sole Martinez,Vicente López,3408,1
101993342681,Noticias de la Calle,La Verdad SRL,3312,2
104467675569372,Resumen Central,Resumen Central,3267,4
234890990763613,Federico Fulini,Federico Fulini,3247,2
592558020802278,María Emilia Soria,María Emilia Soria,3233,3
100906542624841,Primero Rio Grande,Primero Río Grande,3183,5
660416864150494,Obras La Pampa,Obras La Pampa,3166,6
106277608413948,Felipe Biella,Julieta Biella,3158,6
255392011709766,Gobierno de Formosa,Gobierno de Formosa,3116,4
105791202046721,Punto Ushuaia,Punto Ushuaia,3074,5
1873194886282596,Francisco Mondotte,Daniel Mondotte,3017,3
100370865976735,Reporte del Valle,Reporte del Valle,2998,5
314550791947743,InfoBonaerenses,Noticias de mi barrio,2962,6
416744201672837,Municipio de Roca,Municipalidad de General Roca,2947,4
1488831318060288,Unión Europea en Argentina,Delegación de la Union Europea,2926,1
168606106578096,Municipio Ciudad de Arroyito,Norte Creative SRL,2900,3
105102988867048,Jorge Taylor,Jorge Andino Roberto Taylor,2897,3
104521364508491,Juan Pablo Inglese,Juan Pablo Inglese,2855,2
2003697709923162,Ministerio de Educación de La Pampa,Ministerio de Educación de La Pampa,2839,6
104230022197116,En línea Chubut,En Línea Chubut,2824,6
271357293358897,Javier Fernandez,Javier Omar Fernandez,2768,1
186159618095984,Julio Zamora,Municipalidad de Tigre,2757,8
103944978682114,Lado B Noticias,Lado B Noticias,2747,6
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,2728,10
743239569098884,Marcelo Cossar,Marcelo Arnolfo Cossar,2711,24
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,2708,1
1323405841047508,Laura Mondino,Laura Mondino,2671,1
1724549447807950,Ministerio de Desarrollo Social de La Pampa,Ministerio de Desarrollo Social de La Pampa,2651,4
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,2642,2
100198331521581,Agencia Provincial de Noticias La Pampa,APN La Pampa,2636,6
589866887756301,Leandro González,Leandro González,2619,3
105384144387929,Alejandrina Barry,Frente de Izquierda,2607,1
1383234345334458,Ramiro Marra,Ramiro Marra,2563,2
101084180600854,Juan Jose Orrego,Juan Jose Orrego,2550,3
328236155192956,Nico Massot,Land Comunicacion,2483,3
715474465134422,Patricia Hucena,Patricia Del Carmen Hucena,2442,1
1732345500428757,Pablo Basualdo Concejal,Victor Pablo Basualdo,2417,2
194377447332998,Municipalidad de Villa Carlos Paz,Municipalidad de Villa Carlos Paz,2410,6
628498977777284,El Continental,Periodico El Continental,2400,3
350084848936137,Sociedad Cooperativa Popular Limitada,Sociedad Cooperativa Popular Limitada,2369,2
348209942315439,La Pampa 24,La Pampa 24,2348,5
857382087671921,Maxi Abad,radicalesorg,2274,9
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,2266,4
795021870593381,Info al día,Info al Día,2229,1
652162468224695,Juan Negri,Juan Hipolito Negri Biasutti,2155,9
100932749306130,Noticias Andinas,Noticias Andinas,2125,2
715609631934295,MuniDigital,MuniDigital,2113,14
111637981320058,Productivismo - Política Argentina,Sergio Raul Samoilovich,2088,6
508042719277404,Fabricio Bolatti,FABRICIO BOLATTI,2073,4
564830380326427,Juan Carlos Polini,Polini,2057,7
501593459998927,Arturo Ter Akopian,Federico Aram Freysselinard,2047,1
104754869652010,Antonio Bonfatti,Frente Progresista,2045,2
730624617002769,Miguel Weiss Ackerley,Miguel Angel Weiss Ackerley,2037,2
409843162468188,Inés Brizuela y Doria,Inés Brizuela y Doria,2027,1
109237045323181,Patagonia Noticias,Patagonia Noticias,2012,2
105493327767840,Newsweek Argentina,Newsweek Argentina,1928,35
622264851251322,José María Canelada,José María Canelada,1884,4
397996497678742,Rodrigo Lugo,Hector Rodrigo Lugo,1882,3
1452353831716808,Gustavo Canteros,Proyecto Corrientes,1879,4
245081835610307,Gobierno De Río Cuarto,Gobierno De Río Cuarto,1876,2
499141756879767,Federico Achával,De Tu Lado Siempre,1868,4
105132645589543,Construyendo - Gral. Pueyrredon,Construyendo,1860,1
434792809895250,Ciudad Futura,Ciudad Futura,1849,2
101062592345143,Francisco Paoltroni,Francisco Manuel Paoltroni,1849,2
541328952579697,Noelia Ruiz,Noelia Ruiz,1808,6
100801415767740,Ministerio Público Fiscal de Tucumán,Ministerio Publico Fiscal de Tucumán,1797,2
1469247346700561,Principios Diario,Principios Diario,1784,3
134557130216408,Jorge Jofré,Jorge Jofre,1745,1
1507832839518229,Neuquén Provincia,Neuquén Provincia,1743,2
605540860101596,Diario Criollo,Diario Criollo,1737,2
195711874658246,Marcelo Moretti,Moretti Presidente,1725,1
572676212777687,Alfredo Schiavoni,Alfredo Oscar Schiavoni,1719,2
626526227380882,Misiones Para Todos,Vanesa Alejandra Salinas,1717,2
624669377571669,Silvia Elias de Perez,Silvia Elias de Perez,1715,2
154643514568743,Sergio Abrevaya,Sergio Abrevaya,1714,2
247815465249577,Congreso Judio Latinoamericano,Congreso Judío Latinoamericano,1708,1
573018649750585,Ana Clara Romero,Ana Clara Romero,1644,1
442285665919263,Enrique Cresto,equipo digital,1627,6
238608056195754,Leandro Busatto,Leandro Busatto,1625,4
1408542766063285,Carla Carrizo,Ana Carla Carrizo,1588,4
755993527765325,Franco Aranda,Franco Aranda,1573,3
103906831909733,Luciana Cuk,Acción San Juan,1558,3
96829612490,Sección Ciudad,Sección Ciudad,1552,1
1355449444536526,Gaston Remy,Frente de Izquierda,1551,1
640722522699699,Sergio Checho Basile,Sergio Jose Basile,1545,2
1425092494372471,Alejandro Finocchiaro,Alejandro Finocchiaro,1541,7
1645012462431967,Beto Castillo,Alberto Ramon Castillo,1484,1
104264642440431,Salta Datos,Gustavo Joaquin Saucedo,1477,3
2041708879384204,FECAC,Valentina Kruse,1474,1
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,1465,12
100513966017836,Noticias del Sur,Noticias del Sur,1457,1
140875832644683,Miguel Saredi,Miguel Saredi,1447,3
114299924620455,Andrés Antonietti,Andres Antonietti,1441,2
108797680657274,PRO San Juan - Renovación,Leonardo Fabricio Fachinetti,1434,1
819858528127384,Santiago Igon,Santiago Igon,1432,5
405286979631486,Javier Forlenza,Javier Forlenza,1406,3
721259921276497,Leandro López,Leandro López,1390,1
113138195384719,Nestor Grindetti,Nestor Grindetti,1387,1
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,1379,4
106392485640437,Estamos con Bettina 2023,Juan David Jara,1373,1
361026373962482,Tren Argentino.,Ariel Eduardo LLaría,1350,1
285132778254393,Neuquén Al Instante,Neuquén al Instante,1331,1
431959746976381,Alcides Salomón,Alcides Salomón,1311,2
109427865253803,Tigrixbot,Municipalidad de Tigre,1304,2
59772763998,Mauricio Ibarra,Eduardo Mauricio Ibarra,1297,1
508050335906893,Felipe Michlig,Felipe Enrique Michlig,1297,1
101185972235145,PJ La Pampa,Partido Justicialista La Pampa,1290,1
109064367346748,Javier Branca Concejal,Javier Eduardo Branca,1285,1
604770309648894,José Lepere,José Lepere,1274,1
104381601378668,Municipio Pico Truncado,Municipalidad de Pico Truncado,1262,4
1616731398614099,Marisa Fassi,Frente de Todos Cañuelas,1257,4
2340752059343617,Sebastian Ianantuony,Leandro Sebastian Ianantuony,1255,1
111311814786954,Facundo M Lopez,Facundo Manuel Lopez,1251,3
833530653383521,Gestión Sindical,Comunicacion Editorial Grafica Argentina,1251,4
342966532950864,Juan Ignacio Pellegrini,Juan Ignacio Pellegrini,1241,2
1605180749766737,Sergio Miodowsky,Sergio David Miodowsky,1239,2
1567154286880194,Marcelo Albaca,Marcelo Albaca,1238,6
147026682520945,Gustavo Saadi,Gustavo Saadi,1217,2
364524860422159,Juan Pio Drovetta,Visual,1198,4
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,1194,2
427271967380241,Lucas Delfino,Lucas Delfino,1193,1
406117552859683,Carlos Pereira,Maria Belen Junco,1193,1
138406616275954,Marcelo Orrego,Producción y Trabajo,1185,3
193671924033178,El Argentino,El Argentino Diario,1173,1
367491816981996,Mariel Fernández,Shower Comunicación,1153,1
100569758815880,Que pasa La Rioja,Juan Pablo Molina,1142,3
316402711752761,Pablo Chamatropulos,Pablo Chamatropulos,1136,1
169481676449081,Adán Bahl,Adán Bahl,1133,2
259543540837445,Martin Doñate,Claudio Martin Doñate,1130,1
886667964679142,Fabián Gramajo,Fabián Gramajo,1123,5
642047375905348,Gastón di Castelnuovo,Gaston Di Castelnuovo,1116,1
947520791967929,Claudio Poggi,Claudio Javier Poggi,1105,6
542636419209676,Víctor De Gennaro,Juan Jose Lopez,1094,4
2327114977572273,Gustavo Fernández,Bernardo Sánchez Bataller,1092,1
652867018065977,Javier Bee Sellares,Hector Javier Bee Sellares,1085,1
672238573214250,Diego Arévalo,Diego Arévalo,1074,1
259150698371428,Emanuel Coliñir,Emanuel Rene Coliñir,1070,1
100854288886307,Zonales,Comunicacion Editorial Grafica Argentina,1066,7
103371005775934,Carlos Lorenzo,Carlos Lorenzo,1055,3
447363149171196,Alejandro Palmieri,Alejandro Palmier,1047,6
751269661657206,Bayer Crop Science México,These ads ran without a disclaimer,1036,5
2130190320541125,Emanuel Berardo,Partido Obrero,1014,1
699853426735213,Gustavo Solis,Gustavo Solis Monico,1013,3
496728270512125,Nuevos Papeles,Nuevos Papeles,1013,7
109447250584054,Data Gremial,Data Gremial,1000,1
113783585451798,Mariano Mansilla,Mariano Victorio Mansilla Garodnik,991,1
105021265448275,Alberto Hensel,Alberto Hensel,983,4
246465675499972,Raúl Sancho,Raul Alejandro Sancho Eiras,972,2
111446498207466,Cerro 21 Noticias,Cerro 21,971,1
2243331109041866,Gustavo H Arrieta,Gustavo H Arrieta,967,4
233826440281987,Ministerio de Gobierno,Ministerio de Gobierno,930,5
1576976629211448,Paco Garibaldi,Paco Garibaldi,930,2
257439015023944,Matías Martínez Sella,Matías Ezequiel Martínez Sella,911,18
101594852755793,El Bonaerense,El Bonaerense,908,1
102044345948403,Enrique Rey,Visual,896,1
105447715646193,Verónica Geese,Veronica Geese,879,2
211670199574644,Nacho Rímini,Juan Ignacio Rimini,868,1
105237068485789,La Prensa Energética,La Prensa Energetica,865,1
2351045021780928,Domy Orquera,Ricardo Matias Mercado,861,4
172565396129582,Diario La Unión,Nicolas Orona,856,2
346565609073134,"Ministerio de Educación, Cultura, Ciencia y Tecnología  - Gobierno de Salta",Mariana Esther Flores,853,3
106503788650419,Salta Al Instante,Lucas Ariel Arias,846,1
2247520658697288,Natalia Souto,Natalia Souto,845,3
587196794678992,Agustín Samaniego,Agustin Samaniego,844,1
137982309546526,Aida Ayala,Aida Ayala,843,1
102126974997519,La República Porteña,Republica Porteña,837,1
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,837,2
103439277924669,Mauricio Maroevich,Mauricio Rodrigo Maroevich,836,2
105572509032794,Gerardo Blanes,Gerardo Blanes,835,2
440677362630997,Sebastian Galmarini,Sebastian Galmarini,833,4
1629270177302084,Poder Legislativo del Chaco,Poder Legislativo de Chaco,832,6
1744262295791445,Osjera,OSJERA,824,6
1726365124243504,Clara García,Clara Garcia,823,1
1478052378895112,Hugo Daniel Avila,Roxana Beatriz Moya,817,4
118736245504093,TOTI  Intendente,TOTI  Intendente,815,3
103553635446983,Plan B Misiones,Martin Boerr,813,1
152351941446339,Jorge Milton Capitanich,Chaco Gobierno de Todos,799,14
112316271478734,Diego Romero,Diego Romero,785,1
758240871029547,Adrián Maglia,Adrian Daniel Maglia,784,1
543106696185653,Lucas Simoniello,Lucas Simoniello,783,1
113898744658728,El Progreso Web,El Progreso,765,1
1540115579589194,Pablo Corsalini,Pablo Corsalini,758,2
440542916739992,Danilo Gualtieri,Danilo Gualtieri,752,4
1430925633898116,Primer Plano,Primer Plano Online,749,2
101932465248756,Gustavo Piscitello,Gustavo Jorge Piscitello,746,1
258546478015654,Laura Jure,Laura Jure,739,2
100454152898250,Renato Raschetti,RENATO RASCHETTI CDE,735,1
2438220102914670,Juan Pelaez,Juan Pelaez,722,1
159539984610855,Arquitecto Adrian L. Zanier,LuberCBA,720,2
303275243097091,Municipalidad de Salto Buenos Aires,Municipalidad de Salto,695,1
113384436026702,Caren Tepp,Ciudad Futura,693,1
661820123919190,Gaston Hissa,Gaston Hissa,692,1
108682515006438,Denuncias SALTA,Damian Eduardo Cruz,692,1
622147001149782,ATE Provincia de Santa Fe,Asociación Trabajadores del Estado - Santa Fe,690,3
103285712459440,Jóvenes En Línea,Ministerio de Desarrollo Social de La Pampa,683,1
287386615304441,Jocha Castro Videla,Jose Antonio Castro Videla,665,1
1915928008689451,Eli Cuesta,Eli Cuesta,665,7
212137105468799,Minuto Neuquén,Minuto,658,2
1759332011020864,Facundo Perrone Bode,Facundo Perrone Bode,648,2
104549218292037,Urgente Hoy,Urgente Hoy,646,3
55552980828,LaVoz.com.ar,La Voz del Interior,631,3
648791755133650,Norma López,Norma López,624,4
215867742129773,Pablo del Valle,Pablo del Valle,618,4
