Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
579536549099592,High 8 TV,These ads ran without a disclaimer,519118,2
108974710556283,Long Wang - Lẩu Hấp Thủy Nhiệt Hồng Kông,These ads ran without a disclaimer,448968,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,391679,2
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,206638,2
1507429892822619,BOM Money,BOM Money,160145,6
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,159319,2
340626764045253,Thuỳ Dương - Chuyên Trà Thảo Mộc Nam Mỹ,These ads ran without a disclaimer,147634,1
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,116610,4
112611731763046,Bệnh Viện Đa Khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,108339,3
527977187267398,Trung Tâm Ngoại Ngữ Kim Chi Nhơn Trạch,These ads ran without a disclaimer,70519,1
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,50289,1
102858935401394,Chứng Chỉ Chức Danh Nghề Nghiệp Giáo Viên,These ads ran without a disclaimer,43872,1
1512012872425441,Truyền hình C500,These ads ran without a disclaimer,38217,1
106617108988181,VN 84 Entertainment,These ads ran without a disclaimer,31057,1
105831132089238,Golden Holiday,These ads ran without a disclaimer,30684,1
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,25046,1
108715314693314,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,24951,1
469201610080869,Binance,These ads ran without a disclaimer,23791,1
105899765783316,Đơn nguyên Mắt - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,17747,4
116526318036371,Khám sức khỏe & tầm soát ung thư - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,7327,4
100978189200582,,These ads ran without a disclaimer,5657,1
105866244364004,Master's Program in Global Leadership,These ads ran without a disclaimer,3720,1
106931698352366,Materials MDPI,These ads ran without a disclaimer,≤100,2
111508197374332,ADB Southeast Asia Development Solutions - SEADS,These ads ran without a disclaimer,≤100,2
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,≤100,1
105424968951147,Book5281-Reader,These ads ran without a disclaimer,≤100,1
108653994819801,CNBM Nigeria,These ads ran without a disclaimer,≤100,1
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100,1
102896729338425,Baga1402_03,These ads ran without a disclaimer,≤100,1
360248874460605,泰國行銷加速器,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
110900254400342,KR,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
