Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
314461342013814,Miles Chile,CORPORACIÓN MILES with Facebook ad credits,270588,31
102660885525434,Con mi plata NO,Con mi plata No,194237,24
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,189812,3
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,121372,4
104189318481439,Minería y Futuro,Mineria y Futuro,103709,14
184164981678492,Blog SUC,Blog SUC,98633,6
104487498154013,Agenda Transparencia,Agenda Transparencia,91665,6
1618694568424968,Corproa,CORPROA Atacama,53471,7
580663538777736,Consejo Minero,Feedback Comunicaciones,31522,1
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,31209,2
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29462,1
715843291871130,Congreso Futuro,These ads ran without a disclaimer,27424,1
109339288407350,Santuario Quitralco,Santuario Quitralco,24924,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,24629,15
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,21728,7
103030962615298,Chile YAAC,Chile YAAC,19352,6
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,19060,8
78239901502,Diario Financiero,Grupo DF,18673,7
104224427947088,Circula el Plástico,Metrix,15014,4
137870152908799,Fundación Para La Confianza,Fundación para la confianza,12959,1
115883738043634,No A Ciclo,No a Ciclo,12164,2
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,12119,1
26929188652,El Observatodo,MiVoz.cl,11292,29
464021083618709,Admisión UNAB,These ads ran without a disclaimer,11034,4
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,10546,1
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,10360,1
747708191967868,MUMS,Movimiento por la Diversidad Sexual MUMS / ONG CES,9707,12
104521462060586,Gustavo Alessandri Alcalde Zapallar,Gustavo Alessandri Bascuñan,9187,2
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,7194,1
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,6781,12
239993549715970,Pablo Oliva Parra,Pablo Oliva Parra,6009,1
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,5750,2
214215822426016,Punto Prensa,Punto Prensa SPA,5569,2
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,5196,1
109626371709961,Salmones Austral,Salmones Austral,5175,10
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,4979,1
106045865045142,dr.pabloperez,These ads ran without a disclaimer,4464,1
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,4391,2
106319847762043,Maipo Informado,maipoinformado,4374,3
110240400702459,Andrés Giordano - Diputado por el Distrito 9,Andrés Giordano,4357,1
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,4242,1
763887853794135,Camilo Benavente,Camilo Francisco Benavente Jiménez,4139,1
107843817654667,Marcela Mansilla Potocnjak,Rodrigo Alejandro Niño Carrasco,4097,2
198921630648476,Vidrios Lirquen,Vidrios Lirquen,3624,1
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,3598,1
221901754840837,Acciona.Chile,ACCIONA Chile,3597,1
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,3395,2
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,3228,3
128647447236348,ricardo rabanal bustos,Ricardo Ignacio Rabanal Bustos,3222,2
102219405228604,Marcela Riquelme Aliaga - Diputada Distrito 15,Marcela Patricia Riquelme Aliaga,3093,1
226593947367922,Cultiva,Cultiva,3071,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,2763,22
115046015881560,Alcalde Marcos Morales Ureta,Marcos Antonio Morales Ureta,2506,1
229512630397510,El Amaule,MiVoz.cl,2233,3
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,2205,1
123177772408144,Luis Améstica Concejal de Coihueco,Luis Alberto Améstica Ponce,2002,1
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,1915,1
108178312103,El Vacanudo,MiVoz.cl,1876,3
101326581302605,Desafío 10X,Fundación 10X,1811,1
438330923602981,Libres Chile,Libres Chile,1663,1
106912794872753,Tourcartagena,These ads ran without a disclaimer,1579,1
100509762252,El Rancahuaso,MiVoz.cl,1570,3
111375463904195,Core Jacqueline Jorquera,Jacqueline Jorquera,1559,8
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,1556,6
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,1501,6
1643674159197342,Corporación Municipal de Rancagua,Cormun,1366,6
153016034898011,Gabriel Rojas,Gabriel Andres Rojas Rojas,1324,1
179070875549922,El Naveghable,MiVoz.cl,1292,2
