Location name,Amount spent (EUR)
Attica (region),3867
Central Greece (region),290
Central Macedonia,1007
Crete,557
Eastern Macedonia and Thrace,326
Epirus (region),200
Ionian Islands (region),107
Northern Aegean,≤100
Peloponnese (region),243
Southern Aegean,195
Thessaly,476
Unknown,≤100
Western Greece,460
Western Macedonia,113
