Page ID,Page name,Disclaimer,Amount spent (AED),Number of ads in Library
194562360560959,Mada Center Qatar,These ads ran without a disclaimer,≤100,1
111290808260124,Nskweo5,These ads ran without a disclaimer,≤100,6
106016765657131,Gama Abacus International,These ads ran without a disclaimer,≤100,1
112489988356966,ruknalreyadah,These ads ran without a disclaimer,≤100,2
105379537987948,Keys Soulcare,These ads ran without a disclaimer,≤100,1
105904558962627,loveme.or.payme,These ads ran without a disclaimer,≤100,1
2361220827437398,Class'Affaires,These ads ran without a disclaimer,≤100,1
259025094248205,Soroptimist International of Europe,These ads ran without a disclaimer,≤100,1
100321029554920,Nathan Young,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,2
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
104013541845788,Xinchen-Gerald Xu,These ads ran without a disclaimer,≤100,1
112167498263549,ozlem.andiz,These ads ran without a disclaimer,≤100,1
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,≤100,1
954298964703081,Abbott FreeStyle,These ads ran without a disclaimer,≤100,1
147109888636038,Netafim,These ads ran without a disclaimer,≤100,1
34440108608,Net Impact,These ads ran without a disclaimer,≤100,6
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
284370804968723,"Croatian service, China radio International",These ads ran without a disclaimer,≤100,1
