Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),42214,121
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,22861,145
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,19812,3
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,18496,33
693907914395620,良杯製所 Oolab,良杯製所 Oolab,12488,8
106801464127093,目目非營利 MUVE NPO,目目非營利,12255,25
690872861052082,呱吉,呱吉,9140,6
152472278103133,賴清德,賴清德,5707,2
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,5421,6
177161918975981,基督教芥菜種會,基督教芥菜種會,4344,23
286487218798,遠見雜誌,遠見雜誌,4262,3
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,3914,2
211730475524462,大陸委員會,大陸委員會,3740,8
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,3731,2
142816435924517,DBS 星展銀行,DBS 星展銀行,3597,13
219315794887869,聯合報,聯合報股份有限公司,3470,29
235679595900,民視新聞,民視新聞,3229,6
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),2736,11
113115841660729,廖偉翔,廖偉翔,2571,4
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,2558,1
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2550,4
348571125292077,台灣基進,台灣基進,2485,2
390569611008641,願景工程 Vision Project,願景工程基金會,2424,35
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,2380,1
365320250345879,林昶佐 Freddy Lim,林昶佐國會辦公室,2365,1
137894879588198,民進黨青年部,民進黨青年部,2254,2
127628276929,天下雜誌,天下雜誌,1948,27
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,1875,4
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1872,25
116136048144770,下一代學生行人路權聯盟,下一代學生行人路權聯盟,1828,4
1833187540297220,牛煦庭,牛煦庭,1786,2
945888608794185,聯博 - 81樓的基金筆記,聯博 - 81樓的基金筆記,1745,4
1890263611238474,陳冠廷 Kuan-Ting Chen,陳冠廷 Kuan-Ting Chen,1635,3
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1628,26
1421185968116666,江肇國,江肇國,1568,2
1629474157289221,小牛頓,小牛頓科學教育有限公司,1565,7
891084220962935,時代力量 New Power Party,時代力量 New Power Party,1551,2
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1491,2
108993005534056,台灣的選擇,台灣的選擇,1476,1
401843085061,台電電力粉絲團,台電,1468,1
158025223269,今周刊,今周刊,1447,5
171759036215066,創世紀不動產教育訓練中心,創世紀不動產教育訓練中心,1436,18
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,1416,15
291116504367985,張秀華,張秀華,1379,3
102621428355465,翡冷翠文創,These ads ran without a disclaimer,1370,1
368397373312842,游顥,游顥,1369,5
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1358,4
104517709143455,非綠大初選,非綠大初選,1353,3
2076282802683734,桃園好農,桃園好農,1330,1
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,1281,20
1920645851573536,未來城市FutureCity,天下雜誌,1227,3
112272141484784,游智彬：桃園阿彬哥,游智彬：桃園阿彬哥,1164,3
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,1162,4
101297205721630,邱若華,邱若華,1146,4
