Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,6569417,6
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,5127626,93
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,5013189,24
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,4734026,67
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2965553,33
104940148858518,Bersama Mbak Puan,Bersama Puan,2931272,27
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,1980838,4
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,1755967,4
197545083607941,Harian Kompas,Harian Kompas,1596948,36
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,1542643,3
302826799886864,Relawan PUAN 2024,Puan 2024,1314071,31
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,1020817,10
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,994169,19
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,960419,10
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,951192,5
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,717136,3
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,610002,5
102262302515901,Henry Indraguna,Ananda Puja Wandra,575061,2
100748849467001,Sedulur Puan,Puan 2024,529550,16
173776079818775,Saiful Mujani,Saidiman,517589,2
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,464939,8
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,464015,6
102766839263043,G24 Golkar Kaltim,Yayasan Golkar Institut SPKP,430395,7
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,404096,21
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,385929,3
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,381722,4
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,379955,4
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,372205,2
110777495104378,Teman Puan,Puan 2024,354826,12
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,353147,5
102099256044892,G24 Golkar DKI,Yayasan Golkar Institute SPKP,341235,3
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,312276,2
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,308596,1
102477679297861,G24 Golkar Sumbar,Yayasan Golkar Institute SPKP,307060,3
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,304542,9
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,296135,5
101203454841155,Kota Kite,Prayogo,281811,6
104622532469179,Populis,Aditia Ramdani,279924,12
106245875573990,G24 Golkar Kepulauan Riau,Yayasan Golkar Institut SPKP,271977,5
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,270815,5
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,247891,1
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,241527,2
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,234058,3
100493776029547,SiCaleg - Aplikasi Pemilihan Legislatif,SiCaleg,228024,4
101932009361489,G24 Golkar Aceh,Golkar Institute SPKP,222886,4
104275935775351,G24 Golkar Kalteng,Yayasan Golkar Institut SPKP,222780,4
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,221255,3
338109312883186,China Xinhua News,These ads ran without a disclaimer,220240,1
100226362848619,G24 Golkar Kalsel,Golkar Institute SPKP,210980,7
102390425633221,Hanania Group,Hanania Group,209968,11
106883058905796,Tanda Seru,Aditia Ramdani,208571,12
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,207622,4
111431385073299,G24 Golkar Bengkulu,Yayasan Golkar Institute SPKP,189860,7
101901612703421,G24 Golkar Sultra,Yayasan Golkar Institute SPKP,180813,3
100602629497814,G24 Golkar Maluku,Yayasan Golkar Institut SPKP,179706,7
101629779030791,Ahmad Abdy Baramuli,Efendi Syafruddin,173093,1
110608611801801,G24 Golkar Malut,Yayasan Golkar Institut SPKP,164987,6
101428652793656,Readktif,Aditia Ramdani,147750,15
103581752405141,Sobar Harahap,Juniar Dwi Harianto,146487,3
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,146218,3
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,142580,5
326822061530978,Dinas Kominfo Nganjuk,Aditya Rachmat Pamungkas,140435,5
228998964266672,Pemprov Jawa Timur,Ayu Fitria Mandarasari,137925,3
111991224887757,Andi Muzakkir Aqil,INSIDE,133322,2
111874238435241,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,128175,2
100905138379015,Diskominfo Kab.Klaten,Diovanka Darmawan,126894,4
101045122003661,Doktor Sutarto,Doktor Sutarto,123918,1
103584384805755,Soloraya Terkini,Ganjar Nusantara Indonesia,118339,3
