Location name,Amount spent (USD)
Barisal Division,≤100
Chittagong Division,205
Dhaka Division,514
Khulna Division,≤100
Rajshahi Division,≤100
Rangpur Division,≤100
Sylhet Division,110
Unknown,≤100
