Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,61940,32
104625758942119,Siga Antenado,Siga Antenado,17097,52
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11212,200
255804437808407,Vale,Vale,7959,9
301774903545521,Brasil Paralelo,Brasil Paralelo,6075,87
159103797542,Greenpeace Brasil,Greenpeace Brasil,5341,228
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,4644,28
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,4611,4
465235726843103,Ambev,Ambev,4005,5
157912844276400,Governo da Bahia,Governo da Bahia,3644,2
198849783539777,Buscofem,Buscofem,3404,3
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",3402,22
112830251033781,Tiger,GRUPO HEINEKEN,3283,1
425215080864180,Pfizer Brasil,Pfizer,2768,2
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2463,31
209716942411045,Governo do Distrito Federal - GDF,Governo do Distrito Federal - GDF,2098,9
333720355130,Petrobras,Petrobras,1955,12
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,1782,6
224021551012451,Gerando Falcões,Gerando Falcões,1708,105
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,1687,11
152338908863109,William Dornela,William Dornela,1339,95
140386962704024,Governo de Pernambuco,Governo de Pernambuco,1317,30
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1230,20
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,1194,22
114603584930023,Bruno Ganem - SP,Bruno Ganem,1126,3
109770755848061,Suzano,Suzano SA,1101,9
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,1084,2
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1076,201
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1066,15
110647840532680,Merge Mayor,These ads ran without a disclaimer,1042,1
330379553673497,Oxfam Brasil,Oxfam Brasil,985,70
746791565355599,SejaVero,Karem De Vargas Ferreira,969,5
1671656236440009,Mauro Tramonte,Mauro Henrique Tramonte,961,8
224777780881144,Visão Mundial,Visão Mundial,866,11
194918207213417,IMP Concursos,IMP Concursos,808,12
479089705503936,Dep. Ricardo França,Ricardo Longatti França,792,7
101189854802059,Revista Oeste,Revista Oeste,713,8
104127645777846,Índia Armelau,Índia Armelau,686,6
169743843175117,Bruno Ganem SP,Bruno Ganem,666,16
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,666,8
348704312899125,foconofato,FOCO NO FATO,665,32
163852833738546,Vinicius Camarinha,Vinicius Camarinha,661,45
100338052176648,"Apufpr Chapa 1 - Unidade, Democracia e Luta",APUFPR Chapa 1,654,49
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,651,8
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,640,5
258088921369,TOTVS,TOTVS,602,7
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,590,10
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,563,6
196791070788913,Robson Zanetti Advogado,Robson Zanetti,548,27
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,508,14
143803862450980,Célio Studart,Célio Studart Barbosa,505,11
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,502,19
1686950021551901,Meio,Canal Meio S.A.,496,4
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,494,5
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,484,44
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,479,32
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,462,2
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,428,6
134450246716954,Governo do Estado de Santa Catarina,Governo do Estado de Santa Catarina,410,27
180409628639048,Oi Futuro,Oi Futuro,401,12
1467758140118814,Governo de Goiás,Governo de Goiás,389,5
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,380,32
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,366,2
