Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
102639461303190,Fair Pay For All,Fair Pay For All,5499,171
311627208673,WWF UK,WWF UK,4854,68
7715002593,UNICEF UK,Unicef UK,3418,26
106626487721376,Amazon Europe,Amazon Europe,3365,14
9250349228,Greenpeace UK,Greenpeace UK,3038,35
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2798,32
13047522725,Crimestoppers,Crimestoppers,2757,37
799576543492660,The Week Junior,The Week Junior,1468,50
353224381469808,ifaw,IFAW,1401,43
7043497714,Christian Aid,Christian Aid,1371,34
8807334278,Conservatives,The Conservative Party,1345,37
45986010500,Barnardo's,Barnardo's,1316,21
403187191250,Soccer Aid,UNICEF UK,1253,70
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1227,16
569834799727730,National Grid UK,National Grid UK,1103,57
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),1074,43
35671512696,World Animal Protection UK,World Animal Protection UK,1006,57
186622728032,RSPB,RSPB,967,32
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,948,28
121936349543,World Vision UK,World Vision UK,936,58
220513170893,Ripple Effect,Send a Cow,891,16
117476785190,Save the Children UK,Save the Children UK,842,44
175338329150218,Help For Heroes,Help for Heroes,787,37
10114144851,NSPCC,NSPCC,729,6
177855115588808,The Week UK,The Week UK,728,38
101958682650112,ESG UK,Energy Saving Grants,719,81
34044296391,Surfers Against Sewage,Surfers Against Sewage,707,111
10677003998,Shelter,Shelter,601,308
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,494,18
139695000173,Good Energy UK,Good Energy,459,142
693990677314288,Royal London,Royal London,448,3
2558329857727118,Families In Debt,Families in debt,441,4
7527864602,WaterAid UK,WaterAid UK,433,36
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,432,2
3190660567626119,Dad’s In Debt.,Dadsindebt,414,7
220543443746,International Rescue Committee - UK,International Rescue Committee UK,395,22
127031794038958,Blue Marine Foundation,Blue Marine Foundation,384,47
18933990398,Stonewall,Stonewall UK,364,47
195754307110390,Right To Life UK,Right To Life UK,362,24
47612991154,Dignity in Dying,Dignity in Dying,344,38
59367068326,The Ramblers,The Ramblers,342,12
18168505158,The Woodland Trust,Woodland Trust,340,5
158077247591710,Refuge,Refuge,339,32
40409120801,Refugee Council,Refugee Council,338,6
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,319,10
1382543595173440,Humane Society International - UK,Humane Society International - UK,317,3
7569385657,Co-operative Party,Co-operative Party,317,4
490007667679401,Hugh James,Hugh James,311,5
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,306,5
246872175166,Action Against Hunger UK,Action Against Hunger UK,303,104
167898406587045,Holiday Extras,Holiday Extras,301,1
113634282150318,Hillingdon Conservatives,Hillingdon Conservatives,299,4
108951391565231,Help to Heat,Help to Heat,295,8
274651352565844,Oltco Ltd,Oltco Ltd,290,133
106205865302441,Just Stop Oil,Just Stop Oil,288,7
105298484651843,SME Climate Hub,SME Climate Hub,287,53
112712550420527,Ekō UK,Ekō,283,3
37981137361,The Children's Society,The Children's Society,281,17
7624294394,Amnesty International UK,Amnesty International UK,280,28
169042736456594,All Out,All Out,250,30
1738524969810037,Mission India UK,Mission India UK,250,8
1046117708754519,Care4Calais,Care4Calais,227,39
212038972186253,Transport for London,Transport for London,222,4
47496679743,The Climate Coalition,The Climate Coalition,219,30
116851005026898,London Gatwick,Gatwick Airport Ltd,212,15
6406164817,Viva!,Viva! Vegan Charity,212,40
40952091012,Asthma + Lung UK,Asthma + Lung UK,199,8
112845639376,Refugee Action,Refugee Action,199,81
360132447199,Royal College of Nursing,Royal College of Nursing,188,30
290498754454402,European Movement UK,European Movement UK,184,5
135602823147553,Heathrow Airport,Heathrow Airport Limited,180,3
227427673437,Tree Aid,Tree Aid,180,16
131891836851920,MAF UK,Mission Aviation Fellowship UK,180,13
110538548040758,Care2 UK,John Ayling & Associates,170,13
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,167,42
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),167,16
21038623537,Wellcome Collection,Wellcome Collection,166,28
25749647410,The Labour Party,The Labour Party,160,498
26698813123,British Red Cross,British Red Cross,156,12
346684596111093,KinKind,KinKind Ltd,154,11
8422578815,Soil Association,Soil Association,150,15
1660600037490738,Guardian Labs,Guardian Labs,142,12
208573062515662,Freedom from Torture,Freedom from Torture,139,42
101558386889,Shelter Scotland,Shelter Scotland,138,20
2352224541726783,Cancard,Cancard,133,1
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),133,4
10986039307,VSO,VSO,128,31
23958741368,Southbank Centre,Southbank Centre,127,20
112712550420527,Ekō UK,SumOfUs,123,1
119681001072,Gloucestershire Wildlife Trust,Gloucestershire Wildlife Trust,120,3
102093205997581,Danny Beales for Uxbridge & South Ruislip,London Labour Party,119,8
249209468838241,Good Law Project,Good Law Project,119,63
89151782746,Fauna & Flora,Fauna & Flora International,119,100
111339325988454,The Coders Guild,The Coders Guild,118,12
1863944713844924,Best For Britain,Best for Britain,116,12
317158175535179,BitLife,These ads ran without a disclaimer,115,3
134271016653249,World Jewish Relief,World Jewish Relief,113,3
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,111,12
135456716565905,Guardian Jobs,Guardian Jobs,108,11
101417935420997,Future Ready Fuel,OFTEC,≤100,5
358706239805,Scope,Scope,≤100,3
1608245282744484,Yorkshire and the Humber Labour Party,The Yorkshire and Humber Labour Party,≤100,23
1586251881644270,Keir Starmer,The Labour Party,≤100,207
32514078659,Liberty,Liberty,≤100,16
199098633470668,LADbible,LADbible,≤100,3
547761111920012,Anglian Water - Love Every Drop,Anglian Water,≤100,4
91897231853,HOPE not hate,HOPE not hate,≤100,8
114651147002520,SSE Energy Solutions,SSE,≤100,10
111803601917868,Dan Korski for London Mayor,Dan Korski,≤100,8
2169351726630738,Refill HQ,City to Sea,≤100,5
369608019765499,Clean Air in London,Clean Air in London,≤100,1
6366026879,Dogs Trust,Dogs Trust,≤100,41
112062847102147,Kanda,Kanda Consulting,≤100,4
124116274270059,Tennent's Lager,Tennent's Lager,≤100,1
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100,16
108780457170240,Cut Carbon Not Forests,Cut Carbon Not Forests,≤100,1
104487412566017,Green_Energy_Assist,Green_Energy_Assist,≤100,2
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,≤100,2
100234258667107,Strike Map,Strike Map UK,≤100,2
1492802214270456,The Royal College of Surgeons of England,The Royal College of Surgeons of England,≤100,2
9695206314,Sustrans,Sustrans,≤100,9
198081311536,"Natural History Museum, London","Natural History Museum, London",≤100,3
7525251658,Virgin Unite,Virgin Unite,≤100,1
1489996567963987,Jackson Carlaw MSP,Jackson Carlaw MSP,≤100,5
314545075249245,Glasgow City Council,Spiritmedia Ltd.,≤100,1
21517406388,Trees for Cities,Trees for Cities,≤100,9
836217419884252,Boundaries Scotland,Local Government Boundary Commission for Scotland,≤100,1
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100,10
105932165739421,London Digital Jobs & Skills Hub,Generation,≤100,4
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100,5
183578656917,Wellcome Trust,Wellcome Trust,≤100,20
603389616739829,Bite Back 2030,Bite Back 2030,≤100,4
204263752950012,Severn Trent,These ads ran without a disclaimer,≤100,1
268801635305,Breast Cancer Now,Breast Cancer Now,≤100,1
