Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
108136530968730,おねがい社長！,These ads ran without a disclaimer,581706,44
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,138513,38
1904070096535109,スマート選挙,株式会社センキョ,46331,14
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,32958,8
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,28903,1
172980666081766,Seminars セミナーズ,These ads ran without a disclaimer,26299,1
684161888345926,西日本新聞me,西日本新聞me,19135,30
108437581751884,Nurse navi,These ads ran without a disclaimer,10890,1
112971385070778,リドラボ,These ads ran without a disclaimer,9708,1
298060150283457,大分県日出町,大分県日出町,9620,15
208661552479830,日本財団,日本財団,9541,1
173291492700083,Ｚ会,These ads ran without a disclaimer,6452,1
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,6295,8
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,6279,4
425742864543901,GMOあおぞらネット銀行,These ads ran without a disclaimer,5955,2
140618006024953,東日本医療専門学校,These ads ran without a disclaimer,5929,1
112033525293553,saitama_s.f,These ads ran without a disclaimer,5417,1
281777375260988,オッズパーク,These ads ran without a disclaimer,5256,2
101973635470022,大丸・松坂屋 Think GREEN,These ads ran without a disclaimer,4828,1
113459921370251,Misosoooup,These ads ran without a disclaimer,4773,4
102468941548369,宮城県民共済,宮城県民共済,4710,3
113281091389397,Yukincooo,These ads ran without a disclaimer,3348,3
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,2867,1
117415158057707,Goodshopnzja-1,These ads ran without a disclaimer,1981,1
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,1964,3
103307385856246,美容Lab,These ads ran without a disclaimer,1786,1
100140329094518,ロータリーハウス不動産,These ads ran without a disclaimer,1687,1
1662540687318080,千葉じゅんこ【新しい岩手をつくる会】,千葉じゅんこ【新しい岩手をつくる会】,1522,2
676873696061766,ブレインコントロールコーチ　荒井隆秀,ブレインコントロールコーチ　荒井隆秀,1173,1
105253475603201,国学院大学北海道短期大学部,国学院大学北海道短期大学部,1102,4
183768428314416,女性社長.net （joseishacho.net）,These ads ran without a disclaimer,958,1
104533215755145,ZOE_Japan,ZOE Japan,952,1
104159619344078,Shopsuqiogood-3,These ads ran without a disclaimer,896,3
117176554731738,Vickers Cheryl,These ads ran without a disclaimer,806,2
109843215371766,映画『おまえの罪を自白しろ』,These ads ran without a disclaimer,688,2
1812425055659979,介護ワーカー,These ads ran without a disclaimer,674,1
414756385218124,関西NGO協議会/Kansai NGO Council,特定非営利活動法人関西NGO協議会,607,1
1621936421357167,藤崎町観光情報サイト ふじさんぽ,株式会社コンシス,586,1
852774244854926,結婚相談所 IBJ メンバーズ,These ads ran without a disclaimer,578,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,475,1
1566073946957306,衆議院議員 さかい学 （横浜市戸塚区・泉区・瀬谷区）,自由民主党神奈川県第五選挙区支部（衆議院議員さかい学事務所）,474,1
105113138732076,吉岡マネジメントグループ,These ads ran without a disclaimer,362,1
448509025311887,株式会社サンクスホーム,These ads ran without a disclaimer,268,1
1850490095242229,武田塾 クルイトグループ,These ads ran without a disclaimer,259,2
102183509221270,エルスタイルホーム,These ads ran without a disclaimer,258,1
1590535061243274,精神障害当事者会ポルケ,精神障害当事者会ポルケ,245,1
113154441705767,不動産aiチャット-不動産のAIアシスタント,These ads ran without a disclaimer,180,1
101128885421956,Diggy_boo,These ads ran without a disclaimer,175,1
676655469036670,松下政経塾,松下政経塾,151,1
104064816025242,Dinosaur Fight tab,These ads ran without a disclaimer,136,1
168869767018564,白石洋一よういち,白石洋一後援会,127,1
106613731789617,Airu_airu,These ads ran without a disclaimer,≤100,1
256504371891671,the-issues.jp,the-issues.jp,≤100,5
536262416434799,NewsPicks（ニューズピックス）,These ads ran without a disclaimer,≤100,1
135156639833927,United Nations OCHA,These ads ran without a disclaimer,≤100,2
1662540687318080,千葉じゅんこ【新しい岩手をつくる会】,These ads ran without a disclaimer,≤100,1
104712185686282,Historical Hiccups,These ads ran without a disclaimer,≤100,1
1539728536276863,PHD Chamber Of Commerce and Industry,These ads ran without a disclaimer,≤100,1
106750994048802,Perspectiva,These ads ran without a disclaimer,≤100,1
100446093077903,photographinginthemoment,These ads ran without a disclaimer,≤100,1
100504345210881,Arkady Efron,These ads ran without a disclaimer,≤100,1
101416621941097,w.stylengracemj,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
