Page ID,Page name,Disclaimer,Amount spent (AED),Number of ads in Library
113414308041611,Great Arab Minds,Great Arab Minds,696,6
234477301116,Dubai Community Development Authority,Dubai Community Development Authority,308,4
1145652492123238,Ellington Properties,These ads ran without a disclaimer,208,1
105847504500147,Etihad Museum UAE,These ads ran without a disclaimer,131,1
108361645494347,صالون احلام العمر- Ahlam al omer beauty salon,These ads ran without a disclaimer,≤100,1
107948428984112,manara_altanmiya,These ads ran without a disclaimer,≤100,1
108176682243072,Jalur Kesuksesan Bersama Kami,These ads ran without a disclaimer,≤100,1
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,3
1997779193616157,﮼محمد،الجابري,These ads ran without a disclaimer,≤100,1
111783008404135,Thengil Mohammed Andathode,These ads ran without a disclaimer,≤100,3
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
112614420395104,mr32223,These ads ran without a disclaimer,≤100,1
101644432734659,Fathima Suhara,These ads ran without a disclaimer,≤100,1
108467910578587,OPPSCIENCE,These ads ran without a disclaimer,≤100,1
105418301639392,Frontiers International,These ads ran without a disclaimer,≤100,1
339711549372518,Hertz Philippines,These ads ran without a disclaimer,≤100,1
101740135173193,Astoria Homes,These ads ran without a disclaimer,≤100,6
112178994792799,EVA Pharma Middle East,These ads ran without a disclaimer,≤100,1
302414703230274,Dr. MH. Jawahirullah,These ads ran without a disclaimer,≤100,1
107439705267079,DataPatrol,These ads ran without a disclaimer,≤100,1
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100,2
474588795895313,Getafe C.F.,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
156850176567,المجلة,These ads ran without a disclaimer,≤100,1
104961699036373,prosprwithus,These ads ran without a disclaimer,≤100,1
103874242354782,Mayra Katarina Barck,These ads ran without a disclaimer,≤100,1
288288808187419,Sicer Group,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
105350892275488,Mannai Travel Qatar,These ads ran without a disclaimer,≤100,1
119521264725553,Q21,These ads ran without a disclaimer,≤100,1
108691998818904,Fce-gl-025,These ads ran without a disclaimer,≤100,1
101008652531235,Independent Persian Afghanistan,These ads ran without a disclaimer,≤100,1
110519061420262,Fox Chill,These ads ran without a disclaimer,≤100,1
113914794904288,Canary Coffee London,These ads ran without a disclaimer,≤100,1
