Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,83354,23
105311899249332,CorruptionNath - करप्शननाथ,corruptionnath.com,56340,138
514874341860035,Abhishek Banerjee,AITC,48860,6
109545244848137,Crafto,Kutumb App,41363,20
109937650579639,discovery+,discovery+,37767,23
568928239883450,The Times Of A Better India,The Times Of A Better India,36849,9
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,35418,3
1954072204870360,NEWJ,NEWJ,23312,3
987515101347598,"EGS Department, Maharashtra","EGS Department, Maharashtra",20587,54
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,16279,13
104211439033799,Jagane Kavali,Jagane Kavali,14926,16
330760810293224,HelpAge India,HelpAge India,14751,18
117766321322298,MP ke Mann Mein Modi,mpkemannmeinmodi.com,13544,78
245708465537707,Bhupesh Baghel,Bhupesh Baghel,13408,3
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,12524,15
124035678141265,Lalluram,Four Corners Multimedia Pvt Ltd,12316,2
108080828884036,Gehlot Phir Se,DesignBoxed,12221,1
112058781694921,Fiigs India,Lebhaari,12146,12
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),12097,40
132689140088396,smilefoundation,smilefoundation,12013,18
123405501008524,Mercedes-Benz India,Mercedes-Benz India,11770,4
797927846899300,Flag Foundation of India,Flag Foundation of India,10676,23
479998865355592,Aditya Birla Group,Aditya Birla Group,9803,6
107594063255738,Ankur Warikoo,These ads ran without a disclaimer,9708,13
160698524545308,Marriott Bonvoy,These ads ran without a disclaimer,9353,1
21169267101,Give,These ads ran without a disclaimer,9034,9
111527528465749,Rao Prem Singh,Rao Prem Singh,9005,6
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,8915,4
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,8850,35
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,8783,12
639252199805894,Andela Sriramulu Yadav,Andela Sriramulu Yadav,8600,17
122113970879506,Nahi Sahega Rajasthan - नहीं सहेगा राजस्थान,Bharatiya Janata Party,8471,69
114233898263244,Indian Compass Videos,theindiancompass.com,7339,133
21169267101,Give,Give,7327,44
270666596375251,Jhatkaa.org,Jhatkaa.org,7267,24
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,6828,2
395658807511230,International Automobile Centre of Excellence,International Automobile Centre of Excellence (iACE),6088,4
103782051383159,School of Politics,School of Politics,5979,18
317463093373,The Akshaya Patra Foundation,These ads ran without a disclaimer,5407,1
165714096933078,Piyush Goyal,Piyush Goyal,5274,2
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,5144,11
347337386104390,Ramachandra Yadav,Ramachandra Yadav,5094,2
123297034088243,Bhag Bhajpa Ke,Bhag Bhajpa Ke,5068,8
402723946481290,Indian National Congress - Chhattisgarh,Indian National Congress - Chhattisgarh,5023,3
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,OM Enterprises,5005,10
1428594754051637,Adhir Ranjan Chowdhury,Adhir Ranjan Chowdhury,4931,3
100341472149543,Naveen Goyal,Naveen Goyal,4899,12
180027735836501,Arekapudi Gandhi,Arekapudi Gandhi,4856,3
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),4752,61
439063049462765,Kanimozhi Karunanidhi,Kanimozhi Karunanidhi,4742,1
105856108971005,Shiv Rajya,Shiv Rajya,4610,20
221256415973730,Ankuram IVF,Ankuram IVF,4493,8
101781849557465,Mahaveer Katariya,Mahaveer Katariya,4221,15
101450529671208,Saalu Dora Selavu Dora,selavudora.com,4169,36
121924297508141,Impact Guru Foundation India,Impact Guru Foundation,4127,15
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,4126,22
105815225595031,मोदी साथे राजस्थान,मोदी साथे राजस्थान,4066,11
30290552843,Greenpeace India,Greenpeace India Society,4048,18
349222085840969,Youth in Politics,Indian Political Action Committee,4001,16
112751670430195,CN Ramamurthy,CN Ramamurthy,4000,1
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3998,2
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,3891,13
105311675800052,Chhattisgarhiya Chaupal-छत्तीसगढ़िया चौपाल,Chhattisgarhiya Chaupal-छत्तीसगढ़िया चौपाल,3870,6
133493680681261,Borra Gnaneshwer Mudhiraj,Borra Gnaneshwer Mudhiraj,3866,26
296002831234834,Swapnil Kothari,Swapnil Kothari,3851,4
107414168269023,Telangana Atma Gouravam,Telangana Atma Gouravam,3847,20
108992338707380,Ankur Warikoo Courses,These ads ran without a disclaimer,3733,5
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,3698,34
805526169610318,Shubhashray Housing India,shubhashray housing india,3627,7
107334185444129,Charitism Global,Charitism Global,3525,1
161704194013833,Madhu Verma,Madhu Verma,3495,1
841171029605948,India News,India News,3492,12
331890590251631,Aam Aadmi Party Goa,Aam Aadmi Party Goa,3481,1
142752549111246,Construction World,Asapp Info Global Services Pvt. Ltd.,3475,4
137963719586035,AXOR,These ads ran without a disclaimer,3445,1
1785302198354679,Dr. Somendra Tomar,Dr. Somendra Tomar,3438,19
369063569936141,Lung Care Foundation,Lung Care Foundation,3380,7
102410136024947,CMJAY UTPAL,Utpal Infra project LLP,3376,2
116822768068808,The Big Bench,Futuready Media Pvt Ltd,3375,22
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3148,4
2109470129112416,PM Sai Prasad,PM Sai Prasad,3146,4
103206797721245,Tollygunge Trinamool Congress,Tollygunge Trinamool Congress,3127,1
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,3075,46
100146859467552,Pirojsha Godrej Foundation,Pirojsha Godrej Foundation,2968,1
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,Maharashtra Building and Other Construction worker's welfare Board,2951,11
103715024585010,Aman Bisht,Aman Bisht,2884,1
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),2880,79
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,2813,12
592160907509900,Diya Kumari,Diya Kumari,2804,2
238976749952565,Greenday - Kisan Ki Dukan,These ads ran without a disclaimer,2750,1
101713962007976,Amrit Mahotsav,Amrit Mahotsav,2747,7
102584546049699,Kamal Nahi Kamalnath,Kamal Nahi Kamalnath,2739,8
375141272567406,Ravindra Chavan,Ravindra Chavan,2709,13
100784414729765,Bhuma Kishore Reddy,Bhuma Kishore Reddy,2650,7
446315955838127,New India Junction,New India Junction,2497,9
107741632212792,Bye Bye BJP,Bye Bye BJP,2407,6
109213711234020,मी एकनाथ समर्थक,Shinde Sahab Fans,2349,4
242854309081857,Hanuman Beniwal,Hanuman Beniwal,2342,1
449378495112356,Swades Foundation,Swades Foundation,2321,9
131008353232245,महाराष्ट्राचा विश्वास - एकनाथ,Shinde Sahab Fans,2302,3
110120115042838,Ramesh Choudhary,Ramesh Choudhary,2296,2
160271429148070,Vikram Goud,Vikram Goud,2267,5
112933628463379,Simrat Kaur Sandhu,Brand Balance,2258,12
586574801848194,Sunil Mendhe,Sunil Mendhe,2194,4
318205675275285,APL Apollo Tubes Limited,APL Apollo Tubes,2147,2
106192635071349,PLPB,PLPB,2126,13
101892902481554,City News - Nidhi Sharma,Click2Public Technologies OPC Pvt. Ltd.,2100,1
282198256011533,PM Narendra Swamy,PM Narendra Swamy,2099,1
105227744394264,Sadhana News U.P,Sadhana News U.P,2079,2
113484060843656,The Unmute,The Unmute,2075,9
109470364774303,Ellorum Nammudan,Ellorum Nammudan,2059,18
1331545046906640,Gottumukkala Venkateswar Rao,Gottumukkala Venkateswar Rao,2056,6
104415139290895,मी मराठी - Me Marathi,Me Marathi,2056,3
678876002499539,Mohd Shamim Khan,MEGA TRENDS ADVERTISING LTD,2050,6
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,2004,1
698096280212576,Bhatti Vikramarka Mallu,Bhatti Vikramarka Mallu,1984,24
108122750692155,Dhanpal Suryanarayana,Dhanpal Suryanarayana,1983,1
100735178208398,Udyami India,Samadhan Samiti,1977,2
116335494752367,Aamchi Mumbai - आमची मुंबई,Aamchi Mumbai - आमची मुंबई,1867,4
113207704780878,Anurag Dhanda,Anurag Dhanda,1864,1
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Eknath Shinde - एकनाथ संभाजी शिंदे,1846,1
107011868950890,মোদীৰ সৈতে অসম,মোদীৰ সৈতে অসম,1844,41
1742889082665547,BJP Mizoram,Bharatiya Janata Party,1806,10
225880470895137,I Am Congress,I Am Congress,1792,6
107721289005515,धामी का विकल्प रहित संकल्प,धामी का विकल्प रहित संकल्प,1728,3
334992293683612,Dr. Pramod Sawant,Dr. Pramod Sawant,1723,1
33497111948,Child Rights and You,Child Rights and You,1709,4
1108242266050014,Mohan Lal,Mohan Lal,1701,10
239274382791862,Ashok Lahoty,Ashok Lahoty,1697,3
1464107573864436,Lalit Yadav,Lalit Yadav,1666,4
106891542421064,Acharya Hari Krishna Shukla - BJP,My Himachal News,1658,2
108935364979003,Ragidi Laxma Reddy,Ragidi Laxma Reddy,1635,9
118837474478228,Northeast With NaMo,Northeast With NaMo,1627,51
283050962056557,Rohit Sardana and Sudhir Chaudhary Fan Club,Adv Tech,1616,5
102519939308428,टीम: संजय कुमार झा,Summit Polcom,1614,2
411129449009589,K.C. Venugopal,K.C. Venugopal,1595,16
117862321216853,ਸੂਝਵਾਨ ਪੰਜਾਬ - Soojhwan Punjab,Rise Solution,1585,9
1978240835728263,Virendra Sharma Hawamahal,Virendra Sharma Hawamahal,1584,5
108102345201383,Pappu Gappu - पप्पू गप्पू,Pappu Gappu - पप्पू गप्पू,1577,6
1727859277354436,Bhuwan Vikram भुवन विक्रम,Bhuwan Vikram भुवन विक्रम,1556,2
1731231670529464,Yogesh Nagar,YUVIRAJ REAL ESTATE AND DEVELOPER PVT LTD,1542,5
248431212597208,MP बोले फिर भाजपा,MP बोले फिर भाजपा,1512,7
268437163351102,Saurabh Srivastava,Saurabh Srivastava,1491,11
256278471555187,Baat Janta Ki,Baat Janta Ki,1456,3
108531050841926,Shanu Yadav,Shanu Yadav,1439,2
307532336099475,Makarand Narwekar,Makarand Narwekar,1422,6
384000501947350,Devendra Yadav,Think First,1409,2
350558792662542,Neeru Yadav,Neeru Yadav,1394,18
100121645708297,Anant Digital Advertising Agency,Anant Digital Advertising Agency,1387,4
106929185529603,Vishnu Kumar Meena,Vishnu Kumar Meena,1369,7
389752501477150,Chhagan Bhujbal Fan Club,Outstretch Analytics and Media,1335,5
109533540501354,Krishna Chaitanya Bachina,Brands2be,1330,1
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,1301,43
101355275528178,The Democratic Eye,The Democratic Eye,1281,22
146702709146110,Ashu Singh Surpura,Tinkershala,1250,1
292081617502897,Avijit De Bhowmik,Avijit De Bhowmik,1250,8
