Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1058116737612843,USR,Uniunea Salvați România,5373,10
1686912718199562,Confederatia Patronala Concordia,Confederatia Patronala Concordia,1460,6
102025778125741,Robert Cazanciuc,Partidul Social Democrat,1263,6
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,1138,31
425051144215846,Stefan Radu Oprea,Partidul Social Democrat,748,7
108295090637741,ASAP România,Fundatia The Institute,714,6
574372066308729,Basism,Grupul de Investigatii Politice,707,1
162399627108073,Blocul Național Sindical,Blocul National Sindical,647,5
101254968456255,Călin Gheorghe Maties-senator,Partidul Social Democrat,573,4
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,485,4
178362315106,European Parliament,European Parliament,473,2
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,460,1
686190454826244,Declic,Declic,427,73
207741001672,Speranta pentru Romania,Speranta pentru Romania,398,10
163943696987223,Ziarul Puterea,Ziarul Puterea,387,22
581911828514783,Partidul Mișcarea Populară,Partidul Mișcarea Populară,367,1
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,357,15
114319753592403,AFACERI.news,Horia-Marius Bogdan,326,7
176989973158138,Guvernare.net,Guvernare.net,305,5
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,284,9
789998757706140,PNL Brăila,Partidul National Liberal Braila,282,1
177708185581280,Erdélyi Magyar Néppárt,Erdélyi Magyar Szövetség,230,11
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,218,8
112664490103704,Salvăm România,Salvăm România,211,4
112599703659958,Green News,ASOCIATIA GREEN ACADEMY,210,8
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,205,5
2546711162025064,Politice.net,politice.net,205,3
182546041796641,Costel Alexe,Costel Alexe,199,4
731035500293728,Siegfried Muresan,Siegfried Muresan,195,2
101167822409042,Alexandru Gyorgy,Alexandru Gyorgy,191,1
138896782840976,Biroul Parlamentului European în România,Biroul Parlamentului European în România,178,4
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,174,11
225783874101141,Institutul pentru Politici Sociale,Institutul pentru Politici Sociale,169,24
1047658422027323,Dan Ivan,Ivan Dan,151,2
185582988821530,Cătălin Teniță,Cabinet Parlamentar Dragoș-Cătălin Teniță,146,2
100742615155260,Eugen Terente,Terente Eugen,139,1
113009310432947,Cheșa Ilie,Chesa Ilie,138,2
109556372802910,USR Dolj,USR Dolj,134,1
260365460647855,Mircea Geoana,Mircea Geoana,131,4
100211372942318,România=GEȚIA,Mărgărit-Daniel Buzoi,121,3
114485501263050,George Lazăr,Eduard Turcu,121,3
100491781650498,Premierul Nostru,Premierul Nostru,114,2
100359211506276,Diana Buzoianu,Deputat Diana-Anda Buzoianu,114,1
165467823513147,Alin Tișe,Alin Tișe,111,2
211062256194413,7 IASI,7 IASI,110,1
101340741758468,Radu Pescar,Pescar Radu Mircea,109,10
205092989831102,Senator Maricel Popa,Maricel Popa,108,1
174434106304018,USR Galați,USR Galați,104,4
412140715514446,Florin-Alexandru Alexe,Alexandru Marin,104,1
1634415100191327,Oana Marciana Özmen,Alexandru Marin,103,1
620083298402659,Bogdan Trif,Turcanu Catalin Nicolae,≤100,1
100252252935644,Daniel Florian Mihaly Candidat la Primăria Sectorului 2 Susținut de Onțanu,Partidul ADER Sector 2,≤100,1
107236228539491,Ion Belu,Ion Belu,≤100,1
110980981783633,Modernizăm România,Partidul National Liberal,≤100,1
939093039450192,PS News,PS News,≤100,4
168243139877442,BZI,BZI,≤100,2
200813406761691,Corina Cretu,Marina Alin-Constantin,≤100,2
222301682031706,USR Hunedoara,Partidul Uniunea Salvați România - USR,≤100,4
1161590740517881,Tomis News,Tomis News,≤100,13
1653726584879481,Mihai Fifor,Fifor Mihai,≤100,2
107556038785047,USR Dizabilități,Uniunea Salvați România,≤100,1
1769713886444816,Râsu Plânsu,Râsu Plânsu,≤100,5
215328865181171,Borboly Csaba,Borboly Csaba,≤100,2
1504323906337545,Litere.net,litere.net,≤100,2
338465666278028,Cristian Niculescu Țâgârlaș,PNL Maramureş,≤100,2
1592660281028385,USR Bihor,USR Bihor,≤100,3
220579784732993,Daniel Buda,Buda Daniel,≤100,2
175293925828191,Kelemen Hunor,RMDSZ,≤100,1
103640708229788,Laurențiu Marin,Laurentiu-Daniel Marin,≤100,4
111537728362203,Biciușcă George,George-Emilian Biciusca,≤100,12
113910327963153,Andrei Ohaci,Andrei Ohaci,≤100,2
508572592666785,Alin Drăgulin,Alin-Bogdan Drăgulin,≤100,9
100348189494015,Robert Vitoș,Robert Vitos,≤100,1
1560147330888040,Winkler Gyula,Winkler Gyula,≤100,5
107008907749690,Rusu Sebastian Mihai,Sebastian Rusu,≤100,1
261202277284497,Theodor Paleologu,Ioana Prândurel,≤100,3
102339891508937,ONG-uri pentru Cetățean,ONG-uri pentru Cetățean,≤100,3
360184320712594,Raluca Turcan,Partidul Naţional Liberal,≤100,6
110416341471979,Forța Dreptei Vrancea,Forta Dreptei Vrancea,≤100,1
2443020582586584,Romania Eficienta,Romania Eficienta,≤100,9
110714784883015,Bogdan Dumea,DUMEA BOGDAN-MIHAI,≤100,3
101017605136880,Dragoş Popescu,ION-DRAGOS POPESCU,≤100,1
275718032506812,Oana Bulai,Bulai Oana Gianina,≤100,1
123526378261795,Stiri Locale,Stiri Locale,≤100,2
439359429854762,USR Dobroești,USR Ilfov,≤100,2
243961986020807,Turos Lóránd,Turos Lóránd,≤100,2
1658924257659048,USR Sector 3,Partidul Uniunea Salvați România - Filiala Sector 3,≤100,2
289324877762564,Expert Forum (EFOR),Expert Forum (EFOR),≤100,2
1491544234239734,Forța Dreptei,Forta-Dreptei,≤100,8
149371012371397,Newsweek Romania,Newsweek Romania,≤100,1
108789220750381,Europa Press RO,Europa Press RO,≤100,1
181221645364365,Carmen Avram,Carmen Avram,≤100,2
