Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
331204223675563,United Australia Party,United Australia Party,14100,5
532962446729390,Australian Families,Department of Social Services,4227,49
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3391,144
307341981788,Australian Labor Party,Australian Labor Party,3147,5
102123539486514,Roshena Campbell,Liberal Party of Australia,2098,2
101589645013040,Thrive by Five,Thrive By Five,1988,19
177072498997234,NSW Electoral Commission,NSW Electoral Commission,1826,24
845410525497100,Launch Housing,Launch Housing,1536,104
100153092799100,Solar Incentives Aus,These ads ran without a disclaimer,1511,1
494820897261439,Bank Australia,Bank Australia,1379,44
8422338499,The Wilderness Society,The Wilderness Society,1325,167
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1237,14
10113538711,WWF-Australia,WWF-Australia,1235,6
1776727752614025,Glencore,Glencore Australia,1009,12
447447719391089,Health Care Providers Association,Health Care Providers Association,996,8
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,977,13
13561467463,Liberal Party of Australia,Liberal Party of Australia,873,2
1709862952614643,Senator James Paterson,Senator James Paterson,797,2
1718340018404039,SBS On Demand,SBS On Demand,708,2
100492139310916,Australian Assange Campaign,Australian Assange Campaign,706,3
92824008332,Plan International Australia,Plan International Australia,676,30
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,652,6
104644590938402,ABC Friends Victoria,ABC Friends Victoria,627,3
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,537,16
362805317148988,Keith Pitt,Keith Pitt,527,6
125812604095801,Invasive Species Council,Invasive Species Council,507,114
105140971475089,Chuffed.org - Australia,Chuffed.org,439,2
184543928960,National Party of Australia,National Party of Australia,426,60
145262132264710,Angus Taylor MP,Angus Taylor MP,414,6
140527268700,Act for Peace,Act for Peace Ltd,413,44
200480966638039,Supremacy 1914,These ads ran without a disclaimer,405,2
102329728050606,Yes23,Yes23,346,5
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,346,4
416418621776888,Dymphna Boholt,These ads ran without a disclaimer,325,7
182564410468,Australia for UNHCR,Australia for UNHCR,313,89
110456094190032,Changing Aged Care,HSU National,307,14
171208803080734,Simon Birmingham,Simon Birmingham,279,4
159755107407902,The Growth Faculty,The Growth Faculty,267,2
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,266,4
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,263,4
352953834815624,Jason Wood MP,Jason Wood MP,262,4
54879226285,Teach For Australia,Teach For Australia,259,37
10113538711,WWF-Australia,These ads ran without a disclaimer,235,1
100314522404427,Andrew Willcox MP,Liberal National Party of Queensland,222,6
694832627392516,Prime Super,Prime Super,221,120
231341250224498,Australian Ethical Investment,Australian Ethical Investment,215,54
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),208,7
134712696593275,Dan Andrews,Daniel Andrews MP,200,4
108709611683555,Maya Tesa - Libertarian Community Advocate,Maya Tesa - Libertarian Advocate,198,2
11775531229,The Chaser,The Chaser,198,8
2080670615483977,Verve Super,Verve Super,197,2
504855933190931,Time for Change - Change Aged Care,United Workers Union,197,51
104389532222332,Solutions,Solutions for Australia,195,36
89794331215,Oxfam,Oxfam Australia,192,17
696379037237660,Department of the Prime Minister and Cabinet,"The Department of Prime Minister and Cabinet,",188,11
105348385388237,Senator Babet,Ralph E D Babet,184,3
172094012830551,Australian Paralympic Team,Paralympics Australia,179,21
105084998845350,BPH Energy,BPH ENERGY LTD,179,79
159487260807787,Tindo Solar,Tindo Solar,178,2
107939487783753,Garth Hamilton MP,Garth Hamilton MP,173,4
160779783972850,City of Gold Coast,City of Gold Coast,172,22
157812980921536,Environmental Defenders Office,Environmental Defenders Office,171,29
161854162881,Greenfleet,Greenfleet,160,14
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,160,7
279645455502809,Ross Vasta MP,Ross Vasta MP,157,2
272757739102,Engineers Australia,Engineers Australia,156,14
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,156,5
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,153,12
948595148496917,Andrew Hastie,Andrew Hastie,152,5
519600288380581,METRONET,METRONET,150,96
1768283090073459,Senator Matt O'Sullivan,Senator Matt O'Sullivan,149,1
1452904361600284,Rio Tinto,These ads ran without a disclaimer,142,1
772605486449814,Zali Steggall,Zali Steggall,140,6
111837652330983,Tony Burke MP,Tony Burke MP,138,1
105187691260140,"Pharmacy Guild of Australia, QLD","Pharmacy Guild of Australia, QLD",138,15
101791315693,Destiny Rescue,Destiny Rescue,135,1
328245481103110,Senator Alex Antic,Alex Antic,127,8
112129948486119,National Poll,Curious Minds Media Pty Ltd,127,4
287789063686,Brendan O'Connor MP,Brendan O'Connor MP,126,5
316480331783930,Australian Unions,Australian Unions,125,9
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,122,22
119931654696956,Victorian Greens,Victorian Greens,120,4
507795122620067,Adelaide Park Lands Association,Adelaide Park Lands Association,120,2
157481181070130,Indigenous Employment Australia,Access,119,33
291956334815898,Timber NSW,Timber NSW,111,14
655173787829512,National Zakat Foundation Australia,NATIONAL ZAKAT FOUNDATION INCORPORATED,101,91
258220404194089,The McKell Institute,The McKell Institute,101,1
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,15
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,16
536780606335962,Michelle Landry,Michelle Landry,≤100,1
332509390785960,Angie Bell MP,Angie Bell MP,≤100,1
100385049145414,Allegra Spender,Allegra Spender,≤100,2
136441724510,Humane Society International Australia,Humane Society International Australia,≤100,12
205327792883589,Stuart Robert MP,Stuart Robert MP,≤100,2
455583161118642,Queensland Teachers' Union,Queensland Teachers' Union,≤100,5
104910384328602,Binge,Streamotion Pty Ltd,≤100,3
196080530960204,Sarah Connolly MP,Sarah Connolly MP,≤100,4
21591025194,The University of Melbourne,The University of Melbourne,≤100,5
175576645932510,Australasian Centre for Corporate Responsibility - ACCR,Australasian Centre for Corporate Responsibility,≤100,5
111577958275695,Better BeCause,Better BeCause,≤100,12
10852627380,World Animal Protection Australia,World Animal Protection Australia,≤100,1
89794331215,Oxfam,OXFAM AUSTRALIA,≤100,14
191414167860517,David Littleproud MP,David Littleproud MP,≤100,1
276061352415442,The Australian Institute of Architects,The Australian Institute of Architects,≤100,7
12918831828,ACMI,These ads ran without a disclaimer,≤100,1
418405098224592,350.org Australia,350.org Australia,≤100,4
12173141558,Amanda Rishworth MP,Amanda Rishworth MP,≤100,1
104419985146228,Ekō Australia,SumOfUs Australia,≤100,2
256684855281573,James Stevens MP,James Stevens MP,≤100,2
280996218747910,Tim Richardson,Tim Richardson,≤100,8
