Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
104008791697323,Karachi's Square,Karachi Insider,13494,6
108032181861181,Suno News HD,SUNO TV,11429,21
108032181861181,Suno News HD,Suno News HD,8342,3
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,6284,11
1706863532970589,Nasir Hashmi,Osama Rehman Butt,4657,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4384,2
100308592833663,Politics & Views,Politics & Views,4315,2
106404676842052,ووٹ کو عزت دو,ووٹ کو عزت دو,4241,2
388501561700814,Ch Tariq Irshad,Ch Tariq Irshad,4147,7
171980796153771,Siraj ul Haq,Siraj ul Haq,4000,7
111042571977218,,Muhammad Usama Moazzam,2808,1
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,2737,4
109493084543028,Four Corners with Tarar,NEXT TV,2628,1
122578684096711,Usman Ahmad Bhatti,Haider Munir,2625,1
152389405506628,Muhammad Fiaz Bhatti,Muhammad Fiaz Bhatti,2125,3
111378401865271,Jawad Sohrab Malik,Rehma Chaudhary,2083,3
415157178608849,EncycloMedia Hub,EncycloMedia Hub,1962,1
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,1873,2
103238092691017,Muhammad Rafiq,Muhammad Rafiq,1584,2
872072716156956,FM98 Dosti Channel,These ads ran without a disclaimer,1418,1
101201205983426,Mian Athar Mahmood,Syed Raza Haider Zaidi,1260,2
106667936045610,VOA Urdu,These ads ran without a disclaimer,1135,1
229938097023612,Dr.Farid Ahmad Piracha [Official],These ads ran without a disclaimer,1101,1
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,1000,4
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,1000,6
863919760292591,Muhammad Khan Malik Khani,Muhammad Khan Malik Khani,980,5
234578749895304,Relief Foundation International,Relief Foundation International,925,2
101091346256155,Rana Umer Shahzad PP 157,Rana Umer Shahzad PP 157,922,1
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,775,3
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,733,3
330546873795572,Mehar Muhammad Saleem,Mehar Muhammad Saleem,699,4
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,665,1
1507497616198380,Senator Dr. Afnan Ullah Khan,Senator Dr. Afnan Ullah Khan,653,1
102809074733919,Ghulam Hussain PTI,These ads ran without a disclaimer,589,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,579,1
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,574,1
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,561,1
101007071249939,Ansir Mehmood Sandhu,Ansir Mehmood Sandhu,523,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,495,1
108727162154282,Azhar Iqbal,Azhar Iqbal,459,1
451802268196520,Aniq Randhawa,Aniq Randhawa,451,1
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,450,1
145113979161887,The Centrum Media,The Centrum Media,435,1
104607522302179,Nadeem khan,These ads ran without a disclaimer,367,1
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,352,2
117190381337524,S&K Herbals,Khuram Shahzad,333,1
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,331,1
111842871658651,Mian Abdul Rauf Advocate,Mian Abdul Rauf Advocate,328,3
597860000415785,Pakistan Islamic Republican Party,Azhar Mahmood,326,1
113290413643908,Azhar Mahmood,Azhar Mahmood,314,1
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,303,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,298,1
108731623986929,Voice of Sindh,Voice of Sindh,288,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,284,1
897304677028194,Ch Rizwan Mustafa Sian,These ads ran without a disclaimer,284,1
925019934219066,Mardan Ali Zaidi,Mardan Ali Zaidi,278,1
105983815458842,Sardar Malik Jahanzaib Waran,Sardar Malik Jahanzaib Waran,266,1
108876282120706,Qazi Shafiq,Qazi Shafiq,261,1
110744388005630,Arbaz Raza Bhutta,Arbaz Raza Bhutta,255,3
2265349766885648,Fahd Habib Tanoli Page,Fahad Habib Tanoli,226,1
101080725159933,Allama Shabbir Hasan Maisami,These ads ran without a disclaimer,197,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,188,1
108032181861181,Suno News HD,These ads ran without a disclaimer,164,1
100175376407156,Imran_khan_For_VicePresident,These ads ran without a disclaimer,150,1
567784360408219,Tangi Media Network,These ads ran without a disclaimer,142,1
1066668970075070,Chaudhary Haider,These ads ran without a disclaimer,131,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,124,1
731698030293153,Faisal Javid,Faisal Javid,≤100,1
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100,9
271544803040803,Mehr Sultana Advocate,These ads ran without a disclaimer,≤100,1
102670836001322,چوہدری اورنگزیب خاں,These ads ran without a disclaimer,≤100,1
104699294839888,Pakistan Tribune,Pakistan Tribune,≤100,1
120062273237634,Jaanlo,Jaanlo,≤100,1
110078248723789,The Memon Tv HD,Muhammad Salman,≤100,1
106054388545697,Ch Khushi Muhammad Jutt,Ch Khushi Muhammad Jutt,≤100,1
72149536933,SKF,These ads ran without a disclaimer,≤100,1
8428544759,Six Degrees Records,These ads ran without a disclaimer,≤100,1
105436942223080,"Yixing, China's Pottery City",These ads ran without a disclaimer,≤100,1
102017675943520,Veronica Silva Guedes,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
