Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
101481752980291,Derecho al Futuro,Derecho al Futuro,3312985,21
364916637463104,Unión por la Patria,Unión por la Patria,2938263,17
100615406447198,Una Argentina Distinta,Una Argentina distinta,2112818,21
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,2078861,692
110767322072387,Levantemos Argentina,Levantemos Argentina,2042649,36
148539931942743,Rodrigo de Loredo,Rodrigo de Loredo,1056197,10
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,1022113,30
102086362955693,Hacemos,Hacemos,740678,30
110568602036048,Córdoba La Número 1,Córdoba La Número 1,733615,73
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,564070,9
206515872752040,Info-DINE,Secretaría de Medios y Comunicación Pública,533642,54
171330806277312,Diego Santilli,Juntos por el Cambio,485644,96
116365458186053,Orden y Libertad,Orden y Libertad,399533,8
120527421023470,Despierta Chubut,Despierta Chubut,392267,176
622853724492420,Federico Otermín,PJ Lomas de Zamora,376750,20
1013551608722206,Juan Pablo Quinteros,Somos Córdoba,373649,37
114068991740731,Daniel Passerini 2023,Hacemos Unidos por Córdoba,354098,15
115565384894194,Informe 247,Informe 247,339550,21
169481676449081,Adán Bahl,PJ Entre Ríos,336409,25
116053261893854,Axel Kicillof,Unión por la Patria PBA,332628,12
106449905849575,Seguimos Haciendo,PJ Catamarca,275260,40
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,270587,19
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,254994,12
525334380868858,Martín Lousteau,Juntos por el Cambio - Capital Federal,228965,23
108679841853325,Contame Más,Contame Más,212494,65
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,206012,12
174876119204869,Martín Insaurralde,PJ Lomas de Zamora,197623,6
100148663159546,Ciudadanos Unidos 2023,Ciudadanos Unidos 2023,191703,5
958750317533178,Manuela Castañeira,Nuevo MAS,186972,28
335926266503071,7D,7D,184970,11
1525482941081445,Roxana Reyes,Roxana Reyes,183298,33
688001708286948,Juan Pablo Luque,Juan Pablo Luque,162426,15
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,162089,105
112508605140740,La Capital que queremos,La Capital Que Queremos,160406,6
171947460298026,Macarena Posse,San Isidro Juntos,153519,16
110116998602195,Boletin No-Oficial,Boletín No Oficial,146398,45
139780689504552,Frente de Izquierda,Frente de Izquierda,134537,52
896073793900056,Lalo Creus,Lalo Creus,132688,4
20906273675,Greenpeace Argentina,Greenpeace Argentina,132276,10
436246103621788,Damián Selci,Unidad Ciudadana Hurlingham - UCH,129485,17
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,119218,64
114158455004055,Arriba Chubut,Arriba Chubut,112817,4
248730858601074,Juan Andreotti,Frente Renovador San Fernando,110511,5
111669735076988,Hora Cero,Hora Cero Noticias,109306,45
104358815744949,Hurlingham Post,Hurlingham Post,105539,7
946865078672122,Miguel Nanni,Miguel Nanni,105267,5
103605524447042,Fernando Moreira,Equipo Digital,104863,12
110276628358382,El Autónomo,El Autónomo,103805,49
103088924366000,Noticias d,Noticias d,101328,206
563457753861426,Fernando Gray,Asociación Civil Casa de la Comunidad Organizada Esteban Echeverría,99929,4
105716442346264,Conurnarnia,Conurnarnia,99899,32
109254692232020,"Soñar, Planificar y Lograr","Soñar, planificar y lograr",97989,17
90148244993,Patricia Bullrich,Juntos por el Cambio - La Fuerza Del Cambio Lista 132B,96797,3
109379355501358,El futuro de Lomas,El futuro de Lomas,95623,17
605540860101596,Diario Criollo,Diario Criollo,95091,38
227513130941976,Ignacio Torres,Juntos por Chubut,91179,16
