Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
331204223675563,United Australia Party,United Australia Party,14353,4
307341981788,Australian Labor Party,Australian Labor Party,7636,11
532962446729390,Australian Families,Department of Social Services,4410,49
177072498997234,NSW Electoral Commission,NSW Electoral Commission,2984,25
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2880,147
536223530633109,Freedom Property Investors,These ads ran without a disclaimer,2509,2
102123539486514,Roshena Campbell,Liberal Party of Australia,2307,3
447447719391089,Health Care Providers Association,Health Care Providers Association,2082,18
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1992,16
845410525497100,Launch Housing,Launch Housing,1709,71
494820897261439,Bank Australia,Bank Australia,1674,42
108695110952294,Greens MPs,Greens MPs,1463,4
10113538711,WWF-Australia,WWF-Australia,1351,6
8422338499,The Wilderness Society,The Wilderness Society,1304,66
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1154,7
1776727752614025,Glencore,Glencore Australia,1046,12
13561467463,Liberal Party of Australia,Liberal Party of Australia,1010,3
92824008332,Plan International Australia,Plan International Australia,935,27
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,867,10
107113675572590,Dirty Dozen,Solutions for Australia,866,27
104644590938402,ABC Friends Victoria,ABC Friends Victoria,795,2
119931654696956,Victorian Greens,Victorian Greens,771,2
140527268700,Act for Peace,Act for Peace Ltd,665,72
125812604095801,Invasive Species Council,Invasive Species Council,629,122
171208803080734,Simon Birmingham,Simon Birmingham,558,5
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,556,16
200480966638039,Supremacy 1914,These ads ran without a disclaimer,555,2
104180525925926,Fair Australia,Advance Australia,526,5
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,519,3
424864151385105,Gavin Pearce MP,Gavin Pearce MP,511,1
379688209713,LSKD,These ads ran without a disclaimer,474,5
145262132264710,Angus Taylor MP,Angus Taylor MP,388,6
397230473694314,Queensland Labor,Queensland Labor,370,22
182564410468,Australia for UNHCR,Australia for UNHCR,353,88
256684855281573,James Stevens MP,James Stevens MP,346,5
137619162220,Liberals WA,Liberals WA,341,3
110456094190032,Changing Aged Care,HSU National,331,14
105140971475089,Chuffed.org - Australia,Chuffed.org,319,1
157481181070130,Indigenous Employment Australia,Access,309,87
102329728050606,Yes23,Yes23,307,4
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),299,29
299753643444311,AEC,Australian Electoral Commission,298,2
54879226285,Teach For Australia,Teach For Australia,289,39
362805317148988,Keith Pitt,Keith Pitt,289,5
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,288,6
231341250224498,Australian Ethical Investment,Australian Ethical Investment,244,54
35421541164,Lord Mayor Adrian Schrinner,Lord Mayor Adrian Schrinner,227,3
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,224,3
1300759363397798,Terry Young MP,Terry Young MP,216,3
89794331215,Oxfam,Oxfam Australia,212,16
696379037237660,Department of the Prime Minister and Cabinet,"The Department of Prime Minister and Cabinet,",210,11
504855933190931,Time for Change - Change Aged Care,United Workers Union,208,49
2080670615483977,Verve Super,Verve Super,205,2
290190314438,The West Australian,The West Australian,200,1
948595148496917,Andrew Hastie,Andrew Hastie,191,5
105084998845350,BPH Energy,BPH ENERGY LTD,186,79
260126387371285,United Services Union - USU,United Services Union,185,3
694832627392516,Prime Super,Prime Super,182,86
1660905180833979,Parliament of Victoria,Parliament of Victoria,180,7
107492935010781,Kylea Tink for North Sydney,Kylea Tink,178,3
159487260807787,Tindo Solar,Tindo Solar,175,2
172094012830551,Australian Paralympic Team,Paralympics Australia,167,13
537762462924537,Anthony Albanese,Anthony Albanese,165,12
148322645565800,Andrew Wallace - LNP Federal Member for Fisher,Andrew Wallace MP,164,3
328641501156991,United Workers Union,United Workers Union,154,2
279645455502809,Ross Vasta MP,Ross Vasta MP,153,2
160779783972850,City of Gold Coast,City of Gold Coast,151,22
1768283090073459,Senator Matt O'Sullivan,Senator Matt O'Sullivan,151,1
105187691260140,"Pharmacy Guild of Australia, QLD","Pharmacy Guild of Australia, QLD",149,15
111837652330983,Tony Burke MP,Tony Burke MP,148,1
101791315693,Destiny Rescue,Destiny Rescue,148,1
107939487783753,Garth Hamilton MP,Garth Hamilton MP,148,2
275866669090583,South Australian Liberal Party,South Australian Liberals,137,1
312189205577810,Australian & New Zealand Mental Health Association,AST Management,136,10
101265089529615,Deni Lerrmon,These ads ran without a disclaimer,136,10
1856952217890753,Sam O'Connor MP,Sam O'Connor MP,131,1
161854162881,Greenfleet,Greenfleet,130,14
108709611683555,Maya Tesa - Libertarian Community Advocate,Maya Tesa - Libertarian Advocate,128,2
316480331783930,Australian Unions,Australian Unions,128,9
