Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1077798,74
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,333631,51
726998547382753,Martin Tetaz,Martín Tetaz,120219,5
327490147360219,Martín Berhongaray,Martín Berhongaray,108868,29
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,102819,31
110746414660916,Lomas Noticias,Nicolas Orona,77952,4
363825283650115,Vicente López,Vicente López,72492,11
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,68432,5
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,59743,5
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,57181,2
103088924366000,Noticias d,Noticias d,55446,217
100395029626459,Protagonistas del Cambio Buenos Aires,Protagonistas del cambio,53410,6
109287948479430,Diario 9️⃣,diario 9,51863,53
109612858472866,FM Capital,Radio la capital,50198,17
109605057509154,Florencia Arietto,Florencia Arietto,49755,2
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,45885,46
1383234345334458,Ramiro Marra,Ramiro Marra,40826,12
2296112127071539,Feedback encuestas,Feedback Encuestas Online,34457,24
101185599412309,Marcos para Neuquén,Marcos para Neuquen,29712,6
102452799242114,Diario Metropolis,Diario metropolis,25975,1
317140548314140,San Fernando Municipio,San Fernando Municipio,25150,2
109447250584054,Data Gremial,Data Gremial,25016,4
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,24063,2
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,23902,9
106986760983071,Redacción Política,Baires News Group,21518,15
171330806277312,Diego Santilli,Instituto República,21489,31
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,20433,6
1662250880709156,Lanús Municipio,Lanús Municipio,20224,4
680986725302906,Roberto Mirabella,Hacemos Santa Fe,20210,4
102636525893346,El asentamiento,El asentamiento online,19557,1
108679841853325,Contame Más,Contame Más,18965,8
155326881225340,Cristian Ritondo,Hablen de a uno,18946,2
100855336244520,The Grand Conurba,The Grand Conurba,18167,6
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,17677,22
101996084777901,Mariela Belski,Mariela Belski,17677,17
174876119204869,Martín Insaurralde,Frente de Todos Lomas,17392,2
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,16889,4
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,15817,17
108335134881351,Política Hoy,Política Hoy,15347,6
