Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
75884689790,Colectivo de Abogados,Colectivo de Abogados,2647895,5
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1502636,23
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1083193,11
251292808253299,Canadian College,Canadian College,810962,20
101071764864119,Dulce Veneno,Dulce Veneno,785131,3
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,679893,2
310454127055,Politécnico Grancolombiano,Sergio Fernando Gallo Suarez,505644,4
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,361735,2
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,328393,6
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,257191,2
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,239933,18
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,218501,2
105578134695113,Andree Uribe Montoya,Cleidy Andrea Montoya Parra,190448,6
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,160476,5
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,155668,42
114317847146525,Alvaro Arias Velez,TORO DIGITAL,146066,6
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,145233,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,141205,2
643513979193133,Unidos por Beatriz,Neuma,136470,11
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,129717,6
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,123293,6
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,121178,9
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,110759,3
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,97649,2
1147318942107929,Todos Somos Una,DEBRAIN LLC,96106,3
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,91362,1
264386463968386,Nubia Stella Martínez,Centro Democrático - Comunidad Oficial,89808,1
1622001728047397,Harman Alcalde,Harman Alcalde,89111,18
105860962029722,medellinvuelveabrillar,Medellín Vuelve a Brillar,88182,2
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,74085,11
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,73000,7
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,62516,5
102108685107684,Jose Baquero,Baquero Jose,60596,2
110673818587137,Eicman Murillo,Jamundí para Todos,59920,2
101938938881246,Sergio Andrés López,Sergio Andrés López,59742,1
104969865721375,Profes.movimientociudadano,John Bazurto,56674,5
706214723142462,Oscar David Benavides A,Oscar David Benavides Angulo,56285,4
2149252128634776,Sandra Ramírez,Sandra Ramírez,55131,1
462660883763346,Ronald Mayorga,Ronald Mayorga,53644,4
645168172181457,Gobernación de Caldas,Eikon Digital SAS,51268,17
2280357942291111,Luis Carlos Velásquez,Luis Carlos Velásquez,51268,14
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,50230,1
765302097170348,Línea Cero,Linea Cero,44140,9
509529099396147,Héctor Rangel,Héctor Rangel,43772,5
106226905008843,Nata Botero,Nata Botero,41525,1
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,40548,2
103753489693220,Acciona,These ads ran without a disclaimer,40483,1
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,39986,1
749177381856407,Camilo Calle,Camilo Calle,38119,3
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,36889,6
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,36251,7
1823807254333065,Soy Más País,Soy Mas Pais,35235,7
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,35142,4
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,35071,4
515010172233659,Alvaro Mantilla,Alvaro Mantilla,33807,5
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,33231,5
102383079246422,Paulo Gómez,Paulo Gómez,31880,1
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,30175,3
507379196275144,Robert Sanchez,Andres Felipe Lopez Borja,29474,4
106083021215996,Todos por Medellín,Todos por Medellín,29470,2
838927469815494,Diana Diago,Diana Marcela Diago,29279,4
1668886976475466,David Gutierrez Mantilla,Jorge Luis,29038,3
104747731304234,Jeny Mesa,Jeny Johana Mesa Suarez,29031,1
101672785855145,Irina Salas,Irina Salas,28110,8
114891091473899,Luis Francisco Oliveros,Edgar Hernando Paez Aparicio,26486,1
224116751044855,Fundación Carvajal,Fundación Carvajal,26322,1
114778278552099,Octavio Cardona León,Octavio Cardona León,25903,1
393038757969412,Cero Politiqueros,Guillermo Villa,25691,2
365259027010440,Rigoberto Alfonso Pérez,Rigoberto Alfonso Perez,24589,1
451588681677173,Eduardo Contreras R,Ivan Mauricio Serrano Guerrero,23831,2
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,23700,9
105589235648992,Idolos,Digital Force,23622,5
107868007400413,Risaralda Opina,Risaralda Opina,23565,3
1594044310858453,Caring | Church of Jesus Christ,These ads ran without a disclaimer,23304,2
138634813014016,"Alvaro Múnera, grupo de amigos del Diputado Animalista","Alvaro Múnera, grupo de amigos del Diputado Animalista",22644,2
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,21048,2
1242864402475742,BC Noticias,Oscar Javiar Bayona Villada,20916,4
104542552452795,Shirley Charris,Shirley Charris,20802,4
1400280116941194,Fabian Diaz,Fabian Diaz,20791,6
103342199352884,Jhojan Mix Baena - Charalá,Edgar Hernando Paez Aparicio,20668,1
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,20154,2
111107486256101,Juan Pablo Matta,Juan Pablo Matta Casas,20000,1
104701351208795,"Secretaría de Infraestructura, Renovación Urbana y Vivienda","Secretaría de Infraestructura, Renovación Urbana y Vivienda",19842,1
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Jacome,19482,2
108459260282,Universidad La Gran Colombia,Universidad La Gran Colombia,18771,2
105068200842316,Edilberto Molina,Tuto Gonzalez,18752,2
324718631509952,Yaneth Quintero,Yaneth Alexandra Quintero Herrera,17908,1
1174073589339169,Cauca Nos Une,Eduer Mauricio Muñoz Noguera,17410,1
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,17247,1
975773272625547,Cesar German Roa,Cesar German Roa,17234,1
190649367660431,Orlando Benítez,Orlando David Benitez Mora,16481,1
196429217971015,Wilmar Cristancho,Wilmar Cristancho,16332,2
687013228159975,Lionso Araujo,Lionso Araujo,16279,2
107096255516225,Juan Pablo Cano P,Juan Pablo Cano Pulgarin,16222,1
100304338642614,Toro Digital 1972,Joseph Ferney Galvis Gonzalez,14308,3
237316706446146,Alianza Francesa de Pereira,Alianza Francesa de Pereira,13912,2
102767795741563,Paola Andrea Grisales Florez,Paola Grisales,13520,1
115046394819549,Juan Guillermo González Bernal,Juan Guillermo González Bernal,13460,1
446016199240073,SERGIO MENDOZA,Sergio Mendoza,13454,2
738777416145406,The Agam Agenda,These ads ran without a disclaimer,13307,4
175346789490397,Peyi Paternina,Peyi Paternina,12141,1
1953017374955460,Nelson Barrera Roa,Nelson Barrera Roa,11824,1
378127682385944,Julián Peinado Ramírez,Julián Peinado,11565,1
1492738294345790,Carlos Sterling,Sebastian Cardoso Sabogal,11499,2
361906317540130,Michel Baldovino Lopez,Michel Javier Baldovino Lopez,11356,1
121612715215617,Manuel Hernández,Manuel Hernández,11352,2
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,11251,1
789907401124930,Partido Humanista De Colombia,David Nassar Moor,10533,1
111248191341056,Linda Pinedo Puello,Carlos Andres Perez Lopez,10397,1
