Location name,Amount spent (EUR)
Central Finland,476
Central Ostrobothnia,140
Etelä-Savo,207
Kainuu,≤100
Kymenlaakso,268
Lapland (Finland),242
North Karelia,207
Northern Ostrobothnia,591
Ostrobothnia (region),349
Pirkanmaa,947
Pohjois-Savo,365
Päijät-Häme,511
Satakunta,303
South Karelia,236
Southern Ostrobothnia,302
Southwest Finland,942
Tavastia Proper,313
Unknown,≤100
Uusimaa,3506
Åland Islands,≤100
