Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
100768172344790,Guess what?,These ads ran without a disclaimer,361404,2
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,358383,2
197770137236410,日本維新の会,日本維新の会,181441,154
1904070096535109,スマート選挙,株式会社センキョ,117175,33
684161888345926,西日本新聞me,西日本新聞me,53773,25
108971153774431,品川区議会自民党,株式会社マイム,41680,11
475681929154100,国連UNHCR協会,国連UNHCR協会,38762,17
103921962501743,こまざき美紀,こまざき美紀,26181,14
101582632214185,Lab Beauty,These ads ran without a disclaimer,21485,1
102621342802413,野沢なな＠練馬区議会議員広報,秀輔 小泉,19481,2
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,16538,13
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,12682,4
109780572031538,洞口さとし,船橋市政と子育て世代の会,10592,1
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,10034,2
103914976352692,選挙ドットコム,イチニ株式会社,9477,2
105817000162440,大分県選挙管理委員会,大分県選挙管理委員会,8146,5
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7862,1
108136530968730,おねがい社長！,These ads ran without a disclaimer,7037,1
853050658125901,マイリノ,These ads ran without a disclaimer,7014,1
102468941548369,宮城県民共済,宮城県民共済,6558,2
205953672945051,沢田なおきを応援する会 ＦＢ支部,沢田なおきを応援する会 ＦＢ支部,5891,3
651801698258818,NewsTV,NewsTV,5678,18
302301300452310,馬場ちから後援会,馬場ちから後援会,5600,2
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,5278,2
108954555045499,町田てるよし後援会,町田てるよし後援会,5253,1
104480918173191,かず｜慶應卒起業家,These ads ran without a disclaimer,4934,2
102452195938490,柴田英樹,柴田英樹,4879,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4375,2
270368192998908,世田谷区議会議員  あべ力也,阿部 力也,3873,2
104837455833648,Issues_ad,株式会社issues,3269,9
256504371891671,the-issues.jp,株式会社issues,3257,8
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,1838,4
108491485442354,下川たかひこ後援会,下川たかひこ後援会,1742,3
2196728247306610,オスカー不動産投資,These ads ran without a disclaimer,1666,2
311759352350356,立憲民主党鳥取県第2区総支部,Shunji Yuhara,1606,1
103012319304529,市橋 ひろし,市橋 ひろし,1526,2
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,1404,1
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,1340,1
111162221891222,参政党 / 片桐きよみ（きよみん）,参政党 北海道連支部,1324,1
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,1113,1
892507460769381,改正だいすけ　生駒市議会議員,Daisuke Kaisho,719,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,660,2
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,639,1
333132350224969,わたなべひろとしを応援する東京都中央区区民の会,Joichi Saito,600,1
936815776403425,Yokosuka Council on Asia-Pacific Studies - YCAPS,Japan US Military Program (JUMP),586,1
459475284564887,品川区議会議員　西村なおこ,品川区議会議員　西村なおこ,580,1
104533215755145,ZOE_Japan,ZOE Japan,575,1
583725162095654,新居浜市の新たなまちづくりを考える会,白川 誉,522,1
1859782074265187,小林ひとし-葛飾区議会議員,Hitoshi Kobayashi,500,2
286961748136968,目黒区議会議員　河野陽子,Yoko Kono,496,1
1589376521307736,飯田まさなり／平塚市食育推進会議委員,飯田まさなり／平塚市食育推進会議委員,487,1
115247946520017,電波オークションを実現する会,Mitsumasa Kato,487,1
112471901812613,吉沢やすひろ,吉澤康広,474,1
114465054902238,おもの大輔,おもの だいすけ,332,1
101034088473669,Ameribeauty,These ads ran without a disclaimer,265,1
676655469036670,松下政経塾,松下政経塾,218,1
521557941378066,松倉いさむ 後援会,These ads ran without a disclaimer,214,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,198,1
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,184,1
175812309668726,リスジョブ,These ads ran without a disclaimer,142,1
414756385218124,関西ngo協議会/Kansai NGO Council,特定非営利活動法人関西NGO協議会,117,1
426981831471929,仙台市議会議員　田村勝,田村勝,105,1
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,3
450923665041182,めちゃコミック（めちゃコミ）,These ads ran without a disclaimer,≤100,1
107961182079305,北海道銀行のカードローン「ラピッド」,These ads ran without a disclaimer,≤100,1
536262416434799,NewsPicks（ニューズピックス）,These ads ran without a disclaimer,≤100,1
146481695371146,"มูลนิธิเพื่อสุนัขในซอย, ประเทศไทย (Soi Dog - in Thai)",These ads ran without a disclaimer,≤100,1
105358418121058,マンガがうがう,These ads ran without a disclaimer,≤100,2
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100,1
100627069630168,Cecília Martins,These ads ran without a disclaimer,≤100,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,1
101289218907718,Web News,These ads ran without a disclaimer,≤100,1
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100,2
104897938808767,el_miche_michelin,These ads ran without a disclaimer,≤100,1
103843752435966,Morehackz - The R Page,These ads ran without a disclaimer,≤100,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,3
114053828319874,HL Connection #3,These ads ran without a disclaimer,≤100,1
104038811536831,CertifiedKetodiet.com,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,1
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100,2
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,1
101584952237158,Fer Barcelar,These ads ran without a disclaimer,≤100,1
177298008978236,HIP,These ads ran without a disclaimer,≤100,1
402052193189194,Siemens,These ads ran without a disclaimer,≤100,2
98673036962,ROLDA,These ads ran without a disclaimer,≤100,3
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100,4
