Location name,Amount spent (VEF)
Amazonas,770
Anzoátegui,392664
Apure,177209
Aragua,430244
Barinas,251476
Bolívar (state),509074
Capital District,1108541
Carabobo,508561
Cojedes,1283
Delta Amacuro,128
Falcón,364391
Guárico,255352
Lara,506417
Miranda (state),755005
Monagas,257149
Mérida,503273
Nueva Esparta,3927865
Portuguesa,268913
Sucre,212375
Trujillo,252567
Táchira,503529
Vargas,98527
Yaracuy,251476
Zulia,1332121
