Location name,Amount spent (ARS)
Buenos Aires,911782
Catamarca,33018
Chaco,43668
Chubut,112716
Ciudad Autónoma de Buenos Aires,125513
Corrientes,32499
Córdoba,1288244
Entre Rios,33984
Formosa,11591
Jujuy,12699
La Pampa,63407
La Rioja,15776
Mendoza,40841
Misiones,23830
Neuquén,157700
Río Negro,20364
Salta,80315
San Juan,50194
San Luis,59964
Santa Cruz,5186
Santa Fe,157238
Santiago del Estero,21693
Tierra del Fuego,31859
Tucuman,27779
Unknown,≤100
