Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,338378,36
112495102121367,Gobierno de la Provincia de Buenos Aires,Gobierno de la Provincia de Buenos Aires,148580,12
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,118267,11
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,75638,36
362204533804292,Municipio de Río Grande,Municipio de Río Grande,55742,10
106603955035359,Fernando Carbajal,Fernando Carbajal,50396,3
525334380868858,Martín Lousteau,Martín Lousteau,46826,26
103088924366000,Noticias d,Noticias d,46736,159
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,44472,53
174970176018,Horacio Rodríguez Larreta,Fundación Pensar Argentina,43821,12
2296112127071539,Feedback encuestas,Feedback Encuestas Online,35290,11
622853724492420,Federico Otermín,Frente de Todos Lomas,34510,1
451835641522345,Marcelo Rodio,Marcelo Rodio,34102,7
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,34048,32
20906273675,Greenpeace Argentina,Greenpeace Argentina,32304,10
109287948479430,Diario 9️⃣,diario 9,29802,11
1547396068885036,Ushuaia Municipalidad,Ushuaia Municipalidad,29363,39
107787349381054,Pablo Alaniz,Pablo Alaniz,29039,6
104377591978898,Compacto Córdoba,Compacto Córdoba,25288,20
259111760849274,Federico Angelini,Juntos por el Cambio,24859,10
106057368882648,El caudillo online,El caudillo online,24097,2
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,22327,2
109612858472866,FM Capital,Radio la capital,22327,3
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,21891,28
782697941744883,Catamarca Capital,Catamarca Capital,20261,26
110746414660916,Lomas Noticias,Nicolas Orona,18958,1
61279025897,Gerardo Morales,Gerardo Morales,17645,2
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,17491,7
680986725302906,Roberto Mirabella,Hacemos Santa Fe,16909,4
427271967380241,Lucas Delfino,Lucas Delfino,16329,2
113122186717848,Emiliano Estrada,Emiliano Estrada,13803,3
862393870465260,Fabian Martin,Fabian Martin Intendente,13696,3
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,12470,23
101996084777901,Mariela Belski,Mariela Belski,12286,15
102305658071845,Uthgra Córdoba,Julian Rousselot,12257,2
465558466800210,Maxi Pullaro,Maxi Pullaro,11427,18
107631983989726,Argentina Federal,Argentina Federal,10877,10
110806461830762,El Sol Web,El Sol Web,10821,5
104417732484057,El Independiente Noticias,El Independiente,10555,6
304176325478,La Política Online,La Política Online,10267,12
90148244993,Patricia Bullrich,Pro Nacional,9900,3
191946537833,SAN LORENZO EL MAS GRANDE...,Siempre San Lorenzo,9771,8
110276628358382,El Autónomo,El Autónomo,9599,7
187309835076743,NeuquénPost.com,Neuquen Post,9394,2
480129710135,Municipio de Tigre,Municipalidad de Tigre,9260,46
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,8658,16
132275286851048,Luis Alfredo Juez,Frente Cívico de Córdoba,8647,3
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,8522,11
307661541236,Grupo La Provincia,GLP,8453,35
199078716794173,Nexofin,Nexofin,8126,2
369181306485506,Patricia Cubria,showercomunicacion,7826,6
699758330894365,Actualidad Argentina,Actualidad Argentina,7753,4
1604553363177691,Concejal von der Thusen,Raul Von Der Thusen,7682,4
105716442346264,Conurnarnia,Conurnarnia,7515,6
705172499580470,Gustavo Martinez,Gustavo Martinez,7203,9
2003697709923162,Ministerio de Educación de La Pampa,Ministerio de Educación de La Pampa,7139,8
341449295874456,SEOhoy,Momentum SEO,7126,13
104594087961997,Ing. Ricardo Gutierrez,Ricardo Sinforiano Gutierrez,7101,14
352615254878672,Fabián Soria,Walter Fabián Soria,7061,1
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,7043,8
253898394637965,Luciana Echevarría,MST,7025,2
805670376206651,Ramón Lanús,Ramón Lanús,6898,4
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,6852,11
284302505110931,Juntos Tigre,JUNTOS TIGRE,6647,2
107919011974055,Hoy Sur,Hoy Sur,6303,8
100729482879934,Todos Unidos por Sampacho,Mónica Susana Grassi,6301,4
1575553356099879,Soher El Sukaria,Fundación Hacer Córdoba,6218,5
141472172555994,Sole Martinez,Sole Martinez,5901,1
363825283650115,Vicente López,Vicente López,5495,2
361026373962482,Tren Argentino.,Ariel Eduardo LLaría,5431,1
138406616275954,Marcelo Orrego,Producción y Trabajo,5293,3
103622275493308,Espacio Canaya,Espacio Canaya,5247,2
1318086821643955,Daniel Pablo Bensusán,Daniel Pali Bensusan,5052,5
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,5017,17
192108560832888,Luis Petri,Mendocinos por el futuro,5005,2
1170748123064391,Federico Frigerio,Federico Frigerio,4953,7
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,4937,10
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,4757,4
137107953065412,Edición Séptima,Noticias de mi barrio,4716,7
362315123823816,Municipalidad de San Miguel de Tucumán,Municipalidad de SM de Tucumán,4606,4
443594262328472,Lisandro Enrico,Lisandro Enrico,4604,10
452525851510103,Nicolás del Caño,Frente de Izquierda,4575,2
386830351387514,InfoSanLuis.com,InfoSanLuis.com,4574,7
100370865976735,Reporte del Valle,Reporte del Valle,4503,9
111600998225620,Noticias Zero,Noticias Zero,4419,4
145806262649419,Fer Miño,Patria de Todos,4385,14
335926266503071,7D,7D,4322,6
