Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,5775,45
102329728050606,Yes23,Yes23,4438,100
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3403,260
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2831,7
299753643444311,AEC,Australian Electoral Commission,2143,2
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1314,3
308746806571901,Advance Australia,Advance Australia,1297,2
103072892843066,Not My Voice,Australians For Unity,1237,1
104180525925926,Fair Australia,Advance Australia,1224,19
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,1186,36
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,1148,16
1776727752614025,Glencore,Glencore Australia,1045,13
89794331215,Oxfam,Oxfam Australia,969,55
105228161893855,Climate 200,Climate 200,917,6
10113538711,WWF-Australia,WWF-Australia,890,5
160054227468,World Vision Australia,World Vision Australia,872,11
105140971475089,Chuffed.org - Australia,Chuffed.org,782,6
184543928960,National Party of Australia,National Party of Australia,780,3
172094012830551,Australian Paralympic Team,Paralympics Australia,729,26
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,693,12
100124836460077,Magenta Marshall - Labor for Rockingham,WA Labor,635,6
231341250224498,Australian Ethical Investment,Australian Ethical Investment,609,20
299753643444311,AEC,These ads ran without a disclaimer,500,5
103259978010848,SA Government,South Australian Government,500,38
694832627392516,Prime Super,Prime Super,483,23
447447719391089,Health Care Providers Association,Health Care Providers Association,474,6
137619162220,Liberals WA,Liberals WA,472,6
494820897261439,Bank Australia,Bank Australia,438,25
1445863699024135,Business Council of Australia,Business Council of Australia,396,15
125812604095801,Invasive Species Council,Invasive Species Council,378,49
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,364,19
223820240968967,Western Australian Electoral Commission,Western Australian Electoral Commission,343,2
117806591312470,Not Enough,Advance Australia,342,15
92824008332,Plan International Australia,Plan International Australia,339,15
352953834815624,Jason Wood MP,Jason Wood MP,313,7
8422338499,The Wilderness Society,The Wilderness Society,305,30
113115292085361,DrinkWise,DrinkWise,304,10
471390022952217,APPEA - Our Natural Advantage,APPEA,293,44
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,288,12
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,287,11
107939487783753,Garth Hamilton MP,Garth Hamilton MP,271,17
105348385388237,Senator Babet,Senator Babet,262,5
125627804305487,Rick Wilson,Rick Wilson,257,5
181578525342930,Master Builders Australia,Master Builders Australia,254,22
113998151684022,Referendum News,Advance Australia,240,12
108695110952294,Greens MPs,Greens MPs,233,4
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,227,15
144975872321975,Market Forces,Market Forces,226,7
114071581968095,Liptember,Liptember,214,86
279645455502809,Ross Vasta MP,Ross Vasta MP,213,3
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,211,13
100385049145414,Allegra Spender,Allegra Spender MP,201,12
200819325600,ActionAid Australia,ActionAid Australia,198,29
1606464386255025,Western Rivers Alliance,Western Rivers Alliance,195,37
101594851651707,The Affordable Housing Party,The Affordable Housing Party,191,2
59024478936,Monash University,Monash University,189,12
145262132264710,Angus Taylor MP,Angus Taylor MP,187,3
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,183,31
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,183,6
117058357932949,Constitutional Equality,Constitutional Equality,176,3
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,172,13
104936088727424,Sam Birrell MP,Sam Birrell MP,171,2
112129948486119,National Poll,Curious Minds Media Pty Ltd,171,6
272757739102,Engineers Australia,Engineers Australia,171,9
316480331783930,Australian Unions,Australian Unions,164,50
100356216050100,Family First Party Australia,Family First Party Australia Ltd,163,11
118601381509264,Public Transport Victoria,Public Transport Victoria,159,1
161854162881,Greenfleet,Greenfleet,154,16
36002998891,City of Sydney,City of Sydney,154,3
521903907906391,Senator Linda Reynolds,Senator Linda Reynolds,149,3
134712696593275,Dan Andrews,Daniel Andrews MP,149,5
325083185784,Minus18,Minus18,147,23
311979432274842,The Saturday Paper,The Saturday Paper,141,1
1767500736833451,Sustainable Population Australia,Sustainable Population Australia,140,17
105307322261671,Faith in Action,Catholic Education Tasmania,140,14
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),134,30
101791443183,Melbourne Water,Melbourne Water,134,1
280996218747910,Tim Richardson,Tim Richardson,133,10
328245481103110,Senator Alex Antic,Alex Antic,131,8
127045912874975,Dr Michelle Ananda-Rajah MP,Dr Michelle Ananda-Rajah MP,130,9
361491373921077,Solar Citizens,Solar Citizens,126,13
1490457217880377,John Pesutto,Liberal Party of Australia (Victorian Division),124,26
10852627380,World Animal Protection Australia,World Animal Protection Australia,121,5
948595148496917,Andrew Hastie,Andrew Hastie,118,13
107765634022348,Henry Pike MP,Henry Pike MP,118,7
231818983678379,Jennifer Howard MP,Jennifer Howard MP,117,1
1466035070293582,Alex Hawke MP,Alex Hawke MP,115,1
105084998845350,BPH Energy,BPH ENERGY LTD,113,66
104419985146228,Ekō Australia,Ekō Australia,112,1
504855933190931,Time for Change - Change Aged Care,United Workers Union,109,22
105922411114130,Compass.info,Compass.info,107,2
203933633277603,Meaghan Scanlon MP,Meaghan Scanlon - Member for Gaven,106,2
100492139310916,Australian Assange Campaign,Australian Assange Campaign,106,3
502649159770974,Tim Watts MP,Tim Watts MP,104,1
21551986502,The Greens (WA),The Greens (WA),103,2
157812980921536,Environmental Defenders Office,Environmental Defenders Office,102,25
101921012445815,Nicole Werner - Liberal for Warrandyte,Liberal Party of Victoria,≤100,3
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,20
1449964695240375,Ethiopiaid Australia,Ethiopiaid Australia,≤100,8
149648047339,Save the Children Australia,Save the Children Australia,≤100,13
102855086208434,BREH,Athena,≤100,12
1660905180833979,Parliament of Victoria,Parliament of Victoria,≤100,6
287789063686,Brendan O'Connor MP,Brendan O'Connor MP,≤100,2
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,14
527666323987098,"Department of Health, Tasmania","Department of Health, Tasmania",≤100,4
205615536167683,SA Health,SA Health,≤100,6
165242077409311,Australian Automobile Association,Australian Automobile Association,≤100,1
243147715707266,Australian Christians Party,Australian Christians,≤100,4
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,≤100,6
100967115751672,Marinus Link,Marinus Link Pty Ltd,≤100,8
675483955936731,Julian Leeser MP,Julian Leeser MP,≤100,1
126027405986739,Keith Wolahan MP,Keith Wolahan MP,≤100,2
160347484009125,Central Land Council,Central Land Council,≤100,2
106927325413571,John Berger MP,John Berger MP,≤100,3
136441724510,Humane Society International Australia,Humane Society International Australia,≤100,3
151481792068802,Cr Karen Wheatland,Cr Karen Wheatland,≤100,3
886916111456585,Anita Dow MP,Anita Dow MP,≤100,7
104484451176385,Steve Martin MLC,Steve Martin MLC,≤100,1
461218903956271,Sperm Donors Australia,Sperm Donors Australia,≤100,15
329777267205680,ACT Government,ACT Government,≤100,3
22936848857,Institute of Public Affairs,Institute of Public Affairs,≤100,6
108505475616557,Peter Hudson - Liberal for Rockingham,Liberals WA,≤100,2
117016748342419,Curtin University,Curtin University,≤100,4
119931654696956,Victorian Greens,Victorian Greens,≤100,2
106804545406366,Belinda Wilson MP,Belinda Wilson,≤100,4
