Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
179897675548492,Gerhard Köfer,Team Kärnten,1543,36
1977684662509834,Herbert Kickl,FPÖ,827,17
32984679070,Greenpeace Österreich,Greenpeace Österreich,576,103
36714973506,VIER PFOTEN,VIER PFOTEN,405,11
374048530057967,LR Martin Gruber,Kärntner Volkspartei,380,12
162282402150706,exxpress.at,web eXXpress Medien Holding GmbH,371,27
10150145829810364,SPÖ Kärnten,SPÖ Kärnten,352,10
518934634790241,Peter Kaiser,Peter Kaiser,338,6
163811269488,CARE Österreich,CARE Österreich,315,7
775927662448050,NEOS Kärnten,NEOS Kärnten,315,13
59212737281,UNICEF Österreich,UNICEF Österreich,282,58
21759893033,Die Grünen,Die Grünen,251,6
89860257881,Die Grünen Kärnten,Die Grünen Kärnten,251,9
1648447185409375,"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft","Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft",201,1
673904959362153,FPÖ Kärnten,FPÖ Kärnten,155,7
328437010251,KPÖ Steiermark,KPÖ Steiermark,139,25
547597092025909,Harald Vilimsky,Identity and Democracy Group,130,1
136345101209,VGT Austria,VGT Austria,120,23
144875605538239,Weiterbildung in Wien | waff,waff,119,10
153442544768108,Die Chemie,FCIO,112,1
63702522062,WWF Austria,WWF Österreich,109,25
1660071144087431,Karl Nehammer,Volkspartei,108,9
250757741607924,Land Oberösterreich,Amt der Oö. Landesregierung,≤100,1
205710866133426,klimaaktiv,"Bundesministerium für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie (BMK)",≤100,7
103957828637299,Gemma Lehre,waff,≤100,12
111323254983912,VISION ÖSTERREICH,Vision Österreich,≤100,7
2527636314137693,Erwin Angerer,FPÖ Kärnten,≤100,2
580791221952500,NEOS Wien,NEOS Wien,≤100,2
312134126182731,Arbeit&Wirtschaft Magazin,Arbeit&Wirtschaft Magazin,≤100,24
548091638575123,KPÖ PLUS Salzburg,KPÖ PLUS,≤100,5
226524850754047,Diözese St. Pölten,Diözese St. Pölten,≤100,3
104525294314108,Wärme aus Holz,Österreichischer Biomasse-Verband,≤100,4
105798936110114,SalzburgMilch,SalzburgMilch GmbH,≤100,4
106906194082820,St. Pölten,Stadt St. Pölten,≤100,2
105105791448977,Fakt&Faktor,Vereinigung der Österreichischen Industrie,≤100,13
204532472901378,Arbeiterkammer Vorarlberg,AK Vorarlberg,≤100,4
2548846028523686,USR PLUS Austria,Partidul Uniunea Salvati Romania,≤100,2
555175241187633,Siemens Österreich,Siemens Österreich,≤100,9
267349533438176,NEOS Oberösterreich,NEOS,≤100,4
102944916443666,Diakonie Österreich,Diakonie gGmbh,≤100,20
1079650008770485,kontrast.at,kontrast.at,≤100,56
114818145852,Steirische Volkspartei,Steirische Volkspartei,≤100,5
101076626617472,Udo Guggenbichler,Udo Guggenbichler,≤100,1
152921524742838,Team Herbert Gaggl - Die Moosburger Volkspartei,Team Herbert Gaggl - Die Moosburger Volkspartei,≤100,10
108407192150886,Neue Zeit Tirol,Neue Zeit,≤100,15
107701495328114,Rettet den Wienerwald,Rettet den Wienerwald,≤100,3
106263184944570,Neue Zeit Niederösterreich,Neue Zeit,≤100,104
