Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,11559710,62
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,10414164,66
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,8534550,63
695605000462574,CNN Indonesia,CNN Indonesia,3310261,4
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1683913,12
68793499001,UNICEF,UNICEF with Facebook Ad Credits,1447292,7
197545083607941,Harian Kompas,Harian Kompas,1077295,11
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,924937,10
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,701650,7
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,572567,10
106883058905796,Tanda Seru,Aditia Ramdani,477668,36
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,470506,6
102262302515901,Henry Indraguna,Ananda Puja Wandra,469775,4
101428652793656,Readktif,Aditia Ramdani,432894,36
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,416937,5
257708510916897,Dea Tunggaesti,Dea Tunggaesti,400707,3
104622532469179,Populis,Aditia Ramdani,393719,37
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,348928,2
100395159482292,Bizhare Securities Crowdfunding,These ads ran without a disclaimer,347242,1
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,328933,3
228998964266672,Pemprov Jawa Timur,Ayu Fitria Mandarasari,316825,7
101338198587608,Indonesia Luar Biasa,Bayu Wicaksono,310445,7
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",299667,3
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,288042,5
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,284667,5
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,284565,5
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,266150,25
153022218082084,Kementerian PPN/Bappenas,Ra Vania Balqis,259089,1
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,251996,5
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,251074,2
