Location name,Amount spent (EUR)
Andalusia,37168
Aragón,10115
Balearic Islands,5426
Cantabria,2474
Castilla y Leon,5850
Castilla-La Mancha,7115
Cataluña,41448
Comunidad Valenciana,25319
Comunidad de Madrid,42220
Extremadura,6787
Galicia,4872
Islas Canarias,19591
La Rioja,1607
Navarra,2686
País Vasco,10646
Principality of Asturias,7091
Region of Murcia,8255
Unknown,≤100
